aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
University of Oxford,,United Kingdom,0,University of Oxford,468,1,10,master_account,92.7,17,93.0,13,88.5,35,91.4,10,98.7,3,82.9,12,46 : 54,"20,298",40%,11.0,"Other Health,Medicine & Dentistry",/world-university-rankings/university-oxford
Harvard University,,United States,0,Harvard University,466,2,20,private,87.4,37,47.1,194,76.5,88,89.3,20,98.7,2,89.5,1,48 : 52,"20,595",26%,9.1,"Other Health,Medicine & Dentistry",/world-university-rankings/harvard-university
University of Cambridge,,United Kingdom,0,University of Cambridge,470,3,30,master_account,88.5,30,46.5,208,86.6,41,87.4,30,99.1,1,78.3,24,46 : 54,"18,749",37%,10.9,Medicine & Dentistry,/world-university-rankings/university-cambridge
Imperial College London,,United Kingdom,0,Imperial College London,472,4,40,master_account,87.8,35,52.3,117,92.8,19,86.3,40,90.5,7,81.6,17,38 : 62,"16,425",56%,11.7,"Medicine & Dentistry,Other Health",/world-university-rankings/imperial-college-london
Stanford University,,United States,11,Stanford University,467,5,50,private,92.1,19,49.8,148,58.4,211,86.1,50,89.3,10,86.0,3,43 : 57,"15,878",23%,7.4,"Medicine & Dentistry,Other Health",/world-university-rankings/stanford-university
Johns Hopkins University,,United States,0,Johns Hopkins University,478,6,60,private,85.2,51,63.9,53,67.5,157,84.5,60,89.8,8,84.8,7,52 : 48,"16,146",25%,4.6,"Other Health,Medicine & Dentistry",/world-university-rankings/johns-hopkins-university
"University of California, Berkeley",,United States,0,"University of California, Berkeley",474,7,70,public,89.2,26,56.1,82,58.0,216,83.9,70,90.5,6,80.2,20,51 : 49,"36,468",17%,13.2,Other Health,/world-university-rankings/university-california-berkeley
UCL ucl UCL,,United Kingdom,0,UCL,481,8,80,master_account,80.9,81,47.9,177,93.3,14,83.3,80,89.5,9,80.7,19,57 : 43,"31,696",51%,10.6,"Other Health,Medicine & Dentistry",/world-university-rankings/ucl
Columbia University,,United States,0,Columbia University,476,=9,90,private,85.6,47,43.5,334,65.4,171,82.4,90,84.4,21,84.3,8,,"26,586",37%,6.0,"Other Health,Medicine & Dentistry",/world-university-rankings/columbia-university
University of Melbourne UniMelb Australia,,Australia,11,University of Melbourne,501,=9,100,master_account,76.7,103,77.3,27,91.3,24,82.4,100,88.1,13,82.0,14,56 : 44,"45,030",42%,26.6,"Medicine & Dentistry,Other Health",/world-university-rankings/university-melbourne
Yale University,,United States,0,Yale University,475,11,110,private,81.6,74,49.1,157,57.0,228,81.9,110,88.4,12,85.7,4,50 : 50,"12,318",20%,5.2,"Medicine & Dentistry,Other Health",/world-university-rankings/yale-university
"University of California, Los Angeles",,United States,0,"University of California, Los Angeles",477,12,120,public,83.0,61,48.5,167,52.0,269,81.8,120,84.4,20,88.8,2,53 : 47,"39,464",17%,9.2,"Other Health,Medicine & Dentistry",/world-university-rankings/university-california-los-angeles
University of Toronto,,Canada,0,University of Toronto,483,13,130,master_account,73.2,141,57.4,73,68.7,152,81.5,130,94.1,4,85.2,6,,"72,202",19%,19.0,"Other Health,Medicine & Dentistry",/world-university-rankings/university-toronto
Karolinska Institute,,Sweden,0,Karolinska Institute,496,14,140,master_account,75.6,113,51.7,122,82.4,61,81.4,140,93.4,5,79.0,23,68 : 32,"7,898",19%,9.2,"Other Health,Medicine & Dentistry",/world-university-rankings/karolinska-institute
University of Pennsylvania,,United States,0,University of Pennsylvania,480,15,150,private,85.5,50,58.3,70,46.6,323,81.3,150,85.1,17,83.7,10,52 : 48,"20,443",20%,6.4,"Other Health,Medicine & Dentistry",/world-university-rankings/university-pennsylvania
Duke University,,United States,0,Duke University,487,16,160,private,84.9,53,76.8,28,42.8,374,80.9,160,84.5,19,82.9,11,48 : 52,"15,037",18%,4.4,"Other Health,Medicine & Dentistry",/world-university-rankings/duke-university
King’s College London,,United Kingdom,11,King’s College London,520,17,170,master_account,79.7,84,47.1,195,91.2,25,80.4,170,85.2,16,76.4,27,62 : 38,"24,293",42%,12.1,"Other Health,Medicine & Dentistry",/world-university-rankings/kings-college-london
University of Washington,,United States,0,University of Washington,489,18,180,public,86.4,43,47.7,183,45.2,338,80.0,180,84.4,22,79.8,22,53 : 47,"45,476",16%,11.3,"Other Health,Medicine & Dentistry",/world-university-rankings/university-washington
University of Edinburgh,,United Kingdom,0,University of Edinburgh,500,19,190,master_account,89.8,22,43.7,321,85.3,46,79.5,190,77.2,33,70.4,35,60 : 40,"28,153",41%,12.7,"Medicine & Dentistry,Other Health",/world-university-rankings/university-edinburgh
"University of California, San Diego",,United States,0,"University of California, San Diego",497,=20,200,public,85.7,46,78.3,24,41.6,392,78.8,200,84.1,23,74.8,30,46 : 54,"31,687",20%,12.9,"Medicine & Dentistry,Other Health",/world-university-rankings/university-california-san-diego
Washington University in St Louis,,United States,11,Washington University in St Louis,505,=20,210,private,89.1,28,44.0,307,43.3,364,78.8,210,80.5,28,76.7,26,,"13,074",20%,7.3,"Medicine & Dentistry,Other Health",/world-university-rankings/washington-university-st-louis
University of Chicago,,United States,11,University of Chicago,473,22,220,private,84.5,54,46.6,204,45.8,329,78.5,220,79.7,29,81.6,16,44 : 56,"13,562",25%,6.1,Medicine & Dentistry,/world-university-rankings/university-chicago
McMaster University,,Canada,11,McMaster University,529,23,230,master_account,86.9,38,97.2,9,71.6,128,77.4,230,72.6,38,70.1,36,53 : 47,"24,602",16%,27.3,"Other Health,Medicine & Dentistry",/world-university-rankings/mcmaster-university
University of Michigan-Ann Arbor,,United States,0,University of Michigan-Ann Arbor,482,24,240,public,78.9,90,44.9,261,44.4,350,77.3,240,82.2,25,82.3,13,48 : 52,"41,831",17%,8.3,"Other Health,Medicine & Dentistry",/world-university-rankings/university-michigan-ann-arbor
McGill University,,Canada,0,McGill University,492,25,250,master_account,71.3,163,41.5,663,74.1,110,75.0,250,82.1,26,75.8,29,58 : 42,"31,060",28%,13.0,"Medicine & Dentistry,Other Health",/world-university-rankings/mcgill-university
National University of Singapore nus,,Singapore,6,National University of Singapore,504,26,260,master_account,59.4,287,47.3,193,90.6,29,74.6,260,84.9,18,81.7,15,50 : 50,"30,727",28%,17.4,"Medicine & Dentistry,Other Health",/world-university-rankings/national-university-singapore
University of North Carolina at Chapel Hill,,United States,0,University of North Carolina at Chapel Hill,507,27,270,public,81.0,80,44.8,270,38.0,430,74.3,270,76.5,34,76.2,28,57 : 43,"34,226",8%,9.4,"Other Health,Medicine & Dentistry",/world-university-rankings/university-north-carolina-chapel-hill
Heidelberg University,,Germany,0,Heidelberg University,537,28,280,master_account,81.5,75,52.4,115,64.1,176,73.8,280,68.8,41,73.6,31,54 : 46,"20,953",17%,16.6,"Other Health,Medicine & Dentistry",/world-university-rankings/heidelberg-university-0
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,29,290,master_account,62.8,251,51.1,127,98.7,2,73.6,290,79.0,30,77.3,25,54 : 46,"18,122",43%,18.1,"Other Health,Medicine & Dentistry",/world-university-rankings/university-hong-kong
University of British Columbia ubc,,Canada,11,University of British Columbia,486,=30,300,master_account,76.0,111,47.3,190,79.6,74,73.2,300,75.6,35,67.9,39,54 : 46,"53,566",30%,18.6,"Medicine & Dentistry,Other Health",/world-university-rankings/university-british-columbia
ETH Zurich,,Switzerland,0,ETH Zurich,479,=30,310,master_account,71.2,165,53.6,104,94.6,10,73.2,310,77.9,32,67.0,40,31 : 69,"18,171",39%,12.3,"Medicine & Dentistry,Other Health",/world-university-rankings/eth-zurich
Emory University,,United States,0,Emory University,539,32,320,private,86.4,42,44.9,257,46.7,319,72.6,320,66.8,44,70.5,34,58 : 42,"12,647",20%,4.2,"Other Health,Medicine & Dentistry",/world-university-rankings/emory-university
University of Sydney UniSyd,,Australia,11,University of Sydney,522,33,330,master_account,77.1,101,64.2,51,80.7,70,72.5,330,74.9,36,62.9,46,58 : 42,"43,333",35%,20.5,"Medicine & Dentistry,Other Health",/world-university-rankings/university-sydney
The University of Tokyo,,Japan,0,The University of Tokyo,494,34,340,master_account,60.4,273,58.5,69,28.4,536,72.3,340,89.2,11,83.9,9,,"25,828",11%,7.6,"Medicine & Dentistry,Other Health",/world-university-rankings/university-tokyo
Tsinghua University Qinghua University Tsing hua University Qing hua University,,China,6,Tsinghua University,535,35,350,master_account,61.0,268,82.8,20,51.6,274,71.9,350,81.1,27,81.1,18,34 : 66,"36,912",11%,11.9,"Medicine & Dentistry,Other Health",/world-university-rankings/tsinghua-university
Kyoto University,,Japan,0,Kyoto University,516,36,360,master_account,60.8,270,97.3,7,25.5,561,71.3,360,85.9,15,80.2,21,24 : 76,"22,420",8%,8.8,"Medicine & Dentistry,Other Health",/world-university-rankings/kyoto-university
Northwestern University,,United States,0,Northwestern University,490,37,370,private,82.5,67,83.1,18,46.4,325,70.6,370,70.8,39,60.6,50,48 : 52,"17,600",19%,13.0,"Other Health,Medicine & Dentistry",/world-university-rankings/northwestern-university
Erasmus University Rotterdam,,Netherlands,6,Erasmus University Rotterdam,621,38,380,master_account,82.4,68,50.1,140,61.3,194,69.9,380,69.1,40,59.0,53,50 : 50,"22,019",22%,19.6,Other Health,/world-university-rankings/erasmus-university-rotterdam
KU Leuven,,Belgium,11,KU Leuven,531,39,390,master_account,81.3,78,97.0,10,72.9,115,69.6,390,66.0,45,54.8,60,49 : 51,"44,719",15%,36.5,"Medicine & Dentistry,Other Health",/world-university-rankings/ku-leuven
LMU Munich Ludwig-Maximilians-Universität München,,Germany,6,LMU Munich,509,40,400,master_account,70.2,173,100.0,1,69.2,144,69.4,400,68.6,42,66.5,41,61 : 39,"35,389",16%,36.0,"Other Health,Medicine & Dentistry",/world-university-rankings/lmu-munich
Sungkyunkwan University (SKKU),,South Korea,6,Sungkyunkwan University (SKKU),805,41,410,master_account,57.5,306,97.3,8,22.7,606,68.4,410,87.1,14,73.4,32,42 : 58,"23,359",14%,19.5,"Other Health,Medicine & Dentistry",/world-university-rankings/sungkyunkwan-university-skku
New York University,,United States,0,New York University,508,42,420,private,77.1,100,42.5,438,49.3,293,68.3,420,59.7,55,73.1,33,56 : 44,"44,433",32%,8.9,"Other Health,Medicine & Dentistry",/world-university-rankings/new-york-university
Boston University,,United States,0,Boston University,518,43,430,private,82.8,63,43.1,369,60.7,198,67.4,430,57.9,60,61.2,48,60 : 40,"25,095",27%,8.4,"Medicine & Dentistry,Other Health",/world-university-rankings/boston-university
Brown University,,United States,0,Brown University,513,44,440,private,77.7,98,43.5,333,44.6,347,66.8,440,64.2,48,63.7,44,,"9,082",21%,10.7,"Medicine & Dentistry,Other Health",/world-university-rankings/brown-university
Monash University,,Australia,0,Monash University,581,45,450,master_account,72.9,143,63.2,54,72.8,116,66.7,450,64.9,46,59.3,52,57 : 43,"49,728",35%,34.6,"Other Health,Medicine & Dentistry",/world-university-rankings/monash-university
Charité - Universitätsmedizin Berlin,,Germany,0,Charité - Universitätsmedizin Berlin,131692,46,460,master_account,72.8,145,59.4,67,66.0,168,66.2,460,62.8,49,61.7,47,64 : 36,"6,943",19%,17.5,"Other Health,Medicine & Dentistry",/world-university-rankings/charite-universitatsmedizin-berlin
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,47,470,public,82.3,69,43.4,344,34.9,469,65.6,470,60.1,52,60.3,51,52 : 48,"26,517",11%,5.9,"Medicine & Dentistry,Other Health",/world-university-rankings/university-pittsburgh-pittsburgh-campus
Technical University of Munich,,Germany,0,Technical University of Munich,552,48,480,master_account,78.0,96,99.6,5,64.0,177,65.3,480,59.5,56,52.2,65,34 : 66,"39,726",24%,50.6,"Medicine & Dentistry,Other Health",/world-university-rankings/technical-university-munich
Chinese University of Hong Kong CUHK,,Hong Kong,11,Chinese University of Hong Kong,662356,49,490,master_account,64.3,235,53.7,103,97.7,5,65.1,490,67.7,43,55.7,57,,"17,883",33%,18.4,"Other Health,Medicine & Dentistry",/world-university-rankings/chinese-university-hong-kong
Seoul National University,,South Korea,0,Seoul National University,588,49,500,master_account,59.3,288,60.7,60,22.7,605,64.8,500,78.4,31,69.9,37,,"26,066",12%,12.3,"Other Health,Medicine & Dentistry",/world-university-rankings/seoul-national-university
University of Glasgow,,United Kingdom,1,University of Glasgow,566,=51,510,master_account,88.5,31,48.8,161,84.0,53,64.2,510,52.0,69,41.7,97,58 : 42,"24,235",36%,15.3,"Medicine & Dentistry,Other Health",/world-university-rankings/university-glasgow
Peking University,,China,0,Peking University,514,=51,520,master_account,39.8,497,43.6,332,33.7,480,64.2,520,84.1,24,85.5,5,48 : 52,"42,547",17%,8.9,"Other Health,Medicine & Dentistry",/world-university-rankings/peking-university
Vanderbilt University,,United States,0,Vanderbilt University,534,53,530,private,82.9,62,46.9,201,32.4,501,63.9,530,59.2,57,54.5,63,54 : 46,"12,038",14%,3.1,"Other Health,Medicine & Dentistry",/world-university-rankings/vanderbilt-university
University of Manchester,,United Kingdom,0,University of Manchester,512,54,540,master_account,78.0,95,48.4,172,75.6,93,62.4,540,56.1,65,46.5,80,53 : 47,"36,530",39%,14.5,"Medicine & Dentistry,Other Health",/world-university-rankings/university-manchester
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,=55,550,master_account,75.3,115,53.5,106,61.0,197,62.0,550,60.8,51,47.2,76,56 : 44,"23,778",12%,12.3,"Medicine & Dentistry,Other Health",/world-university-rankings/university-amsterdam
Sorbonne University,,France,0,Sorbonne University,644699,=55,560,master_account,71.4,162,43.7,326,51.0,277,62.0,560,52.1,68,64.6,43,59 : 41,"42,681",19%,14.3,"Other Health,Medicine & Dentistry",/world-university-rankings/sorbonne-university
Australian National University anu,,Australia,0,Australian National University,502,57,570,master_account,81.0,79,64.5,48,89.4,31,61.7,570,48.6,77,42.2,94,52 : 48,"16,840",39%,18.5,"Other Health,Medicine & Dentistry",/world-university-rankings/australian-national-university
University of Montreal,,Canada,11,University of Montreal,569,58,580,master_account,73.8,134,74.9,30,73.8,111,61.6,580,52.3,67,50.9,67,59 : 41,"37,311",23%,20.3,"Medicine & Dentistry,Other Health",/world-university-rankings/university-montreal
National Taiwan University,,Taiwan,0,National Taiwan University,618,59,590,master_account,62.4,255,50.7,131,28.9,530,61.2,590,64.6,47,66.0,42,40 : 60,"31,783",8%,11.5,"Medicine & Dentistry,Other Health",/world-university-rankings/national-taiwan-university
Leiden University,,Netherlands,6,Leiden University,543,60,600,master_account,69.8,179,81.6,22,58.1,215,60.9,600,60.0,53,49.5,71,57 : 43,"26,321",13%,18.0,"Other Health,Medicine & Dentistry",/world-university-rankings/leiden-university
University of Bristol,,United Kingdom,11,University of Bristol,530,61,610,master_account,89.7,23,43.1,370,72.3,123,60.4,610,42.3,93,39.6,103,53 : 47,"20,570",27%,13.2,"Other Health,Medicine & Dentistry",/world-university-rankings/university-bristol
Fudan University,,China,0,Fudan University,700,62,620,master_account,47.8,401,54.3,95,36.2,449,60.3,620,74.4,37,69.1,38,51 : 49,"34,393",11%,12.2,"Medicine & Dentistry,Other Health",/world-university-rankings/fudan-university
University of Liverpool,,United Kingdom,0,University of Liverpool,646,=62,630,master_account,81.5,76,45.0,253,73.5,112,60.3,630,46.7,84,44.7,87,55 : 45,"21,591",35%,13.8,"Other Health,Medicine & Dentistry",/world-university-rankings/university-liverpool
University of Queensland UQ UOQ,,Australia,11,University of Queensland,538,=62,640,master_account,71.8,159,57.1,75,89.7,30,60.3,640,56.6,63,41.6,98,55 : 45,"38,187",31%,34.4,"Other Health,Medicine & Dentistry",/world-university-rankings/university-queensland
Utrecht University utrecht  utrecht university,,Netherlands,6,Utrecht University,532,65,650,master_account,69.1,184,52.7,112,59.7,205,59.9,650,58.6,59,50.3,68,59 : 41,"31,551",7%,14.3,"Other Health,Medicine & Dentistry",/world-university-rankings/utrecht-university
University of Wisconsin-Madison,,United States,0,University of Wisconsin-Madison,491,66,660,public,67.4,203,45.5,238,28.7,532,59.8,660,55.8,66,63.7,45,,"39,193",12%,10.5,"Other Health,Medicine & Dentistry",/world-university-rankings/university-wisconsin-madison
Queen Mary University of London,,United Kingdom,0,Queen Mary University of London,131678,67,670,master_account,93.2,16,49.1,156,93.5,12,59.7,670,36.2,128,32.1,162,54 : 46,"16,434",44%,14.0,"Medicine & Dentistry,Other Health",/world-university-rankings/queen-mary-university-london
Autonomous University of Barcelona uab,,Spain,6,Autonomous University of Barcelona,666,68,680,master_account,83.6,57,46.3,212,50.0,286,59.1,680,43.9,91,46.8,78,59 : 41,"32,223",16%,12.8,"Other Health,Medicine & Dentistry",/world-university-rankings/autonomous-university-barcelona
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,69,690,public,72.9,144,48.9,159,47.3,311,58.9,690,47.8,80,56.2,56,49 : 51,"53,540",12%,12.8,"Other Health,Medicine & Dentistry",/world-university-rankings/ohio-state-university-main-campus
Dartmouth College,,United States,0,Dartmouth College,554,70,700,private,85.5,48,46.8,202,35.6,457,58.2,700,41.5,96,47.4,75,48 : 52,"6,172",15%,6.7,"Other Health,Medicine & Dentistry",/world-university-rankings/dartmouth-college
University of Alberta,,Canada,0,University of Alberta,564,71,710,master_account,64.4,234,54.1,97,76.1,91,58.1,710,48.9,76,54.8,59,55 : 45,"31,844",26%,21.0,"Medicine & Dentistry,Other Health",/world-university-rankings/university-alberta
University of Cape Town UCT,,South Africa,6,University of Cape Town,567,72,720,master_account,82.8,64,86.0,16,81.3,67,57.8,720,37.6,115,37.3,117,53 : 47,"22,137",18%,12.1,"Medicine & Dentistry,Other Health",/world-university-rankings/university-cape-town
Uppsala University,,Sweden,0,Uppsala University,551,=73,730,master_account,78.8,91,70.0,36,62.4,189,57.7,730,44.0,90,42.3,93,56 : 44,"25,061",14%,16.9,"Other Health,Medicine & Dentistry",/world-university-rankings/uppsala-university
University of Zurich,,Switzerland,0,University of Zurich,525,=73,740,master_account,67.2,206,57.1,76,90.7,28,57.7,740,45.5,88,48.8,73,57 : 43,"26,340",20%,14.7,"Other Health,Medicine & Dentistry",/world-university-rankings/university-zurich
University of Texas at Austin,,United States,0,University of Texas at Austin,493,75,750,public,74.4,125,64.1,52,45.9,328,57.3,750,49.4,74,46.2,81,51 : 49,"48,561",10%,17.1,"Medicine & Dentistry,Other Health",/world-university-rankings/university-texas-austin
University of Copenhagen,,Denmark,0,University of Copenhagen,599,76,760,master_account,71.4,160,46.2,214,82.5,59,57.0,760,44.1,89,45.7,82,55 : 45,"32,157",16%,4.4,"Other Health,Medicine & Dentistry",/world-university-rankings/university-copenhagen
University of Southern California,,United States,0,University of Southern California,519,77,770,private,70.6,168,45.9,227,66.0,169,56.5,770,48.3,79,45.2,86,53 : 47,"35,510",25%,11.6,"Medicine & Dentistry,Other Health",/world-university-rankings/university-southern-california
University of Groningen,,Netherlands,11,University of Groningen,598,78,780,master_account,75.0,118,85.3,17,59.9,203,56.3,780,46.5,85,38.6,109,52 : 48,"26,183",18%,23.8,"Other Health,Medicine & Dentistry",/world-university-rankings/university-groningen
University of Minnesota,,United States,0,University of Minnesota,506,=79,790,public,63.6,245,68.1,38,32.2,503,56.2,790,50.8,70,57.8,54,52 : 48,"60,620",11%,12.3,"Other Health,Medicine & Dentistry",/world-university-rankings/university-minnesota
Tufts University,,United States,0,Tufts University,542,=79,800,private,77.4,99,44.2,294,58.4,212,56.2,800,37.6,117,48.3,74,55 : 45,"10,659",19%,10.1,"Other Health,Medicine & Dentistry",/world-university-rankings/tufts-university
University of Leicester uk united kingdom leicester,,United Kingdom,0,University of Leicester,662,=81,810,master_account,94.3,13,44.7,273,75.4,96,56.1,810,31.3,151,28.2,206,53 : 47,"14,712",36%,14.0,"Medicine & Dentistry,Other Health",/world-university-rankings/university-leicester
Maastricht University,,Netherlands,6,Maastricht University,663,=81,820,master_account,61.8,261,57.3,74,84.3,52,56.1,820,47.1,82,49.9,70,59 : 41,"16,250",52%,15.8,"Medicine & Dentistry,Other Health",/world-university-rankings/maastricht-university
University of the Witwatersrand Wits,,South Africa,11,University of the Witwatersrand,739,83,830,master_account,84.5,55,100.0,2,81.9,64,55.9,830,35.8,130,28.6,201,56 : 44,"28,279",8%,26.1,"Other Health,Medicine & Dentistry",/world-university-rankings/university-witwatersrand
University of Tübingen,,Germany,0,University of Tübingen,652,84,840,master_account,66.6,214,62.9,55,65.5,170,55.8,840,49.1,75,45.5,84,58 : 42,"28,743",14%,39.2,"Other Health,Medicine & Dentistry",/world-university-rankings/university-tubingen
University of Alabama at Birmingham uab,,United States,11,University of Alabama at Birmingham,591755,85,850,public,82.6,66,60.5,61,38.0,429,55.3,850,40.6,104,39.4,104,62 : 38,"15,744",6%,15.3,"Medicine & Dentistry,Other Health",/world-university-rankings/university-alabama-birmingham
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,86,860,public,81.9,71,47.1,196,40.9,401,55.0,860,37.1,121,43.2,89,53 : 47,"24,295",12%,9.4,"Medicine & Dentistry,Other Health",/world-university-rankings/university-virginia-main-campus
Case Western Reserve University,,United States,0,Case Western Reserve University,557,=87,870,private,75.4,114,44.1,295,42.4,378,54.9,870,41.2,99,46.9,77,49 : 51,"10,412",23%,7.8,"Other Health,Medicine & Dentistry",/world-university-rankings/case-western-reserve-university
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,=87,880,master_account,73.9,131,42.8,403,77.1,84,54.9,880,40.9,101,39.9,102,50 : 50,"25,577",35%,14.9,"Medicine & Dentistry,Other Health",/world-university-rankings/university-sheffield
University of Warwick,,United Kingdom,0,University of Warwick,622,89,890,master_account,89.3,25,42.9,393,75.1,100,54.8,890,34.6,137,26.5,227,50 : 50,"19,649",41%,13.3,"Other Health,Medicine & Dentistry",/world-university-rankings/university-warwick
Wageningen University & Research,,Netherlands,0,Wageningen University & Research,540,90,900,master_account,91.3,20,95.4,12,84.8,49,54.7,900,30.0,164,20.9,360,55 : 45,"13,214",29%,20.9,Other Health,/world-university-rankings/wageningen-university-research
UNSW Sydney unsw australia unsw,,Australia,6,UNSW Sydney,638,91,910,master_account,72.5,149,59.5,66,87.7,39,54.4,910,41.2,100,35.2,135,47 : 53,"41,358",36%,30.5,"Medicine & Dentistry,Other Health",/world-university-rankings/unsw-sydney
Auckland University of Technology AUT,,New Zealand,6,Auckland University of Technology,131438,92,920,master_account,99.6,2,42.3,456,97.3,7,54.1,920,19.7,300,19.9,392,59 : 41,"18,160",44%,17.5,Other Health,/world-university-rankings/auckland-university-technology
University of Florida,,United States,0,University of Florida,590,93,930,public,56.2,321,52.9,111,31.2,514,54.0,930,56.9,62,54.7,62,54 : 46,"46,555",10%,17.5,"Other Health,Medicine & Dentistry",/world-university-rankings/university-florida
University of Basel,,Switzerland,0,University of Basel,575,=94,940,master_account,74.3,127,86.6,15,93.9,11,53.9,940,33.8,142,34.2,144,55 : 45,"12,852",27%,18.0,"Medicine & Dentistry,Other Health",/world-university-rankings/university-basel
Paris-Sud University,,France,6,Paris-Sud University,867,=94,950,master_account,86.2,44,41.6,602,57.7,223,53.9,950,31.3,152,35.5,134,56 : 44,"29,509",17%,16.3,"Other Health,Medicine & Dentistry",/world-university-rankings/paris-sud-university
Lund University,,Sweden,0,Lund University,544,96,960,master_account,73.8,133,71.2,35,72.6,119,53.7,960,39.7,108,35.5,133,54 : 46,"28,454",17%,11.8,"Medicine & Dentistry,Other Health",/world-university-rankings/lund-university
University of Auckland UOA Auckland University,,New Zealand,11,University of Auckland,637,=97,970,master_account,73.7,136,56.8,78,93.2,15,53.6,970,39.8,107,30.7,177,54 : 46,"30,041",30%,18.4,"Other Health,Medicine & Dentistry",/world-university-rankings/university-auckland
University of Birmingham,,United Kingdom,11,University of Birmingham,612,=97,980,master_account,82.7,65,43.3,348,74.2,107,53.6,980,36.8,124,28.8,197,56 : 44,"28,354",28%,15.1,"Medicine & Dentistry,Other Health",/world-university-rankings/university-birmingham
University of Southampton,,United Kingdom,0,University of Southampton,593,=99,990,master_account,88.2,33,44.9,263,78.9,76,53.1,990,30.1,163,25.0,256,52 : 48,"24,078",36%,13.9,"Other Health,Medicine & Dentistry",/world-university-rankings/university-southampton
University of York,,United Kingdom,0,University of York,586,=99,1000,master_account,86.5,41,42.8,407,55.4,237,53.1,1000,38.1,114,26.0,239,56 : 44,"15,194",25%,14.9,Other Health,/world-university-rankings/university-york
Aarhus University,,Denmark,0,Aarhus University,589,101–125,1010,master_account,72.2,150,56.1,81,68.6,153,50.0–53.0,1010,42.1,94,28.6,199,54 : 46,"26,867",11%,14.8,"Medicine & Dentistry,Other Health",/world-university-rankings/aarhus-university
University of Aberdeen,,United Kingdom,0,University of Aberdeen,615,101–125,1020,master_account,89.5,24,44.5,281,82.8,57,50.0–53.0,1020,19.8,294,23.0,302,55 : 45,"12,211",38%,15.1,"Medicine & Dentistry,Other Health",/world-university-rankings/university-aberdeen
University of Bergen,,Norway,0,University of Bergen,655,101–125,1030,master_account,83.6,58,41.7,558,77.0,85,50.0–53.0,1030,25.0,217,27.1,219,59 : 41,"13,116",14%,12.3,Other Health,/world-university-rankings/university-bergen
University of Bern,,Switzerland,0,University of Bern,576,101–125,1040,master_account,70.4,171,77.6,25,92.8,18,50.0–53.0,1040,35.9,129,34.9,136,56 : 44,"10,967",15%,16.7,"Medicine & Dentistry,Other Health",/world-university-rankings/university-bern
University of Bologna,,Italy,1,University of Bologna,692,101–125,1050,master_account,75.2,116,49.9,142,42.9,370,50.0–53.0,1050,35.0,134,42.0,95,57 : 43,"66,998",11%,23.9,"Medicine & Dentistry,Other Health",/world-university-rankings/university-bologna
University of Calgary,,Canada,0,University of Calgary,693,101–125,1060,master_account,79.3,86,48.4,171,73.2,114,50.0–53.0,1060,30.8,157,29.3,192,,"27,489",19%,15.7,"Medicine & Dentistry,Other Health",/world-university-rankings/university-calgary
"University of California, Davis",,United States,0,"University of California, Davis",503,101–125,1070,public,68.0,198,49.9,143,44.0,355,50.0–53.0,1070,47.6,81,39.9,101,57 : 43,"37,847",13%,13.5,"Other Health,Medicine & Dentistry",/world-university-rankings/university-california-davis
University of Canterbury,,New Zealand,0,University of Canterbury,773,101–125,1080,master_account,93.2,15,41.5,627,92.9,17,50.0–53.0,1080,21.1,267,13.6,626,49 : 51,"12,492",22%,17.2,Other Health,/world-university-rankings/university-canterbury
University of Dundee,,United Kingdom,6,University of Dundee,640,101–125,1090,master_account,79.2,87,47.3,191,72.5,121,50.0–53.0,1090,30.7,160,26.5,225,62 : 38,"10,960",23%,15.5,"Medicine & Dentistry,Other Health",/world-university-rankings/university-dundee
University of Freiburg,,Germany,0,University of Freiburg,653,101–125,1100,master_account,65.7,222,99.6,4,70.8,132,50.0–53.0,1100,41.6,95,39.2,107,55 : 45,"22,005",22%,44.5,"Other Health,Medicine & Dentistry",/world-university-rankings/university-freiburg
University of Gothenburg,,Sweden,0,University of Gothenburg,676,101–125,1110,master_account,81.7,72,44.5,282,61.5,192,50.0–53.0,1110,36.7,125,25.9,240,,"18,873",12%,9.9,"Other Health,Medicine & Dentistry",/world-university-rankings/university-gothenburg
University of Helsinki,,Finland,11,University of Helsinki,555,101–125,1120,master_account,75.0,119,43.7,323,54.4,243,50.0–53.0,1120,46.8,83,29.7,187,65 : 35,"22,418",6%,16.6,"Medicine & Dentistry,Other Health",/world-university-rankings/university-helsinki
