aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
University of Florida,,United States,0,University of Florida,590,151–175,1560,public,82.2,105,55.8,123,26.9,520,42.8–44.9,1560,28.3,187,29.6,187,54 : 46,"46,555",10%,17.5,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-florida
University of Geneva,,Switzerland,0,University of Geneva,594,151–175,1570,master_account,57.6,328,68.9,77,90.9,20,42.8–44.9,1570,34.9,141,29.8,185,61 : 39,"16,530",39%,15.2,"Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-geneva
University of Georgia,,United States,0,University of Georgia,675,151–175,1580,public,86.6,65,33.9,486,26.4,530,42.8–44.9,1580,27.0,197,31.1,167,57 : 43,"34,707",8%,16.6,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/university-georgia
University of Hamburg,,Germany,6,University of Hamburg,701,151–175,1590,master_account,64.9,268,57.3,114,53.8,230,42.8–44.9,1590,37.1,126,33.8,143,56 : 44,"29,584",12%,58.2,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography,Sociology",/world-university-rankings/university-hamburg
University of Helsinki,,Finland,11,University of Helsinki,555,151–175,1600,master_account,59.5,312,33.7,506,38.0,398,42.8–44.9,1600,41.4,105,37.7,116,65 : 35,"22,418",6%,16.6,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/university-helsinki
University of Hohenheim,,Germany,0,University of Hohenheim,131525,151–175,1610,master_account,90.4,42,65.3,90,48.3,289,42.8–44.9,1610,26.8,201,20.4,348,57 : 43,"9,373",15%,41.8,Communication & Media Studies,/world-university-rankings/university-hohenheim
University of Kent,,United Kingdom,6,University of Kent,832,151–175,1620,master_account,90.0,47,33.3,555,74.5,95,42.8–44.9,1620,19.4,301,24.3,270,53 : 47,"17,369",30%,13.1,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-kent
University of Lausanne,,Switzerland,0,University of Lausanne,580,151–175,1630,master_account,54.4,361,96.5,31,84.2,48,42.8–44.9,1630,37.5,123,30.1,179,,"11,957",23%,9.6,"Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/university-lausanne
University of Leicester uk united kingdom leicester,,United Kingdom,0,University of Leicester,662,151–175,1640,master_account,84.6,79,34.1,472,74.7,94,42.8–44.9,1640,25.0,214,26.9,218,53 : 47,"14,712",36%,14.0,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-leicester
Monash University,,Australia,11,Monash University,581,151–175,1650,master_account,63.6,278,59.4,103,68.1,128,42.8–44.9,1650,34.3,143,31.7,162,57 : 43,"49,728",35%,34.6,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/monash-university
Rice University,,United States,0,Rice University,536,151–175,1660,private,78.0,141,49.8,158,37.4,412,42.8–44.9,1660,31.8,161,33.8,144,42 : 58,"6,554",28%,8.9,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/rice-university
Shanghai Jiao Tong University SJTU,,China,6,Shanghai Jiao Tong University,801,151–175,1670,master_account,64.2,273,97.4,29,81.8,57,42.8–44.9,1670,22.9,243,34.4,137,41 : 59,"40,711",9%,11.0,"Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/shanghai-jiao-tong-university
Sorbonne University,,France,0,Sorbonne University,644699,151–175,1680,master_account,47.5,434,48.4,167,52.4,246,42.8–44.9,1680,40.6,111,40.1,98,59 : 41,"42,681",19%,14.3,"Geography,Sociology,Communication & Media Studies",/world-university-rankings/sorbonne-university
University of Southampton,,United Kingdom,0,University of Southampton,593,151–175,1690,master_account,83.3,95,34.5,445,79.3,69,42.8–44.9,1690,26.9,199,26.4,227,52 : 48,"24,078",36%,13.9,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-southampton
Swedish University of Agricultural Sciences,,Sweden,0,Swedish University of Agricultural Sciences,711,151–175,1700,master_account,96.2,16,99.3,20,45.5,321,42.8–44.9,1700,22.8,247,17.5,428,69 : 31,"3,745",4%,4.4,,/world-university-rankings/swedish-university-agricultural-sciences
Texas A&M University,,United States,11,Texas A&M University,629,151–175,1710,public,66.9,245,45.6,190,33.9,449,42.8–44.9,1710,43.0,100,30.9,173,48 : 52,"58,567",9%,25.8,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/texas-am-university
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,151–175,1720,public,82.7,101,33.7,508,28.8,495,42.8–44.9,1720,30.3,172,34.3,139,53 : 47,"24,295",12%,9.4,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-virginia-main-campus
University of Waterloo,,Canada,11,University of Waterloo,689,151–175,1730,master_account,71.7,198,39.5,269,66.7,143,42.8–44.9,1730,33.6,149,27.5,213,46 : 54,"32,395",18%,23.7,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-waterloo
University of Westminster,,United Kingdom,0,University of Westminster,131626,151–175,1740,master_account,69.2,222,33.2,654,73.0,104,42.8–44.9,1740,26.0,208,37.0,122,59 : 41,"16,966",47%,18.1,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-westminster
York University,,Canada,6,York University,765,151–175,1750,master_account,47.7,431,52.9,139,46.3,313,42.8–44.9,1750,37.1,128,44.0,89,57 : 43,"46,220",24%,41.5,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies,Geography",/world-university-rankings/york-university
Aalborg University,,Denmark,6,Aalborg University,766,176–200,1760,master_account,63.1,282,53.9,133,50.3,266,40.0–42.7,1760,32.1,157,31.6,163,,"16,021",14%,13.7,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/aalborg-university
University of Bath,,United Kingdom,0,University of Bath,716,176–200,1770,master_account,81.4,113,33.6,511,80.8,64,40.0–42.7,1770,25.4,211,21.1,329,46 : 54,"13,199",33%,16.6,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-bath
"Birkbeck, University of London",,United Kingdom,0,"Birkbeck, University of London",613,176–200,1780,master_account,75.6,163,33.2,577,68.1,127,40.0–42.7,1780,20.9,277,25.8,244,53 : 47,"8,242",40%,16.1,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/birkbeck-university-london
University of Bologna,,Italy,0,University of Bologna,692,176–200,1790,master_account,70.4,213,36.9,328,47.4,299,40.0–42.7,1790,23.8,225,36.6,123,57 : 43,"66,998",11%,23.9,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-bologna
University of Bremen,,Germany,0,University of Bremen,1023,176–200,1800,master_account,73.7,180,45.6,189,36.6,423,40.0–42.7,1800,29.6,177,28.5,199,50 : 50,"19,173",11%,31.4,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-bremen
Drexel University,,United States,0,Drexel University,699,176–200,1810,private,78.5,134,49.0,162,30.8,474,40.0–42.7,1810,27.6,190,32.5,157,49 : 51,"19,650",18%,10.5,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/drexel-university
Florida State University,,United States,0,Florida State University,131777,176–200,1820,public,63.1,283,56.1,121,24.1,556,40.0–42.7,1820,34.2,145,34.1,141,56 : 44,"38,661",7%,24.5,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/florida-state-university
University of Hawai’i at Mānoa,,United States,0,University of Hawai’i at Mānoa,722,176–200,1830,public,67.2,242,43.4,212,37.9,402,40.0–42.7,1830,31.5,163,33.3,152,56 : 44,"15,750",11%,11.0,"Communication & Media Studies,Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-hawaii-manoa
James Cook University,,Australia,0,James Cook University,131521,176–200,1840,master_account,90.1,46,37.9,298,71.8,107,40.0–42.7,1840,21.8,260,17.8,418,63 : 37,"11,882",12%,22.3,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/james-cook-university
Koç University koc,,Turkey,6,Koç University,875,176–200,1850,master_account,82.6,102,98.9,25,41.6,362,40.0–42.7,1850,23.4,236,18.9,383,52 : 48,"5,378",8%,15.7,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/koc-university
Korea University,,South Korea,6,Korea University,702,176–200,1860,master_account,53.1,368,99.0,23,87.2,32,40.0–42.7,1860,26.2,206,33.3,153,,"22,705",21%,15.6,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/korea-university
Kyushu University,,Japan,0,Kyushu University,131724,176–200,1870,master_account,71.9,196,48.9,163,82.0,55,40.0–42.7,1870,18.9,313,26.3,230,28 : 72,"18,647",12%,8.3,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/kyushu-university
Université Libre de Bruxelles,,Belgium,0,Université Libre de Bruxelles,669,176–200,1880,master_account,62.3,291,72.3,71,90.9,21,40.0–42.7,1880,27.6,192,28.4,201,55 : 45,"26,936",35%,35.9,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/universite-libre-de-bruxelles
University of Massachusetts,,United States,0,University of Massachusetts,528,176–200,1890,master_account,77.2,149,42.4,224,30.9,472,40.0–42.7,1890,29.7,176,30.9,171,48 : 52,"59,906",14%,12.8,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-massachusetts
Nanjing University,,China,0,Nanjing University,727,176–200,1900,master_account,62.5,287,98.6,26,59.0,195,40.0–42.7,1900,28.7,185,32.2,160,48 : 52,"34,580",9%,15.6,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/nanjing-university
University of Notre Dame,,United States,0,University of Notre Dame,553,176–200,1910,private,68.7,227,36.1,366,32.0,466,40.0–42.7,1910,34.1,146,33.5,150,45 : 55,"12,035",12%,13.7,"Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-notre-dame-0
The Open University,,United Kingdom,0,The Open University,959,176–200,1920,master_account,88.5,53,33.5,530,29.7,488,40.0–42.7,1920,21.3,271,24.6,266,61 : 39,"64,638",8%,34.0,Politics & International Studies (incl Development Studies),/world-university-rankings/open-university
Polytechnic University of Milan,,Italy,0,Polytechnic University of Milan,797,176–200,1930,master_account,74.7,171,96.3,32,74.0,101,40.0–42.7,1930,21.5,266,26.1,236,34 : 66,"33,663",15%,24.2,Communication & Media Studies,/world-university-rankings/polytechnic-university-milan
University of Potsdam,,Germany,6,University of Potsdam,615783,176–200,1940,master_account,67.9,235,34.7,431,50.1,269,40.0–42.7,1940,30.8,169,28.9,196,59 : 41,"19,294",10%,56.8,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/university-potsdam
Sant’Anna School of Advanced Studies – Pisa,,Italy,0,Sant’Anna School of Advanced Studies – Pisa,131267,176–200,1950,master_account,76.7,155,34.9,419,65.0,152,40.0–42.7,1950,22.2,254,30.4,177,38 : 62,737,17%,11.9,Politics & International Studies (incl Development Studies),/world-university-rankings/santanna-school-advanced-studies-pisa
Tel Aviv University,,Israel,0,Tel Aviv University,630,176–200,1960,master_account,55.3,348,34.0,483,35.4,436,40.0–42.7,1960,43.5,95,28.3,205,54 : 46,"22,878",5%,22.9,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/tel-aviv-university
Tohoku University,,Japan,6,Tohoku University,584,176–200,1970,master_account,72.0,194,64.9,93,79.3,70,40.0–42.7,1970,21.4,268,23.6,286,26 : 74,"17,687",11%,5.5,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/tohoku-university
TU Dortmund University,,Germany,0,TU Dortmund University,131317,176–200,1980,master_account,82.2,107,35.7,377,41.4,366,40.0–42.7,1980,21.4,269,29.9,184,45 : 55,"33,665",10%,102.0,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/tu-dortmund-university
University College Dublin,,Ireland,0,University College Dublin,623,176–200,1990,master_account,65.2,264,41.4,239,89.9,24,40.0–42.7,1990,30.5,171,25.2,257,,"22,081",27%,23.5,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-college-dublin
Vanderbilt University,,United States,0,Vanderbilt University,534,176–200,2000,private,85.4,74,33.3,571,34.4,445,40.0–42.7,2000,23.6,231,26.1,237,54 : 46,"12,038",14%,3.1,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/vanderbilt-university
Université de Versailles Saint-Quentin-en-Yvelines,,France,6,Université de Versailles Saint-Quentin-en-Yvelines,623034,176–200,2010,master_account,97.2,12,33.5,532,69.3,122,40.0–42.7,2010,14.9,398,21.2,328,59 : 41,"16,817",14%,24.1,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/universite-de-versailles-saint-quentin-en-yvelines
Wuhan University,,China,11,Wuhan University,863,176–200,2020,master_account,52.5,376,57.0,117,50.1,270,40.0–42.7,2020,24.9,217,45.2,84,,"50,015",8%,14.2,"Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/wuhan-university
University of Adelaide Adelaide University,,Australia,0,University of Adelaide,665,201–250,2030,master_account,50.4,401,61.8,99,66.4,144,36.3–39.9,2030,31.4,164,25.2,254,49 : 51,"21,339",27%,30.4,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-adelaide
University of Alberta,,Canada,0,University of Alberta,564,201–250,2040,master_account,57.6,327,34.3,455,70.5,115,36.3–39.9,2040,29.0,183,22.9,301,55 : 45,"31,844",26%,21.0,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-alberta
Aston University,,United Kingdom,0,Aston University,816,201–250,2050,master_account,71.6,199,33.2,575,77.5,82,36.3–39.9,2050,19.5,296,17.2,435,49 : 51,"9,926",29%,21.6,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/aston-university
Autonomous University of Madrid,,Spain,0,Autonomous University of Madrid,743,201–250,2060,master_account,69.9,215,51.0,153,53.8,229,36.3–39.9,2060,17.6,338,26.5,223,59 : 41,"29,532",14%,13.4,"Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/autonomous-university-madrid
University of Bergen,,Norway,0,University of Bergen,655,201–250,2070,master_account,75.7,161,35.1,401,61.1,178,36.3–39.9,2070,20.0,291,25.4,251,59 : 41,"13,116",14%,12.3,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-bergen
University of Campinas,,Brazil,0,University of Campinas,759,201–250,2080,master_account,44.9,453,33.2,584,26.0,535,36.3–39.9,2080,33.0,152,35.8,127,47 : 53,"27,936",4%,14.5,Sociology,/world-university-rankings/university-campinas
University of Canterbury,,New Zealand,0,University of Canterbury,773,201–250,2090,master_account,78.1,138,47.3,172,88.7,28,36.3–39.9,2090,18.1,325,17.6,423,49 : 51,"12,492",22%,17.2,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-canterbury
Chung-Ang University CAU Chung Ang Korea,,South Korea,1,Chung-Ang University,952,201–250,2100,master_account,59.6,309,68.8,78,76.7,86,36.3–39.9,2100,17.6,339,26.2,233,,"13,815",18%,18.9,"Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/chung-ang-university
Curtin University Curtin,,Australia,6,Curtin University,821,201–250,2110,master_account,82.2,104,43.7,207,78.9,74,36.3–39.9,2110,17.7,337,15.2,521,51 : 49,"30,904",35%,18.3,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/curtin-university
Goethe University Frankfurt,,Germany,0,Goethe University Frankfurt,645,201–250,2120,master_account,49.5,408,36.0,369,39.5,387,36.3–39.9,2120,36.4,133,31.1,168,57 : 43,"45,826",15%,19.9,"Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/goethe-university-frankfurt
Griffith University,,Australia,0,Griffith University,825,201–250,2130,master_account,65.6,257,47.1,173,58.1,200,36.3–39.9,2130,29.9,175,20.7,338,57 : 43,"31,574",19%,22.2,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/griffith-university
Hanyang University,,South Korea,6,Hanyang University,936,201–250,2140,master_account,51.6,385,58.8,106,77.4,85,36.3–39.9,2140,22.4,252,27.7,211,,"20,010",19%,14.8,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/hanyang-university
University of Iowa,,United States,0,University of Iowa,606,201–250,2150,public,68.5,229,33.2,610,18.8,619,36.3–39.9,2150,28.2,188,24.0,274,52 : 48,"27,897",13%,12.3,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-iowa
University of Jyväskylä,,Finland,0,University of Jyväskylä,900,201–250,2160,master_account,80.3,123,35.2,397,47.9,294,36.3–39.9,2160,24.7,218,19.8,361,60 : 40,"10,338",5%,15.9,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-jyvaskyla
University of Kiel,,Germany,0,University of Kiel,724,201–250,2170,master_account,97.7,8,32.8,662,51.2,256,36.3–39.9,2170,15.9,375,15.8,499,53 : 47,"25,957",8%,22.2,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-kiel
King Abdulaziz University,,Saudi Arabia,6,King Abdulaziz University,888,201–250,2180,master_account,77.2,148,86.0,52,89.1,27,36.3–39.9,2180,12.4,469,13.9,556,55 : 45,"33,111",21%,8.0,,/world-university-rankings/king-abdulaziz-university
Kyung Hee University KyungHee KHU,,South Korea,11,Kyung Hee University,834,201–250,2190,master_account,54.6,355,92.4,37,95.7,10,36.3–39.9,2190,21.0,274,26.4,225,45 : 55,"22,013",23%,16.9,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography,Sociology",/world-university-rankings/kyung-hee-university
University of Lisbon,,Portugal,0,University of Lisbon,1032,201–250,2200,master_account,56.5,336,66.9,83,53.0,236,36.3–39.9,2200,27.6,193,23.2,295,50 : 50,"50,170",11%,18.7,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-lisbon
University of Liverpool,,United Kingdom,0,University of Liverpool,646,201–250,2210,master_account,62.3,292,33.4,540,59.4,191,36.3–39.9,2210,29.3,180,25.6,247,55 : 45,"21,591",35%,13.8,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-liverpool
Macquarie University,,Australia,6,Macquarie University,703,201–250,2220,master_account,70.2,214,41.4,236,57.4,203,36.3–39.9,2220,19.3,305,23.3,291,53 : 47,"28,729",26%,43.8,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/macquarie-university
Maynooth University,,Ireland,11,Maynooth University,843,201–250,2230,master_account,77.1,150,35.0,406,67.2,135,36.3–39.9,2230,22.8,246,18.7,386,56 : 44,"8,768",12%,27.6,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/maynooth-university
University of Münster,,Germany,0,University of Münster,756,201–250,2240,master_account,59.1,318,70.4,75,41.4,365,36.3–39.9,2240,33.2,151,26.8,219,54 : 46,"42,974",8%,43.9,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/university-munster
Murdoch University Murdoch,,Australia,6,Murdoch University,890,201–250,2250,master_account,84.0,84,34.9,416,84.9,47,36.3–39.9,2250,19.4,302,13.5,564,59 : 41,"15,723",43%,30.9,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/murdoch-university
Nagoya University,,Japan,0,Nagoya University,679,201–250,2260,master_account,64.4,270,39.1,278,56.7,206,36.3–39.9,2260,24.1,223,33.1,156,29 : 71,"15,630",10%,9.2,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/nagoya-university
National Autonomous University of Mexico,,Mexico,0,National Autonomous University of Mexico,897,201–250,2270,master_account,35.8,524,86.0,53,40.5,379,36.3–39.9,2270,32.3,155,38.9,108,51 : 49,"162,018",6%,13.6,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/national-autonomous-university-mexico
University of Neuchâtel,,Switzerland,0,University of Neuchâtel,131274,201–250,2280,master_account,80.7,121,34.1,475,75.8,88,36.3–39.9,2280,14.0,421,17.0,443,59 : 41,"4,352",22%,9.0,"Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies,Sociology",/world-university-rankings/university-neuchatel
Northeastern University,,United States,0,Northeastern University,681,201–250,2290,private,83.7,87,35.2,400,49.9,272,36.3–39.9,2290,19.5,298,22.8,302,49 : 51,"19,191",33%,13.8,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/northeastern-university
Norwegian University of Science and Technology,,Norway,0,Norwegian University of Science and Technology,729,201–250,2300,master_account,80.9,120,35.6,380,50.7,264,36.3–39.9,2300,20.9,278,16.2,476,49 : 51,"34,803",9%,16.2,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/norwegian-university-science-and-technology
University of Nottingham,,United Kingdom,0,University of Nottingham,604,201–250,2310,master_account,70.5,212,34.1,477,65.8,148,36.3–39.9,2310,24.4,220,22.7,304,54 : 46,"29,431",30%,14.6,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-nottingham
Oregon State University,,United States,0,Oregon State University,883,201–250,2320,public,84.4,80,33.2,626,34.0,448,36.3–39.9,2320,22.5,251,18.4,395,46 : 54,"24,280",11%,16.2,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/oregon-state-university
University of Otago,,New Zealand,1,University of Otago,682,201–250,2330,master_account,58.2,325,34.7,429,85.1,45,36.3–39.9,2330,23.6,230,26.4,226,58 : 42,"18,283",20%,20.1,"Sociology,Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-otago
Queen Mary University of London,,United Kingdom,0,Queen Mary University of London,131678,201–250,2340,master_account,61.0,297,37.3,317,66.8,141,36.3–39.9,2340,29.6,178,22.8,303,54 : 46,"16,434",44%,14.0,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/queen-mary-university-london
Queen’s University,,Canada,0,Queen’s University,639,201–250,2350,master_account,66.8,248,43.2,214,46.1,314,36.3–39.9,2350,26.6,203,21.9,315,58 : 42,"22,884",12%,24.7,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/queens-university
Renmin University of China,,China,0,Renmin University of China,894,201–250,2360,master_account,46.5,444,59.0,105,54.7,220,36.3–39.9,2360,13.9,427,47.9,74,,"25,168",6%,11.8,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/renmin-university-china
"Royal Holloway, University of London",,United Kingdom,11,"Royal Holloway, University of London",571,201–250,2370,master_account,74.1,177,34.9,418,65.9,147,36.3–39.9,2370,19.8,295,24.3,271,60 : 40,"9,099",39%,14.9,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/royal-holloway-university-london
University of Southern Denmark,,Denmark,0,University of Southern Denmark,731,201–250,2380,master_account,82.2,106,66.8,84,80.3,65,36.3–39.9,2380,18.9,314,13.5,565,53 : 47,"25,975",16%,14.3,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-southern-denmark
University of South Florida (Tampa)  ,,United States,0,University of South Florida (Tampa)  ,803,201–250,2390,public,62.3,293,96.1,33,30.1,485,36.3–39.9,2390,30.9,168,18.7,388,,"33,413",13%,18.8,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/university-south-florida-tampa
Stony Brook University,,United States,0,Stony Brook University,578,201–250,2400,public,85.1,76,33.2,639,42.8,348,36.3–39.9,2400,19.3,306,21.8,316,49 : 51,"23,722",23%,10.6,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/stony-brook-university
Sungkyunkwan University (SKKU),,South Korea,6,Sungkyunkwan University (SKKU),805,201–250,2410,master_account,50.3,403,87.7,47,63.1,166,36.3–39.9,2410,23.7,228,34.4,138,42 : 58,"23,359",14%,19.5,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/sungkyunkwan-university-skku
Sun Yat-sen University,,China,6,Sun Yat-sen University,760,201–250,2420,master_account,70.8,205,95.5,34,46.8,310,36.3–39.9,2420,23.1,239,24.9,262,51 : 49,"51,061",9%,16.2,"Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies,Sociology",/world-university-rankings/sun-yat-sen-university
University of Tampere,,Finland,0,University of Tampere,807,201–250,2430,master_account,65.7,256,52.3,144,30.4,482,36.3–39.9,2430,27.1,195,29.9,183,66 : 34,"9,484",5%,21.8,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-tampere
University of Technology Sydney UTS,,Australia,6,University of Technology Sydney,906,201–250,2440,master_account,64.1,275,85.3,57,68.9,124,36.3–39.9,2440,29.2,181,16.8,456,51 : 49,"25,637",36%,43.4,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-technology-sydney
University of Texas at Dallas utd,,United States,11,University of Texas at Dallas,733,201–250,2450,public,85.9,71,40.2,262,43.1,344,36.3–39.9,2450,16.3,369,23.0,300,43 : 57,"20,787",25%,21.6,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-texas-dallas
University of Trento,,Italy,0,University of Trento,763,201–250,2460,master_account,74.7,172,51.5,149,48.4,286,36.3–39.9,2460,21.5,267,23.5,288,51 : 49,"12,856",8%,20.2,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-trento
Tufts University,,United States,0,Tufts University,542,201–250,2470,private,64.2,274,33.3,570,46.9,309,36.3–39.9,2470,23.2,237,32.1,161,55 : 45,"10,659",19%,10.1,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/tufts-university
University of Victoria,,Canada,0,University of Victoria,641,201–250,2480,master_account,74.2,175,44.2,203,63.1,167,36.3–39.9,2480,18.7,318,25.5,249,56 : 44,"19,286",21%,23.4,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-victoria
Washington State University,,United States,0,Washington State University,814,201–250,2490,public,90.0,48,42.7,221,30.9,473,36.3–39.9,2490,18.0,329,18.2,410,52 : 48,"27,689",8%,19.3,"Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/washington-state-university
