aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
McMaster University,,Canada,11,McMaster University,529,23,230,master_account,84.9,60,99.7,10,68.4,132,81.0,230,81.4,30,77.3,28,52 : 48,"23,693",15%,24.7,"Medicine & Dentistry,Other Health",/world-university-rankings/mcmaster-university
University of Michigan-Ann Arbor,,United States,0,University of Michigan-Ann Arbor,482,24,240,public,83.4,69,43.4,198,44.5,289,79.4,240,82.8,26,83.6,12,48 : 52,"41,818",16%,8.6,"Medicine & Dentistry,Other Health",/world-university-rankings/university-michigan-ann-arbor
Tsinghua University Qinghua University Tsing hua University Qing hua University,,China,6,Tsinghua University,535,25,250,master_account,82.7,77,95.5,19,48.1,256,77.8,250,79.7,33,76.2,29,32 : 68,"42,089",9%,13.7,"Medicine & Dentistry,Other Health",/world-university-rankings/tsinghua-university
University of North Carolina at Chapel Hill,,United States,0,University of North Carolina at Chapel Hill,507,26,260,public,88.1,44,41.6,231,41.4,311,77.7,260,77.5,35,77.9,26,56 : 44,"34,684",8%,9.7,"Medicine & Dentistry,Other Health",/world-university-rankings/university-north-carolina-chapel-hill
McGill University,,Canada,0,McGill University,492,27,270,master_account,73.9,150,36.3,485,72.4,102,77.0,270,84.1,23,78.6,24,57 : 43,"30,940",26%,13.3,"Other Health,Medicine & Dentistry",/world-university-rankings/mcgill-university
National University of Singapore nus,,Singapore,6,National University of Singapore,504,28,280,master_account,67.5,204,42.3,221,92.1,19,76.6,280,84.5,21,79.0,23,51 : 49,"30,602",30%,17.0,"Other Health,Medicine & Dentistry",/world-university-rankings/national-university-singapore
Northwestern University,,United States,0,Northwestern University,490,29,290,private,83.4,70,96.6,18,44.4,290,76.3,290,75.5,36,74.9,33,48 : 52,"17,466",18%,12.8,"Medicine & Dentistry,Other Health",/world-university-rankings/northwestern-university
Heidelberg University,,Germany,0,Heidelberg University,537,30,300,master_account,84.0,64,56.4,95,66.3,145,75.4,300,71.3,41,72.7,36,55 : 45,"28,876",17%,23.2,"Medicine & Dentistry,Other Health",/world-university-rankings/heidelberg-university-0
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,31,310,master_account,63.8,237,52.7,112,98.6,1,74.5,310,82.0,28,76.0,30,54 : 46,"18,364",42%,18.0,"Medicine & Dentistry,Other Health",/world-university-rankings/university-hong-kong
The University of Tokyo,,Japan,0,The University of Tokyo,494,32,320,master_account,64.9,227,54.3,105,25.7,441,74.2,320,90.9,9,84.3,10,,"26,000",10%,6.7,"Other Health,Medicine & Dentistry",/world-university-rankings/university-tokyo
Boston University,,United States,0,Boston University,518,33,330,private,88.4,41,38.5,331,61.0,172,74.1,330,64.3,56,72.4,38,60 : 40,"24,833",25%,8.6,"Other Health,Medicine & Dentistry",/world-university-rankings/boston-university
University of British Columbia ubc,,Canada,11,University of British Columbia,486,34,340,master_account,82.6,78,47.6,152,79.5,60,73.7,340,75.2,37,61.6,48,54 : 46,"51,889",29%,18.1,"Medicine & Dentistry,Other Health",/world-university-rankings/university-british-columbia
LMU Munich Ludwig-Maximilians-Universität München,,Germany,6,LMU Munich,509,35,350,master_account,74.9,142,100.0,4,73.1,100,73.0,350,75.0,38,66.2,41,61 : 39,"36,091",15%,15.6,"Medicine & Dentistry,Other Health",/world-university-rankings/lmu-munich
Emory University,,United States,0,Emory University,539,36,360,private,90.3,30,42.9,208,44.8,284,71.9,360,66.4,51,64.1,44,57 : 43,"12,649",19%,4.4,"Other Health,Medicine & Dentistry",/world-university-rankings/emory-university
University of Sydney UniSyd,,Australia,11,University of Sydney,522,37,370,master_account,78.4,114,69.1,56,77.9,65,71.2,370,71.1,42,60.5,49,57 : 43,"44,553",32%,21.6,"Medicine & Dentistry,Other Health",/world-university-rankings/university-sydney
Brown University,,United States,0,Brown University,513,38,380,private,85.2,57,50.6,128,44.8,283,70.8,380,64.9,55,67.4,40,,"8,898",20%,10.7,"Other Health,Medicine & Dentistry",/world-university-rankings/brown-university
New York University,,United States,0,New York University,508,39,390,private,82.7,76,38.3,350,43.4,295,70.6,390,63.4,61,72.5,37,56 : 44,"43,860",26%,9.6,"Medicine & Dentistry,Other Health",/world-university-rankings/new-york-university
Erasmus University Rotterdam,,Netherlands,6,Erasmus University Rotterdam,621,=40,400,master_account,85.3,55,52.0,117,58.9,184,70.2,400,72.8,40,53.0,62,49 : 51,"22,047",20%,20.1,Medicine & Dentistry,/world-university-rankings/erasmus-university-rotterdam
Kyoto University,,Japan,0,Kyoto University,516,=40,410,master_account,54.7,305,100.0,3,27.0,430,70.2,410,90.0,11,79.2,22,24 : 76,"22,481",8%,8.7,"Other Health,Medicine & Dentistry",/world-university-rankings/kyoto-university
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,42,420,public,85.3,56,40.6,253,34.5,380,69.9,420,69.3,45,63.3,47,52 : 48,"26,367",10%,5.9,"Medicine & Dentistry,Other Health",/world-university-rankings/university-pittsburgh-pittsburgh-campus
KU Leuven,,Belgium,11,KU Leuven,531,43,430,master_account,84.0,65,100.0,2,73.8,96,68.7,430,67.5,47,46.2,80,50 : 50,"44,412",15%,37.1,"Medicine & Dentistry,Other Health",/world-university-rankings/ku-leuven
Vanderbilt University,,United States,0,Vanderbilt University,534,44,440,private,89.8,36,51.7,120,29.9,416,68.3,440,63.5,60,57.7,51,53 : 47,"12,011",13%,3.3,"Other Health,Medicine & Dentistry",/world-university-rankings/vanderbilt-university
University of Manchester,,United Kingdom,0,University of Manchester,512,45,450,master_account,78.5,111,49.3,136,74.6,91,66.5,450,65.5,54,51.7,67,52 : 48,"35,318",38%,14.6,"Other Health,Medicine & Dentistry",/world-university-rankings/university-manchester
Monash University,,Australia,11,Monash University,581,=46,460,master_account,73.8,151,76.1,46,64.4,156,66.2,460,66.3,52,55.8,55,57 : 43,"46,846",28%,33.7,"Medicine & Dentistry,Other Health",/world-university-rankings/monash-university
Technical University of Munich,,Germany,0,Technical University of Munich,552,=46,470,master_account,78.9,105,100.0,5,62.0,166,66.2,470,64.2,57,50.2,72,34 : 66,"38,689",23%,54.4,"Other Health,Medicine & Dentistry",/world-university-rankings/technical-university-munich
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,48,480,master_account,78.4,113,66.8,62,63.3,162,66.1,480,64.0,58,53.3,61,57 : 43,"23,495",12%,12.3,"Other Health,Medicine & Dentistry",/world-university-rankings/university-amsterdam
University of Minnesota,,United States,0,University of Minnesota,506,49,490,public,70.2,183,99.6,12,29.9,415,65.9,490,69.9,44,63.4,46,51 : 49,"60,949",11%,17.4,"Medicine & Dentistry,Other Health",/world-university-rankings/university-minnesota
Peking University,,China,0,Peking University,514,50,500,master_account,39.2,417,88.5,29,35.0,375,65.8,500,86.7,15,85.0,9,47 : 53,"42,136",16%,8.9,"Other Health,Medicine & Dentistry",/world-university-rankings/peking-university
Leiden University,,Netherlands,6,Leiden University,543,51,510,master_account,74.6,145,96.7,17,56.1,202,65.4,510,67.3,48,51.5,68,57 : 43,"24,825",12%,18.2,"Other Health,Medicine & Dentistry",/world-university-rankings/leiden-university
University of Queensland UQ UOQ,,Australia,11,University of Queensland,538,52,520,master_account,79.0,103,63.3,68,89.0,25,65.3,520,60.6,64,46.2,81,55 : 45,"38,968",26%,35.7,"Medicine & Dentistry,Other Health",/world-university-rankings/university-queensland
University of Glasgow,,United Kingdom,1,University of Glasgow,566,53,530,master_account,90.3,31,49.1,138,84.7,44,65.1,530,52.0,76,42.2,94,58 : 42,"23,389",36%,15.4,"Medicine & Dentistry,Other Health",/world-university-rankings/university-glasgow
Seoul National University,,South Korea,0,Seoul National University,588,54,540,master_account,53.3,313,76.3,45,22.9,460,65.0,540,82.2,27,73.2,35,,"26,470",11%,12.6,"Other Health,Medicine & Dentistry",/world-university-rankings/seoul-national-university
Charité - Universitätsmedizin Berlin,,Germany,0,Charité - Universitätsmedizin Berlin,131692,55,550,master_account,70.5,179,66.3,63,64.8,152,64.9,550,63.6,59,59.2,50,63 : 37,"6,792",18%,16.2,"Medicine & Dentistry,Other Health",/world-university-rankings/charite-universitatsmedizin-berlin
Utrecht University utrecht  utrecht university,,Netherlands,0,Utrecht University,532,56,560,master_account,72.7,165,64.9,64,55.1,213,64.3,560,71.1,43,49.3,74,59 : 41,"31,522",7%,15.2,"Medicine & Dentistry,Other Health",/world-university-rankings/utrecht-university
Sungkyunkwan University (SKKU),,South Korea,6,Sungkyunkwan University (SKKU),805,57,570,master_account,53.3,314,99.8,9,24.7,447,63.7,570,79.4,34,68.4,39,42 : 58,"24,055",12%,19.6,"Medicine & Dentistry,Other Health",/world-university-rankings/sungkyunkwan-university-skku
University of Southern California,,United States,0,University of Southern California,519,58,580,private,78.8,107,44.9,180,63.7,161,63.2,580,54.3,69,53.6,60,53 : 47,"38,380",23%,12.8,"Medicine & Dentistry,Other Health",/world-university-rankings/university-southern-california
University of Montreal,,Canada,11,University of Montreal,569,59,590,master_account,72.2,171,79.0,43,74.6,92,62.9,590,56.8,65,52.3,64,55 : 45,"41,017",22%,21.9,"Medicine & Dentistry,Other Health",/world-university-rankings/university-montreal
University of Wisconsin-Madison,,United States,0,University of Wisconsin-Madison,491,60,600,public,70.2,185,44.5,183,29.4,419,62.8,600,60.8,63,66.0,42,51 : 49,"38,960",12%,10.7,"Medicine & Dentistry,Other Health",/world-university-rankings/university-wisconsin-madison
University of Copenhagen,,Denmark,0,University of Copenhagen,599,61,610,master_account,76.7,127,44.5,182,76.0,84,62.4,610,54.1,70,50.5,70,58 : 42,"30,395",14%,4.1,"Other Health,Medicine & Dentistry",/world-university-rankings/university-copenhagen
Fudan University,,China,0,Fudan University,700,62,620,master_account,41.6,407,62.5,69,33.7,388,62.2,620,83.4,25,74.9,32,51 : 49,"32,859",10%,12.1,"Medicine & Dentistry,Other Health",/world-university-rankings/fudan-university
Chinese University of Hong Kong CUHK,,Hong Kong,11,Chinese University of Hong Kong,662356,63,630,master_account,58.2,281,69.5,55,85.1,40,62.0,630,68.0,46,53.8,58,,"18,072",31%,17.3,"Medicine & Dentistry,Other Health",/world-university-rankings/chinese-university-hong-kong
Uppsala University,,Sweden,0,Uppsala University,551,64,640,master_account,78.9,106,80.9,38,69.2,125,61.5,640,52.4,73,44.6,85,57 : 43,"25,174",11%,17.3,"Other Health,Medicine & Dentistry",/world-university-rankings/uppsala-university
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,65,650,public,74.7,144,49.1,139,45.8,273,61.1,650,53.1,72,56.8,52,49 : 51,"53,190",13%,12.7,"Medicine & Dentistry,Other Health",/world-university-rankings/ohio-state-university-main-campus
Dartmouth College,,United States,0,Dartmouth College,554,66,660,private,81.7,81,41.9,226,37.8,352,60.6,660,49.2,79,52.9,63,47 : 53,"6,100",15%,6.6,"Medicine & Dentistry,Other Health",/world-university-rankings/dartmouth-college
University of Bristol,,United Kingdom,11,University of Bristol,530,67,670,master_account,91.4,26,39.9,277,69.6,121,60.4,670,49.4,78,31.2,164,53 : 47,"19,995",27%,13.7,"Medicine & Dentistry,Other Health",/world-university-rankings/university-bristol
Tufts University,,United States,0,Tufts University,542,68,680,private,79.1,100,42.2,222,56.5,201,59.9,680,43.2,99,54.6,56,54 : 46,"10,463",16%,9.3,"Other Health,Medicine & Dentistry",/world-university-rankings/tufts-university
Maastricht University,,Netherlands,6,Maastricht University,663,69,690,master_account,65.5,216,71.0,53,82.7,51,59.8,690,53.1,71,52.1,65,58 : 42,"16,727",50%,18.0,"Other Health,Medicine & Dentistry",/world-university-rankings/maastricht-university
University of Cape Town UCT,,South Africa,6,University of Cape Town,567,70,700,master_account,86.7,50,97.5,15,79.1,61,59.7,700,41.4,105,34.8,135,53 : 47,"20,775",18%,11.7,"Other Health,Medicine & Dentistry",/world-university-rankings/university-cape-town
"University of California, Davis",,United States,0,"University of California, Davis",503,71,710,public,72.9,158,53.7,108,47.4,261,59.5,710,56.7,66,49.1,75,56 : 44,"37,365",10%,13.8,Other Health,/world-university-rankings/university-california-davis
University of Liverpool,,United Kingdom,0,University of Liverpool,646,72,720,master_account,88.1,43,40.1,273,76.3,81,59.3,720,36.3,131,42.8,91,54 : 46,"19,815",35%,11.7,"Other Health,Medicine & Dentistry",/world-university-rankings/university-liverpool
Australian National University anu,,Australia,0,Australian National University,502,73,730,master_account,81.0,83,75.2,47,91.2,22,59.0,730,44.7,97,35.2,131,52 : 48,"15,986",35%,19.3,"Other Health,Medicine & Dentistry",/world-university-rankings/australian-national-university
Queen Mary University of London,,United Kingdom,0,Queen Mary University of London,131678,74,740,master_account,95.9,8,45.8,171,92.6,14,58.6,740,32.3,151,29.3,190,54 : 46,"15,405",45%,13.3,"Medicine & Dentistry,Other Health",/world-university-rankings/queen-mary-university-london
University of Texas at Austin,,United States,0,University of Texas at Austin,493,75,750,public,83.6,68,46.4,162,37.5,353,58.4,750,45.2,93,46.5,79,51 : 49,"48,561",10%,17.1,"Other Health,Medicine & Dentistry",/world-university-rankings/university-texas-austin
University of Basel,,Switzerland,0,University of Basel,575,76,760,master_account,78.3,115,99.4,13,94.3,7,58.1,760,38.6,119,38.4,110,55 : 45,"12,729",27%,17.7,"Medicine & Dentistry,Other Health",/world-university-rankings/university-basel
University of Alberta,,Canada,0,University of Alberta,564,77,770,master_account,64.2,233,56.8,91,77.7,67,57.7,770,52.2,75,49.8,73,55 : 45,"32,435",26%,21.6,"Other Health,Medicine & Dentistry",/world-university-rankings/university-alberta
Autonomous University of Barcelona uab,,Spain,6,Autonomous University of Barcelona,666,=78,780,master_account,83.1,72,49.0,140,50.1,243,57.6,780,39.0,116,46.5,78,59 : 41,"32,309",16%,12.9,"Medicine & Dentistry,Other Health",/world-university-rankings/autonomous-university-barcelona
University of Tübingen,,Germany,0,University of Tübingen,652,=78,790,master_account,70.0,186,64.0,66,66.2,146,57.6,790,52.3,74,44.3,86,59 : 41,"27,844",13%,38.5,"Medicine & Dentistry,Other Health",/world-university-rankings/university-tubingen
University of Leicester uk united kingdom leicester,,United Kingdom,0,University of Leicester,662,80,800,master_account,94.5,13,41.0,239,79.1,62,57.4,800,31.1,166,32.0,159,54 : 46,"14,635",38%,14.1,"Medicine & Dentistry,Other Health",/world-university-rankings/university-leicester
National Taiwan University,,Taiwan,0,National Taiwan University,618,81,810,master_account,50.6,339,53.9,106,26.0,438,57.2,810,67.2,49,64.6,43,40 : 60,"31,758",8%,11.5,"Other Health,Medicine & Dentistry",/world-university-rankings/national-taiwan-university
University of Auckland UOA Auckland University,,New Zealand,11,University of Auckland,637,=82,820,master_account,72.8,162,67.6,60,93.1,12,57.0,820,45.7,92,37.5,114,54 : 46,"30,348",29%,18.8,"Other Health,Medicine & Dentistry",/world-university-rankings/university-auckland
UNSW Sydney unsw australia unsw,,Australia,6,UNSW Sydney,638,=82,830,master_account,73.5,153,67.2,61,87.2,32,57.0,830,49.9,77,34.0,144,46 : 54,"40,133",34%,26.7,"Other Health,Medicine & Dentistry",/world-university-rankings/unsw-sydney
Wageningen University & Research,,Netherlands,0,Wageningen University & Research,540,84,840,master_account,88.5,40,100.0,6,85.0,42,56.7,840,34.1,142,27.3,214,55 : 45,"12,326",29%,19.7,Other Health,/world-university-rankings/wageningen-university-research
University of Bern,,Switzerland,0,University of Bern,576,85,850,master_account,69.6,189,90.8,26,94.2,8,56.6,850,44.9,95,38.2,111,56 : 44,"10,449",15%,16.5,"Other Health,Medicine & Dentistry",/world-university-rankings/university-bern
University of Dundee,,United Kingdom,6,University of Dundee,640,=86,860,master_account,89.9,35,43.6,195,73.5,98,56.2,860,33.2,146,32.7,154,62 : 38,"10,893",24%,14.9,"Other Health,Medicine & Dentistry",/world-university-rankings/university-dundee
University of Florida,,United States,0,University of Florida,590,=86,870,public,60.7,267,79.6,40,30.6,408,56.2,870,55.7,67,55.8,54,54 : 46,"46,346",9%,17.5,"Other Health,Medicine & Dentistry",/world-university-rankings/university-florida
University of Zurich,,Switzerland,0,University of Zurich,525,=86,880,master_account,67.0,208,44.1,187,91.4,21,56.2,880,43.2,100,47.0,77,57 : 43,"26,363",20%,5.9,"Other Health,Medicine & Dentistry",/world-university-rankings/university-zurich
University of Groningen,,Netherlands,11,University of Groningen,598,=89,890,master_account,75.7,138,94.5,20,55.4,209,55.5,890,48.6,81,33.3,148,52 : 48,"26,197",17%,24.1,Medicine & Dentistry,/world-university-rankings/university-groningen
Lund University,,Sweden,0,Lund University,544,=89,900,master_account,73.1,157,79.1,41,71.9,106,55.5,900,46.5,88,35.5,127,55 : 45,"28,663",16%,12.1,"Medicine & Dentistry,Other Health",/world-university-rankings/lund-university
University of Nottingham,,United Kingdom,0,University of Nottingham,604,91,910,master_account,74.2,148,40.0,276,76.7,76,54.6,910,40.0,111,39.7,101,54 : 46,"29,176",30%,14.0,"Medicine & Dentistry,Other Health",/world-university-rankings/university-nottingham
Osaka University,,Japan,0,Osaka University,583,92,920,master_account,42.7,400,81.5,36,24.2,451,54.5,920,73.0,39,56.8,53,31 : 69,"23,256",10%,9.5,"Medicine & Dentistry,Other Health",/world-university-rankings/osaka-university
University of Freiburg,,Germany,0,University of Freiburg,653,93,930,master_account,65.5,215,100.0,1,65.9,148,54.4,930,47.8,82,39.5,103,57 : 43,"20,871",19%,40.3,"Medicine & Dentistry,Other Health",/world-university-rankings/university-freiburg
University of Southampton,,United Kingdom,0,University of Southampton,593,94,940,master_account,86.6,51,40.6,254,75.3,88,54.3,940,34.8,137,28.3,201,53 : 47,"21,670",33%,12.5,"Other Health,Medicine & Dentistry",/world-university-rankings/university-southampton
University of Calgary,,Canada,0,University of Calgary,693,=95,950,master_account,76.9,126,54.5,101,70.8,112,54.2,950,40.6,108,34.3,140,,"27,084",19%,15.7,"Other Health,Medicine & Dentistry",/world-university-rankings/university-calgary
Cardiff University,,United Kingdom,0,Cardiff University,671,=95,960,master_account,77.4,122,38.7,322,71.6,108,54.2,960,38.5,120,37.1,117,58 : 42,"24,186",26%,13.5,"Medicine & Dentistry,Other Health",/world-university-rankings/cardiff-university
Ghent University,,Belgium,0,Ghent University,570,=95,970,master_account,68.9,194,77.8,44,52.5,229,54.2,970,46.4,89,41.6,96,53 : 47,"35,909",10%,35.9,"Medicine & Dentistry,Other Health",/world-university-rankings/ghent-university
Paris-Sud University,,France,6,Paris-Sud University,867,=95,980,master_account,89.5,37,36.9,417,58.1,190,54.2,980,32.0,155,31.9,160,55 : 45,"27,221",16%,14.5,"Other Health,Medicine & Dentistry",/world-university-rankings/paris-sud-university
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,=95,990,master_account,76.1,135,37.9,373,77.7,68,54.2,990,39.7,112,35.9,124,50 : 50,"24,581",36%,14.9,"Medicine & Dentistry,Other Health",/world-university-rankings/university-sheffield
University of Kiel,,Germany,0,University of Kiel,724,100,1000,master_account,91.8,21,9.4,497,55.7,208,54.1,1000,34.3,140,29.5,184,53 : 47,"25,392",8%,23.4,Medicine & Dentistry,/world-university-rankings/university-kiel
Aarhus University,,Denmark,0,Aarhus University,589,101–125,1010,master_account,71.8,173,69.0,57,68.5,130,51.4–54.0,1010,48.6,80,29.4,186,54 : 46,"25,167",12%,14.3,"Medicine & Dentistry,Other Health",/world-university-rankings/aarhus-university
University of Alabama at Birmingham uab,,United States,11,University of Alabama at Birmingham,591755,101–125,1020,public,85.6,54,51.0,124,35.4,372,51.4–54.0,1020,30.6,171,42.0,95,61 : 39,"15,703",6%,15.2,"Medicine & Dentistry,Other Health",/world-university-rankings/university-alabama-birmingham
Auckland University of Technology AUT,,New Zealand,6,Auckland University of Technology,131438,101–125,1030,master_account,91.5,24,37.7,379,98.1,2,51.4–54.0,1030,20.0,286,23.4,267,59 : 41,"17,861",42%,15.8,Other Health,/world-university-rankings/auckland-university-technology
University of Birmingham,,United Kingdom,11,University of Birmingham,612,101–125,1040,master_account,84.6,61,39.1,303,74.0,95,51.4–54.0,1040,31.7,159,24.6,249,54 : 46,"27,061",27%,15.0,"Medicine & Dentistry,Other Health",/world-university-rankings/university-birmingham
Case Western Reserve University,,United States,0,Case Western Reserve University,557,101–125,1050,private,72.5,167,39.1,304,34.3,383,51.4–54.0,1050,42.0,104,43.5,88,49 : 51,"10,130",19%,7.1,"Medicine & Dentistry,Other Health",/world-university-rankings/case-western-reserve-university
University of Cincinnati,,United States,0,University of Cincinnati,672,101–125,1060,public,70.6,178,47.4,154,26.5,434,51.4–54.0,1060,47.0,85,40.8,97,52 : 48,"28,035",9%,20.7,"Other Health,Medicine & Dentistry",/world-university-rankings/university-cincinnati
University of Cologne,,Germany,0,University of Cologne,961,101–125,1070,master_account,77.5,120,91.8,25,62.4,164,51.4–54.0,1070,33.6,144,31.7,161,65 : 35,"45,087",10%,50.9,"Medicine & Dentistry,Other Health",/world-university-rankings/university-cologne-0
University of Geneva,,Switzerland,0,University of Geneva,594,101–125,1080,master_account,68.1,200,63.9,67,98.0,3,51.4–54.0,1080,42.5,102,34.6,136,61 : 39,"16,085",40%,15.1,"Other Health,Medicine & Dentistry",/world-university-rankings/university-geneva
University of Gothenburg,,Sweden,0,University of Gothenburg,676,101–125,1090,master_account,79.0,102,43.0,203,61.4,168,51.4–54.0,1090,41.3,106,25.1,236,,"18,378",13%,10.0,"Other Health,Medicine & Dentistry",/world-university-rankings/university-gothenburg
University of Helsinki,,Finland,11,University of Helsinki,555,101–125,1100,master_account,77.6,119,39.1,308,52.9,226,51.4–54.0,1100,47.1,84,29.9,177,65 : 35,"22,532",6%,16.2,"Medicine & Dentistry,Other Health",/world-university-rankings/university-helsinki
University of Illinois at Urbana-Champaign,,United States,0,University of Illinois at Urbana-Champaign,495,101–125,1110,public,75.5,140,94.1,21,31.5,400,51.4–54.0,1110,42.8,101,31.1,166,46 : 54,"43,402",23%,22.8,"Other Health,Medicine & Dentistry",/world-university-rankings/university-illinois-urbana-champaign
