aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Edinburgh,,United Kingdom,0,University of Edinburgh,500,11,11,master_account,64.7,16,39.0,25,74.1,12,79.6,11,85.1,16,83.9,11,"History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/university-edinburgh
Yale University,,United States,0,Yale University,475,12,12,private,38.6,43,36.2,40,53.2,29,79.5,12,91.5,10,91.9,5,"Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design,Archaeology,Architecture",/world-university-rankings/yale-university
University of Michigan-Ann Arbor,,United States,0,University of Michigan-Ann Arbor,482,13,13,public,72.9,11,43.7,18,42.8,35,79.3,13,88.6,15,82.1,12,"Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics",/world-university-rankings/university-michigan-ann-arbor
"University of California, Los Angeles",,United States,0,"University of California, Los Angeles",477,14,14,public,57.8,26,-,49,39.3,38,79.1,14,90.9,12,86.2,9,"Languages, Literature & Linguistics,Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Architecture",/world-university-rankings/university-california-los-angeles
"Rutgers, the State University of New Jersey",,United States,0,"Rutgers, the State University of New Jersey",546,15,15,public,76.4,6,-,48,26.7,47,78.3,15,92.1,9,78.4,16,"Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Art, Performing Arts & Design",/world-university-rankings/rutgers-state-university-new-jersey-0
New York University,,United States,0,New York University,508,16,16,private,57.2,27,39.8,23,42.0,36,75.5,16,89.1,14,78.2,18,"Architecture,Art, Performing Arts & Design,Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/new-york-university
Cornell University,,United States,0,Cornell University,484,17,17,private,61.9,17,-,45,64.6,18,74.8,17,82.1,20,76.5,20,"Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology,Architecture,Languages, Literature & Linguistics",/world-university-rankings/cornell-university
University of Sydney UniSyd,,Australia,11,University of Sydney,522,18,18,master_account,45.8,37,59.7,6,75.3,11,74.7,18,82.3,19,79.5,14,"History, Philosophy & Theology,Languages, Literature & Linguistics,Archaeology,Art, Performing Arts & Design,Architecture",/world-university-rankings/university-sydney
University of Melbourne UniMelb Australia,,Australia,11,University of Melbourne,501,19,19,master_account,39.1,42,51.5,9,72.6,13,73.0,19,82.7,18,78.4,17,"History, Philosophy & Theology,Archaeology,Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/university-melbourne
University of Texas at Austin,,United States,0,University of Texas at Austin,493,20,20,public,81.6,2,50.6,11,33.4,43,69.3,20,74.7,24,67.4,25,"Languages, Literature & Linguistics,Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology,Architecture",/world-university-rankings/university-texas-austin
McGill University,,Canada,0,McGill University,492,21,21,master_account,59.0,23,40.0,22,85.1,3,69.0,21,72.4,27,68.3,24,"Art, Performing Arts & Design,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/mcgill-university
University of Wisconsin-Madison,,United States,0,University of Wisconsin-Madison,491,22,22,public,82.9,1,41.3,21,28.5,46,68.9,22,73.6,25,68.6,23,"Architecture,Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-wisconsin-madison
University of North Carolina at Chapel Hill,,United States,0,University of North Carolina at Chapel Hill,507,23,23,public,74.5,9,36.1,42,20.3,50,67.8,23,79.3,22,65.3,28,"Art, Performing Arts & Design,Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-north-carolina-chapel-hill
University of St Andrews,,United Kingdom,0,University of St Andrews,549,24,24,master_account,40.4,41,37.4,34,81.3,7,67.7,24,74.7,23,71.0,22,"History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-st-andrews
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,25,25,public,59.3,22,37.0,35,31.3,45,66.8,25,81.9,21,63.6,31,"History, Philosophy & Theology,Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/university-pittsburgh-pittsburgh-campus
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,26,26,master_account,23.6,50,-,46,52.8,30,66.7,26,83.7,17,71.7,21,"Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology",/world-university-rankings/humboldt-university-berlin
Brown University,,United States,0,Brown University,513,27,27,private,42.3,40,41.3,20,38.2,40,64.8,27,67.0,31,78.4,15,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Archaeology",/world-university-rankings/brown-university
University of British Columbia ubc,,Canada,11,University of British Columbia,486,28,28,master_account,50.7,29,46.6,15,84.9,5,64.6,28,65.4,33,66.6,26,"Archaeology,Architecture,Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design",/world-university-rankings/university-british-columbia
Free University of Berlin,,Germany,0,Free University of Berlin,617,29,29,master_account,38.4,44,38.0,29,67.1,16,63.5,29,72.9,26,65.2,29,"Languages, Literature & Linguistics,Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology",/world-university-rankings/free-university-berlin
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,30,30,master_account,50.5,30,47.3,14,50.0,32,63.3,30,69.6,30,65.9,27,"Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-amsterdam
LMU Munich Ludwig-Maximilians-Universität München,,Germany,6,LMU Munich,509,31,31,master_account,37.2,46,63.0,5,58.5,25,62.6,31,71.0,29,65.1,30,"Languages, Literature & Linguistics,Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/lmu-munich
University of Arizona,,United States,0,University of Arizona,561,32,32,public,76.0,7,56.8,8,32.3,44,61.6,32,61.4,37,62.2,33,"Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/university-arizona
University of Massachusetts,,United States,0,University of Massachusetts,528,33,33,master_account,61.9,18,43.4,19,21.3,49,60.3,33,65.5,32,63.4,32,"Architecture,Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-massachusetts
University of Manchester,,United Kingdom,0,University of Manchester,512,34,34,master_account,73.0,10,39.3,24,64.5,19,59.8,34,63.7,34,51.1,50,"Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology,Architecture",/world-university-rankings/university-manchester
Leiden University,,Netherlands,6,Leiden University,543,35,35,master_account,28.8,49,37.5,33,57.4,26,59.1,35,71.3,28,60.8,36,"Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics,Architecture",/world-university-rankings/leiden-university
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,36,36,master_account,53.3,28,50.5,12,92.6,1,58.1,36,52.9,49,58.7,38,"Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Art, Performing Arts & Design",/world-university-rankings/university-hong-kong
Indiana University,,United States,0,Indiana University,587,37,37,public,49.9,31,-,47,39.1,39,57.9,37,62.5,36,61.0,34,"Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/indiana-university
National University of Singapore nus,,Singapore,6,National University of Singapore,504,38,38,master_account,43.4,39,59.4,7,84.9,4,57.7,38,57.1,44,58.5,39,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture",/world-university-rankings/national-university-singapore
King’s College London,,United Kingdom,11,King’s College London,520,39,39,master_account,34.0,47,36.5,38,79.5,8,57.3,39,63.5,35,57.3,41,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/kings-college-london
"University of California, San Diego",,United States,0,"University of California, San Diego",497,40,40,public,74.7,8,45.2,16,36.9,42,57.1,40,59.1,38,52.9,48,"Art, Performing Arts & Design,Architecture,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-california-san-diego
Heidelberg University,,Germany,0,Heidelberg University,537,41,41,master_account,44.5,38,36.2,39,71.5,14,56.3,41,58.7,40,57.0,42,"Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/heidelberg-university-0
KU Leuven,,Belgium,11,KU Leuven,531,42,42,master_account,49.0,33,99.9,1,55.1,27,55.6,42,58.9,39,52.1,49,"Architecture,Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology,Languages, Literature & Linguistics",/world-university-rankings/ku-leuven
University of Auckland UOA Auckland University,,New Zealand,11,University of Auckland,637,43,43,master_account,59.6,21,96.6,2,77.8,9,55.5,43,48.0,50,54.0,46,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Archaeology",/world-university-rankings/university-auckland
Lancaster University,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-49618222,United Kingdom,11,Lancaster University,595,44,44,master_account,71.4,12,37.7,31,49.9,33,55.4,44,53.8,47,52.9,47,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/lancaster-university
Utrecht University utrecht  utrecht university,,Netherlands,0,Utrecht University,532,45,45,master_account,61.3,20,50.8,10,58.8,24,55.3,45,53.3,48,54.4,45,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/utrecht-university
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,46,46,public,61.8,19,36.6,37,53.6,28,55.0,46,54.0,46,54.7,44,"Art, Performing Arts & Design,Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture",/world-university-rankings/ohio-state-university-main-campus
University of Vienna,,Austria,0,University of Vienna,603,47,47,master_account,33.4,48,36.7,36,76.6,10,54.9,47,57.4,43,57.8,40,"Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology",/world-university-rankings/university-vienna
University of Leeds,,United Kingdom,0,University of Leeds,597,48,48,master_account,49.6,32,37.6,32,44.5,34,54.6,48,55.4,45,59.0,37,"History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/university-leeds
University of Tübingen,,Germany,0,University of Tübingen,652,48,48,master_account,47.9,34,36.1,44,52.1,31,54.6,49,57.5,42,56.2,43,"Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design,Archaeology",/world-university-rankings/university-tubingen
University of Notre Dame,,United States,0,University of Notre Dame,553,50,50,private,47.5,36,37.9,30,24.1,48,54.5,50,58.1,41,61.0,35,"Art, Performing Arts & Design,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-notre-dame-0
