aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
Yale University,,United States,0,Yale University,475,11,11,private,96.7,24,34.7,231,55.5,176,89.1,11,91.2,9,92.3,5,"Computer Science,Politics & International Studies (incl Development Studies),General Engineering,Other Health,Physics & Astronomy,Psychology,Mathematics & Statistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Economics & Econometrics,Biological Sciences,Law,Business & Management,History, Philosophy & Theology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Sociology,Archaeology,Agriculture & Forestry,Electrical & Electronic Engineering,Chemical Engineering,Architecture",/world-university-rankings/yale-university
Columbia University,,United States,0,Columbia University,476,12,12,private,97.8,17,-,373,67.6,114,87.5,12,81.8,20,89.1,10,"Chemistry,Accounting & Finance,Physics & Astronomy,Mathematics & Statistics,History, Philosophy & Theology,General Engineering,Art, Performing Arts & Design,Computer Science,Communication & Media Studies,Politics & International Studies (incl Development Studies),Business & Management,Geology, Environmental, Earth & Marine Sciences,Architecture,Languages, Literature & Linguistics,Psychology,Education,Archaeology,Other Health,Medicine & Dentistry,Geography,Law,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Sociology,Biological Sciences,Economics & Econometrics",/world-university-rankings/columbia-university
"University of California, Los Angeles",,United States,0,"University of California, Los Angeles",477,13,13,public,97.3,22,-,388,41.0,246,87.3,13,92.5,8,85.9,14,"Languages, Literature & Linguistics,Business & Management,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Archaeology,Communication & Media Studies,Sociology,Geology, Environmental, Earth & Marine Sciences,Psychology,Law,History, Philosophy & Theology,Mathematics & Statistics,Geography,Physics & Astronomy,Computer Science,Education,Medicine & Dentistry,Architecture,Economics & Econometrics,Biological Sciences,Electrical & Electronic Engineering,Other Health,General Engineering,Agriculture & Forestry,Civil Engineering,Mechanical & Aerospace Engineering,Chemistry,Chemical Engineering,Accounting & Finance",/world-university-rankings/university-california-los-angeles
Johns Hopkins University,,United States,0,Johns Hopkins University,478,14,14,private,97.3,21,100.0,4,59.9,150,85.8,14,86.5,16,78.9,18,"Computer Science,Civil Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Other Health,Education,Physics & Astronomy,Languages, Literature & Linguistics,Psychology,Medicine & Dentistry,Business & Management,Mathematics & Statistics,Electrical & Electronic Engineering,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Chemical Engineering,Sociology,Chemistry,Art, Performing Arts & Design",/world-university-rankings/johns-hopkins-university
ETH Zurich,,Switzerland,0,ETH Zurich,479,15,15,master_account,87.2,60,-,376,97.5,2,85.0,15,85.8,18,79.1,17,"Physics & Astronomy,Electrical & Electronic Engineering,Mathematics & Statistics,Chemistry,Accounting & Finance,Biological Sciences,Agriculture & Forestry,Chemical Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Education,Architecture,Economics & Econometrics,Medicine & Dentistry,Business & Management,General Engineering,Civil Engineering,Computer Science,Mechanical & Aerospace Engineering",/world-university-rankings/eth-zurich
University of Pennsylvania,,United States,0,University of Pennsylvania,480,16,16,private,97.9,16,41.9,153,34.3,278,84.9,16,86.1,17,87.0,12,"Art, Performing Arts & Design,Mathematics & Statistics,Accounting & Finance,Psychology,Veterinary Science,Computer Science,General Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Communication & Media Studies,Chemistry,Architecture,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Physics & Astronomy,Other Health,Business & Management,Languages, Literature & Linguistics,Law,Medicine & Dentistry,Sociology,Archaeology,Education",/world-university-rankings/university-pennsylvania
UCL ucl UCL,,United Kingdom,0,UCL,481,17,17,master_account,89.0,55,41.4,158,91.8,13,83.2,17,84.3,19,77.8,19,"Communication & Media Studies,Mathematics & Statistics,General Engineering,Business & Management,Geography,Electrical & Electronic Engineering,Chemistry,Architecture,Geology, Environmental, Earth & Marine Sciences,Other Health,Languages, Literature & Linguistics,Physics & Astronomy,Economics & Econometrics,Computer Science,Medicine & Dentistry,Civil Engineering,Psychology,Biological Sciences,Chemical Engineering,Sociology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Law,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Education",/world-university-rankings/ucl
University of Michigan-Ann Arbor,,United States,0,University of Michigan-Ann Arbor,482,18,18,public,94.3,32,53.3,101,47.2,217,82.8,18,90.0,11,75.4,22,"Business & Management,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemical Engineering,Mechanical & Aerospace Engineering,Education,Communication & Media Studies,Chemistry,Psychology,Sport Science,Biological Sciences,Politics & International Studies (incl Development Studies),Economics & Econometrics,Archaeology,Electrical & Electronic Engineering,Civil Engineering,Law,Sociology,Art, Performing Arts & Design,Medicine & Dentistry,Computer Science,History, Philosophy & Theology,Other Health,Accounting & Finance,Mathematics & Statistics,Architecture,Languages, Literature & Linguistics",/world-university-rankings/university-michigan-ann-arbor
University of Toronto,,Canada,0,University of Toronto,483,19,19,master_account,86.5,63,44.9,129,69.0,108,81.6,19,87.4,14,76.9,20,"Chemistry,Medicine & Dentistry,Other Health,Chemical Engineering,Computer Science,Psychology,Geography,Education,Mechanical & Aerospace Engineering,Agriculture & Forestry,Civil Engineering,Economics & Econometrics,Accounting & Finance,Archaeology,Electrical & Electronic Engineering,General Engineering,Mathematics & Statistics,Business & Management,Communication & Media Studies,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Sociology,Law,History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Architecture,Sport Science,Biological Sciences",/world-university-rankings/university-toronto
Cornell University,,United States,0,Cornell University,484,20,20,private,93.5,36,-,374,53.4,181,80.5,20,87.2,15,70.4,28,"Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Law,Veterinary Science,Art, Performing Arts & Design,History, Philosophy & Theology,Chemical Engineering,Business & Management,Mathematics & Statistics,Communication & Media Studies,Sociology,Psychology,Chemistry,Biological Sciences,Civil Engineering,Mechanical & Aerospace Engineering,Agriculture & Forestry,Computer Science,Archaeology,Architecture,Languages, Literature & Linguistics,Other Health,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/cornell-university
Carnegie Mellon University,,United States,0,Carnegie Mellon University,485,21,21,private,97.4,19,60.7,86,55.0,177,78.4,21,79.5,24,65.7,40,"History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Architecture,Computer Science,General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Business & Management,Psychology,Mechanical & Aerospace Engineering,Economics & Econometrics,Civil Engineering,Biological Sciences,Physics & Astronomy,Mathematics & Statistics,Chemistry,Accounting & Finance,Politics & International Studies (incl Development Studies)",/world-university-rankings/carnegie-mellon-university
University of British Columbia ubc,,Canada,11,University of British Columbia,486,22,22,master_account,85.2,71,40.6,168,88.7,27,77.4,23,78.6,26,68.6,31,"Biological Sciences,Medicine & Dentistry,Agriculture & Forestry,Communication & Media Studies,Archaeology,Civil Engineering,Architecture,Chemical Engineering,Electrical & Electronic Engineering,Sociology,Geography,Law,General Engineering,Sport Science,Physics & Astronomy,Psychology,Other Health,Chemistry,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Economics & Econometrics,Computer Science,Languages, Literature & Linguistics,History, Philosophy & Theology,Education,Business & Management,Mechanical & Aerospace Engineering,Art, Performing Arts & Design",/world-university-rankings/university-british-columbia
Duke University,,United States,0,Duke University,487,22,22,private,97.4,20,100.0,2,46.9,219,77.4,22,77.9,28,62.6,48,"Business & Management,Accounting & Finance",/world-university-rankings/duke-university
Georgia Institute of Technology,,United States,0,Georgia Institute of Technology,488,24,24,public,91.9,43,99.2,19,65.0,127,77.0,24,73.8,35,66.6,35,"Chemical Engineering,Sport Science,Civil Engineering,Chemistry,Communication & Media Studies,Psychology,Geography,Accounting & Finance,Mechanical & Aerospace Engineering,General Engineering,Languages, Literature & Linguistics,Architecture,Computer Science,Electrical & Electronic Engineering,Business & Management,Agriculture & Forestry,Mathematics & Statistics,Biological Sciences,Physics & Astronomy,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Sociology,Archaeology,Veterinary Science",/world-university-rankings/georgia-institute-technology
University of Washington,,United States,0,University of Washington,489,25,25,public,98.2,14,31.8,270,36.9,264,76.5,25,74.0,34,70.8,27,"Biological Sciences,Chemistry,Economics & Econometrics,Electrical & Electronic Engineering,Physics & Astronomy,History, Philosophy & Theology,General Engineering,Archaeology,Education,Accounting & Finance,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Architecture,Law,Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Business & Management,Other Health,Psychology,Sport Science,Computer Science,Agriculture & Forestry,Medicine & Dentistry,Chemical Engineering,Art, Performing Arts & Design,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-washington
Northwestern University,,United States,0,Northwestern University,490,26,26,private,98.6,11,56.6,94,35.3,272,76.2,26,75.5,31,66.3,37,"Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Psychology,Education,Sport Science,Chemistry,General Engineering,Accounting & Finance,Geography,Business & Management,Physics & Astronomy,Mathematics & Statistics,Archaeology,Computer Science,Languages, Literature & Linguistics,Medicine & Dentistry,History, Philosophy & Theology,Communication & Media Studies,Electrical & Electronic Engineering,Other Health,Economics & Econometrics,Law,Sociology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Civil Engineering,Chemical Engineering,Architecture,Biological Sciences",/world-university-rankings/northwestern-university
University of Wisconsin-Madison,,United States,0,University of Wisconsin-Madison,491,27,27,public,90.6,47,55.3,98,23.8,352,75.8,27,77.3,29,74.3,23,"Medicine & Dentistry,Architecture,Psychology,Art, Performing Arts & Design,Geography,Law,Other Health,Economics & Econometrics,Computer Science,Electrical & Electronic Engineering,General Engineering,Civil Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Chemical Engineering,Agriculture & Forestry,Biological Sciences,Sport Science,Mathematics & Statistics,Veterinary Science,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Education,Business & Management,History, Philosophy & Theology,Languages, Literature & Linguistics,Chemistry,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-wisconsin-madison
McGill University,,Canada,0,McGill University,492,28,28,master_account,77.1,101,35.1,222,81.4,54,75.5,28,78.4,27,72.8,26,"Communication & Media Studies,Computer Science,Geography,Economics & Econometrics,Business & Management,Politics & International Studies (incl Development Studies),Sociology,Other Health,Art, Performing Arts & Design,General Engineering,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Chemistry,Medicine & Dentistry,Law,Education,Civil Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Agriculture & Forestry,Chemical Engineering,Mechanical & Aerospace Engineering,Accounting & Finance,Biological Sciences,Psychology,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/mcgill-university
University of Texas at Austin,,United States,0,University of Texas at Austin,493,29,29,public,89.6,53,57.7,93,38.8,252,74.9,29,76.1,30,69.5,30,"Computer Science,Other Health,Medicine & Dentistry,Languages, Literature & Linguistics,Archaeology,Chemistry,Physics & Astronomy,Mechanical & Aerospace Engineering,Sport Science,Biological Sciences,Mathematics & Statistics,Electrical & Electronic Engineering,Sociology,General Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Education,Accounting & Finance,Communication & Media Studies,Art, Performing Arts & Design,Law,History, Philosophy & Theology,Psychology,Architecture,Economics & Econometrics,Business & Management,Civil Engineering,Geography,Chemical Engineering",/world-university-rankings/university-texas-austin
The University of Tokyo,,Japan,0,The University of Tokyo,494,30,30,master_account,69.1,134,76.6,52,23.0,360,74.3,30,80.3,22,86.1,13,"Other Health,Biological Sciences,Electrical & Electronic Engineering,Architecture,Business & Management,Computer Science,General Engineering,Psychology,Mechanical & Aerospace Engineering,Chemical Engineering,Communication & Media Studies,Politics & International Studies (incl Development Studies),Economics & Econometrics,Agriculture & Forestry,Physics & Astronomy,Mathematics & Statistics,Veterinary Science,Sport Science,Civil Engineering,Archaeology,Languages, Literature & Linguistics,Law,Art, Performing Arts & Design,History, Philosophy & Theology,Education,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Accounting & Finance,Sociology,Geography,Chemistry",/world-university-rankings/university-tokyo
University of Illinois at Urbana-Champaign,,United States,0,University of Illinois at Urbana-Champaign,495,31,31,public,81.5,82,-,393,50.7,195,74.2,31,81.3,21,67.9,33,"History, Philosophy & Theology,Law,Art, Performing Arts & Design,Languages, Literature & Linguistics,Sociology,Psychology,Biological Sciences,Chemical Engineering,Other Health,Education,Architecture,General Engineering,Business & Management,Medicine & Dentistry,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Computer Science,Communication & Media Studies,Chemistry,Mathematics & Statistics,Agriculture & Forestry,Accounting & Finance,Geography,Physics & Astronomy,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Sport Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Archaeology",/world-university-rankings/university-illinois-urbana-champaign
Karolinska Institute,,Sweden,0,Karolinska Institute,496,32,32,master_account,73.1,117,78.5,49,82.0,50,73.1,32,73.8,36,69.9,29,"Medicine & Dentistry,Business & Management,Other Health,Psychology,Biological Sciences",/world-university-rankings/karolinska-institute
"University of California, San Diego",,United States,0,"University of California, San Diego",497,33,33,public,97.8,18,51.8,106,31.5,293,73.0,33,72.0,40,61.4,53,"Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Architecture,Geography,Mechanical & Aerospace Engineering,Business & Management,Archaeology,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemical Engineering,Economics & Econometrics,Other Health,Civil Engineering,General Engineering,Chemistry,Psychology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Computer Science,Languages, Literature & Linguistics,Biological Sciences,Education,Sociology",/world-university-rankings/university-california-san-diego
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,34,34,master_account,60.5,173,64.1,73,83.7,43,72.3,34,80.1,23,74.0,25,"Languages, Literature & Linguistics,Medicine & Dentistry,Psychology,History, Philosophy & Theology,Electrical & Electronic Engineering,General Engineering,Architecture,Other Health,Art, Performing Arts & Design,Education,Geography,Chemistry,Politics & International Studies (incl Development Studies),Business & Management,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Computer Science,Civil Engineering,Mechanical & Aerospace Engineering,Physics & Astronomy,Biological Sciences,Economics & Econometrics,Sociology,Law,Accounting & Finance",/world-university-rankings/university-hong-kong
"University of California, Santa Barbara",,United States,0,"University of California, Santa Barbara",499,35,35,public,99.9,5,85.0,39,52.6,187,72.1,35,65.3,47,55.0,67,"Communication & Media Studies,Chemistry,Sociology,Chemical Engineering,Art, Performing Arts & Design,Education,Mechanical & Aerospace Engineering,Computer Science,History, Philosophy & Theology,Accounting & Finance,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Psychology,Electrical & Electronic Engineering,Geography,Politics & International Studies (incl Development Studies),Economics & Econometrics",/world-university-rankings/university-california-santa-barbara
University of Edinburgh,,United Kingdom,0,University of Edinburgh,500,36,36,master_account,92.3,41,41.3,159,79.8,60,72.0,36,61.4,52,63.0,46,"History, Philosophy & Theology,Education,Veterinary Science,Chemistry,Accounting & Finance,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemical Engineering,Sociology,Psychology,Geology, Environmental, Earth & Marine Sciences,Law,Business & Management,Architecture,Languages, Literature & Linguistics,Geography,Electrical & Electronic Engineering,Mathematics & Statistics,Sport Science,General Engineering,Communication & Media Studies,Art, Performing Arts & Design,Physics & Astronomy,Computer Science,Other Health,Economics & Econometrics,Mechanical & Aerospace Engineering,Biological Sciences,Medicine & Dentistry,Civil Engineering",/world-university-rankings/university-edinburgh
University of Melbourne UniMelb Australia,,Australia,11,University of Melbourne,501,37,37,master_account,80.7,86,44.4,134,82.5,47,71.9,37,72.4,38,62.2,49,"Accounting & Finance,Electrical & Electronic Engineering,Medicine & Dentistry,Chemical Engineering,Computer Science,History, Philosophy & Theology,Law,Economics & Econometrics,Mechanical & Aerospace Engineering,Archaeology,Psychology,Other Health,Architecture,General Engineering,Art, Performing Arts & Design,Civil Engineering,Education,Biological Sciences,Veterinary Science,Business & Management,Mathematics & Statistics,Physics & Astronomy,Chemistry,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Sociology,Geography,Agriculture & Forestry,Languages, Literature & Linguistics",/world-university-rankings/university-melbourne
Australian National University anu,,Australia,0,Australian National University,502,38,38,master_account,72.6,119,41.7,155,93.8,5,71.2,38,75.1,33,62.8,47,"Electrical & Electronic Engineering,Business & Management,Communication & Media Studies,History, Philosophy & Theology,Law,Psychology,Chemistry,Biological Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Agriculture & Forestry,Computer Science,General Engineering,Other Health,Archaeology,Medicine & Dentistry,Economics & Econometrics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Sociology,Geography",/world-university-rankings/australian-national-university
"University of California, Davis",,United States,0,"University of California, Davis",503,38,38,public,83.4,79,52.5,105,51.4,193,71.2,39,68.7,42,68.0,32,"Communication & Media Studies,Chemical Engineering,Veterinary Science,Electrical & Electronic Engineering,Physics & Astronomy,Archaeology,Geography,Chemistry,Sport Science,Geology, Environmental, Earth & Marine Sciences,General Engineering,Biological Sciences,Education,Mechanical & Aerospace Engineering,Law,Languages, Literature & Linguistics,Mathematics & Statistics,Other Health,Economics & Econometrics,Psychology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Sociology,Computer Science,Agriculture & Forestry,Architecture",/world-university-rankings/university-california-davis
National University of Singapore nus,,Singapore,6,National University of Singapore,504,40,40,master_account,63.4,159,60.7,87,93.0,8,70.9,40,79.0,25,65.7,41,"Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Chemistry,Geography,Other Health,General Engineering,Physics & Astronomy,Psychology,Civil Engineering,Mathematics & Statistics,Biological Sciences,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Languages, Literature & Linguistics,Sociology,Law,Business & Management,Communication & Media Studies,History, Philosophy & Theology,Architecture,Computer Science,Economics & Econometrics,Accounting & Finance,Chemical Engineering,Medicine & Dentistry",/world-university-rankings/national-university-singapore
Washington University in St Louis,,United States,11,Washington University in St Louis,505,41,41,private,96.1,27,-,400,45.7,225,70.5,41,58.9,59,64.0,44,"Psychology,Mathematics & Statistics,Accounting & Finance,Law,Economics & Econometrics,Archaeology,Chemistry,Languages, Literature & Linguistics,Biological Sciences,Physics & Astronomy,Mechanical & Aerospace Engineering,Sociology,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Other Health,Education,Medicine & Dentistry,Architecture,Electrical & Electronic Engineering,Computer Science,General Engineering,Business & Management,Civil Engineering,Chemical Engineering",/world-university-rankings/washington-university-st-louis
University of Minnesota,,United States,0,University of Minnesota,506,42,42,public,85.4,70,-,397,25.6,339,70.0,42,72.5,37,66.1,38,"Geography,Sport Science,Physics & Astronomy,Mechanical & Aerospace Engineering,Education,Veterinary Science,Agriculture & Forestry,Civil Engineering,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Medicine & Dentistry,Sociology,Chemistry,Economics & Econometrics,Business & Management,Biological Sciences,Communication & Media Studies,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Accounting & Finance,Other Health,Architecture,Law,Electrical & Electronic Engineering,Chemical Engineering,Art, Performing Arts & Design,Psychology,Computer Science,General Engineering",/world-university-rankings/university-minnesota
University of North Carolina at Chapel Hill,,United States,0,University of North Carolina at Chapel Hill,507,43,43,public,92.6,38,35.5,217,20.2,377,69.3,43,62.6,51,67.6,34,"Art, Performing Arts & Design,Biological Sciences,Archaeology,Physics & Astronomy,Education,Psychology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Chemistry,Communication & Media Studies,Chemical Engineering,Geography,Business & Management,Economics & Econometrics,Computer Science,Sociology,Mathematics & Statistics,History, Philosophy & Theology,Medicine & Dentistry,Sport Science,Geology, Environmental, Earth & Marine Sciences,Other Health",/world-university-rankings/university-north-carolina-chapel-hill
