aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
牛津大学,,United Kingdom,0,University of Oxford,468,1,10,master_account,99.1,14,67.0,157,96.3,19,96.0,10,99.5,1,91.8,5,46 : 54,"20,298",40%,11.0,"Computer Science,Civil Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Physics & Astronomy,Biological Sciences,General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Other Health,Psychology,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Economics & Econometrics,Law,Mechanical & Aerospace Engineering,Chemistry,Sociology,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Geography,Medicine & Dentistry",/world-university-rankings/university-oxford
剑桥大学,,United Kingdom,0,University of Cambridge,470,2,20,master_account,97.1,37,52.9,269,94.3,39,94.8,20,98.8,2,92.1,3,46 : 54,"18,749",37%,10.9,"Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Art, Performing Arts & Design,Medicine & Dentistry,Economics & Econometrics,Mathematics & Statistics,Architecture,General Engineering,Biological Sciences,History, Philosophy & Theology,Law,Veterinary Science,Psychology,Chemical Engineering,Education,Computer Science,Geography",/world-university-rankings/university-cambridge
Stanford University,,United States,11,Stanford University,467,3,30,private,99.9,6,64.6,177,79.3,169,94.7,30,96.8,5,93.6,2,43 : 57,"15,878",23%,7.4,"Civil Engineering,Electrical & Electronic Engineering,General Engineering,Computer Science,Psychology,Other Health,Business & Management,Mechanical & Aerospace Engineering,Archaeology,Law,Education,Chemical Engineering,Medicine & Dentistry,Accounting & Finance,Biological Sciences,Art, Performing Arts & Design,History, Philosophy & Theology,Mathematics & Statistics,Languages, Literature & Linguistics,Sociology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy,Economics & Econometrics,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/stanford-university
Massachusetts Institute of Technology,,United States,0,Massachusetts Institute of Technology,471,4,40,private,99.9,4,87.6,62,89.0,89,94.2,40,92.7,9,91.9,4,38 : 62,"11,231",34%,8.7,"Communication & Media Studies,Medicine & Dentistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Business & Management,Veterinary Science,Electrical & Electronic Engineering,Chemical Engineering,Physics & Astronomy,Computer Science,Chemistry,Architecture,Civil Engineering,Mechanical & Aerospace Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Archaeology,Other Health,Economics & Econometrics,General Engineering,Sociology,History, Philosophy & Theology,Mathematics & Statistics,Art, Performing Arts & Design",/world-university-rankings/massachusetts-institute-technology
California Institute of Technology caltech,,United States,0,California Institute of Technology,128779,5,50,private,99.2,12,88.2,57,62.3,325,94.1,50,97.2,4,94.5,1,33 : 67,"2,255",29%,6.5,"Politics & International Studies (incl Development Studies),Biological Sciences,Chemistry,General Engineering,Computer Science,Economics & Econometrics,Civil Engineering,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Chemical Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics",/world-university-rankings/california-institute-technology
Harvard University,,United States,0,Harvard University,466,6,60,private,99.6,8,48.7,345,79.7,164,93.6,60,98.4,3,90.1,8,48 : 52,"20,595",26%,9.1,"Education,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Sociology,Geology, Environmental, Earth & Marine Sciences,Law,Medicine & Dentistry,Art, Performing Arts & Design,Communication & Media Studies,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Chemistry,General Engineering,Other Health,Computer Science,Architecture,Psychology,Accounting & Finance,Electrical & Electronic Engineering,Mathematics & Statistics,Biological Sciences,Business & Management,Economics & Econometrics,Physics & Astronomy,Archaeology",/world-university-rankings/harvard-university
Princeton University,,United States,0,Princeton University,469,7,70,private,99.4,10,57.3,224,80.1,159,92.3,70,93.6,7,89.9,9,45 : 55,"7,996",24%,8.2,"Psychology,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,History, Philosophy & Theology,Chemistry,Physics & Astronomy,Mathematics & Statistics,Biological Sciences,Other Health,Languages, Literature & Linguistics,General Engineering,Chemical Engineering,Archaeology,Economics & Econometrics,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Computer Science,Architecture,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/princeton-university
耶鲁大学,,United States,0,Yale University,475,8,80,private,97.8,33,51.5,289,68.3,266,91.3,80,93.5,8,91.6,6,50 : 50,"12,318",20%,5.2,"Computer Science,Politics & International Studies (incl Development Studies),General Engineering,Other Health,Physics & Astronomy,Psychology,Mathematics & Statistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Economics & Econometrics,Biological Sciences,Law,Business & Management,History, Philosophy & Theology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Sociology,Archaeology,Agriculture & Forestry,Electrical & Electronic Engineering,Chemical Engineering,Architecture",/world-university-rankings/yale-university
伦敦帝国学院,,United Kingdom,0,Imperial College London,472,9,90,master_account,97.8,31,67.3,154,97.1,15,90.3,90,87.7,18,85.8,13,38 : 62,"16,425",56%,11.7,"Physics & Astronomy,Civil Engineering,Accounting & Finance,Electrical & Electronic Engineering,Biological Sciences,Mechanical & Aerospace Engineering,General Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Business & Management,Chemical Engineering,Chemistry,Medicine & Dentistry,Computer Science",/world-university-rankings/imperial-college-london
University of Chicago,,United States,11,University of Chicago,473,10,100,private,99.0,17,41.4,528,70.9,243,90.2,100,90.1,13,90.2,7,44 : 56,"13,562",25%,6.1,"Accounting & Finance,Archaeology,History, Philosophy & Theology,Medicine & Dentistry,Other Health,Economics & Econometrics,Computer Science,Education,Biological Sciences,Languages, Literature & Linguistics,Art, Performing Arts & Design,Law,Mathematics & Statistics,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Psychology,Politics & International Studies (incl Development Studies),Business & Management,Geography,Sociology",/world-university-rankings/university-chicago
ETH Zurich,,Switzerland,0,ETH Zurich,479,11,110,master_account,93.8,76,56.1,235,98.2,11,89.3,110,91.4,11,83.3,17,31 : 69,"18,171",39%,12.3,"Physics & Astronomy,Electrical & Electronic Engineering,Mathematics & Statistics,Chemistry,Accounting & Finance,Biological Sciences,Agriculture & Forestry,Chemical Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Education,Architecture,Economics & Econometrics,Medicine & Dentistry,Business & Management,General Engineering,Civil Engineering,Computer Science,Mechanical & Aerospace Engineering",/world-university-rankings/eth-zurich
约翰·霍普金斯大学,,United States,0,Johns Hopkins University,478,=12,120,private,98.5,23,95.5,38,71.9,233,89.0,120,90.5,12,81.9,19,52 : 48,"16,146",25%,4.6,"Computer Science,Civil Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Other Health,Education,Physics & Astronomy,Languages, Literature & Linguistics,Psychology,Medicine & Dentistry,Business & Management,Mathematics & Statistics,Electrical & Electronic Engineering,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Chemical Engineering,Sociology,Chemistry,Art, Performing Arts & Design",/world-university-rankings/johns-hopkins-university
University of Pennsylvania,,United States,0,University of Pennsylvania,480,=12,130,private,98.4,25,70.3,132,63.6,309,89.0,130,89.2,15,87.4,12,52 : 48,"20,443",20%,6.4,"Art, Performing Arts & Design,Mathematics & Statistics,Accounting & Finance,Psychology,Veterinary Science,Computer Science,General Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Communication & Media Studies,Chemistry,Architecture,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Physics & Astronomy,Other Health,Business & Management,Languages, Literature & Linguistics,Law,Medicine & Dentistry,Sociology,Archaeology,Education",/world-university-rankings/university-pennsylvania
伦敦大学学院 ucl UCL,,United Kingdom,0,UCL,481,14,140,master_account,95.9,57,42.4,489,95.8,27,87.8,140,90.1,14,79.1,22,57 : 43,"31,696",51%,10.6,"Communication & Media Studies,Mathematics & Statistics,General Engineering,Business & Management,Geography,Electrical & Electronic Engineering,Chemistry,Architecture,Geology, Environmental, Earth & Marine Sciences,Other Health,Languages, Literature & Linguistics,Physics & Astronomy,Economics & Econometrics,Computer Science,Medicine & Dentistry,Civil Engineering,Psychology,Biological Sciences,Chemical Engineering,Sociology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Law,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Education",/world-university-rankings/ucl
加州大学伯克利分校,,United States,0,"University of California, Berkeley",474,15,150,public,99.7,7,49.3,331,69.8,257,87.7,150,92.3,10,78.7,23,51 : 49,"36,468",17%,13.2,"Geology, Environmental, Earth & Marine Sciences,Other Health,Education,Law,Chemical Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Business & Management,Geography,Communication & Media Studies,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Agriculture & Forestry,Electrical & Electronic Engineering,Architecture,Archaeology,Politics & International Studies (incl Development Studies),Biological Sciences,Physics & Astronomy,Mathematics & Statistics,Psychology,Chemistry,Computer Science,Sociology,Civil Engineering,General Engineering,Economics & Econometrics",/world-university-rankings/university-california-berkeley
哥伦比亚大学,,United States,0,Columbia University,476,16,160,private,98.8,21,44.8,414,79.0,174,87.2,160,83.1,24,85.4,14,,"26,586",37%,6.0,"Chemistry,Accounting & Finance,Physics & Astronomy,Mathematics & Statistics,History, Philosophy & Theology,General Engineering,Art, Performing Arts & Design,Computer Science,Communication & Media Studies,Politics & International Studies (incl Development Studies),Business & Management,Geology, Environmental, Earth & Marine Sciences,Architecture,Languages, Literature & Linguistics,Psychology,Education,Archaeology,Other Health,Medicine & Dentistry,Geography,Law,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Sociology,Biological Sciences,Economics & Econometrics",/world-university-rankings/columbia-university
加州大学洛杉矶分校,,United States,0,"University of California, Los Angeles",477,17,170,public,97.8,30,49.4,325,62.1,331,86.4,170,87.9,17,82.6,18,53 : 47,"39,464",17%,9.2,"Languages, Literature & Linguistics,Business & Management,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Archaeology,Communication & Media Studies,Sociology,Geology, Environmental, Earth & Marine Sciences,Psychology,Law,History, Philosophy & Theology,Mathematics & Statistics,Geography,Physics & Astronomy,Computer Science,Education,Medicine & Dentistry,Architecture,Economics & Econometrics,Biological Sciences,Electrical & Electronic Engineering,Other Health,General Engineering,Agriculture & Forestry,Civil Engineering,Mechanical & Aerospace Engineering,Chemistry,Chemical Engineering,Accounting & Finance",/world-university-rankings/university-california-los-angeles
杜克大学,,United States,0,Duke University,487,18,180,private,98.2,28,100.0,2,61.0,338,85.4,180,78.8,30,84.1,15,48 : 52,"15,037",18%,4.4,"Business & Management,Accounting & Finance",/world-university-rankings/duke-university
康奈尔大学,,United States,0,Cornell University,484,19,190,private,97.4,35,36.9,806,71.8,235,85.1,190,85.4,22,79.7,21,49 : 51,"21,904",25%,9.8,"Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Law,Veterinary Science,Art, Performing Arts & Design,History, Philosophy & Theology,Chemical Engineering,Business & Management,Mathematics & Statistics,Communication & Media Studies,Sociology,Psychology,Chemistry,Biological Sciences,Civil Engineering,Mechanical & Aerospace Engineering,Agriculture & Forestry,Computer Science,Archaeology,Architecture,Languages, Literature & Linguistics,Other Health,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/cornell-university
密歇根大学,,United States,0,University of Michigan-Ann Arbor,482,20,200,public,96.0,53,45.9,391,58.0,387,84.1,200,85.9,21,80.0,20,48 : 52,"41,831",17%,8.3,"Business & Management,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemical Engineering,Mechanical & Aerospace Engineering,Education,Communication & Media Studies,Chemistry,Psychology,Sport Science,Biological Sciences,Politics & International Studies (incl Development Studies),Economics & Econometrics,Archaeology,Electrical & Electronic Engineering,Civil Engineering,Law,Sociology,Art, Performing Arts & Design,Medicine & Dentistry,Computer Science,History, Philosophy & Theology,Other Health,Accounting & Finance,Mathematics & Statistics,Architecture,Languages, Literature & Linguistics",/world-university-rankings/university-michigan-ann-arbor
多伦多大学,,Canada,0,University of Toronto,483,21,210,master_account,92.8,89,50.3,308,82.8,134,84.0,210,86.3,20,75.8,28,,"72,202",19%,19.0,"Chemistry,Medicine & Dentistry,Other Health,Chemical Engineering,Computer Science,Psychology,Geography,Education,Mechanical & Aerospace Engineering,Agriculture & Forestry,Civil Engineering,Economics & Econometrics,Accounting & Finance,Archaeology,Electrical & Electronic Engineering,General Engineering,Mathematics & Statistics,Business & Management,Communication & Media Studies,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Sociology,Law,History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Architecture,Sport Science,Biological Sciences",/world-university-rankings/university-toronto
清华大学 Qinghua University Tsing hua University Qing hua University,,China,6,Tsinghua University,535,22,220,master_account,74.8,306,99.8,15,45.8,575,82.9,220,94.1,6,87.7,11,34 : 66,"36,912",11%,11.9,"Archaeology,Biological Sciences,Medicine & Dentistry,General Engineering,Art, Performing Arts & Design,Business & Management,Languages, Literature & Linguistics,Other Health,Architecture,Mathematics & Statistics,Physics & Astronomy,Chemistry,Electrical & Electronic Engineering,Sport Science,Education,Accounting & Finance,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Economics & Econometrics,Computer Science,Sociology,Law,Geology, Environmental, Earth & Marine Sciences,Psychology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/tsinghua-university
National University of Singapore nus,,Singapore,6,National University of Singapore,504,23,230,master_account,78.9,248,67.6,153,95.5,29,82.4,230,88.8,16,77.3,26,50 : 50,"30,727",28%,17.4,"Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Chemistry,Geography,Other Health,General Engineering,Physics & Astronomy,Psychology,Civil Engineering,Mathematics & Statistics,Biological Sciences,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Languages, Literature & Linguistics,Sociology,Law,Business & Management,Communication & Media Studies,History, Philosophy & Theology,Architecture,Computer Science,Economics & Econometrics,Accounting & Finance,Chemical Engineering,Medicine & Dentistry",/world-university-rankings/national-university-singapore
卡耐基·梅隆大学,,United States,0,Carnegie Mellon University,485,24,240,private,99.3,11,48.1,358,79.4,168,82.0,240,81.2,26,69.0,38,40 : 60,"13,033",47%,13.3,"History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Architecture,Computer Science,General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Business & Management,Psychology,Mechanical & Aerospace Engineering,Economics & Econometrics,Civil Engineering,Biological Sciences,Physics & Astronomy,Mathematics & Statistics,Chemistry,Accounting & Finance,Politics & International Studies (incl Development Studies)",/world-university-rankings/carnegie-mellon-university
西北大学,,United States,0,Northwestern University,490,25,250,private,97.8,32,75.8,109,63.0,314,81.7,250,83.6,23,69.0,39,48 : 52,"17,600",19%,13.0,"Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Psychology,Education,Sport Science,Chemistry,General Engineering,Accounting & Finance,Geography,Business & Management,Physics & Astronomy,Mathematics & Statistics,Archaeology,Computer Science,Languages, Literature & Linguistics,Medicine & Dentistry,History, Philosophy & Theology,Communication & Media Studies,Electrical & Electronic Engineering,Other Health,Economics & Econometrics,Law,Sociology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Civil Engineering,Chemical Engineering,Architecture,Biological Sciences",/world-university-rankings/northwestern-university
伦敦政治经济学院 ,,United Kingdom,0,London School of Economics and Political Science,511,26,260,master_account,91.0,106,34.8,1045,92.5,61,81.3,260,83.1,25,71.0,32,52 : 48,"10,028",70%,11.8,"Geography,Communication & Media Studies,Law,Psychology,Geology, Environmental, Earth & Marine Sciences,Sociology,History, Philosophy & Theology,Accounting & Finance,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Economics & Econometrics,Business & Management",/world-university-rankings/london-school-economics-and-political-science
纽约大学,,United States,0,New York University,508,27,270,private,96.6,43,38.9,663,65.0,290,81.0,270,76.1,35,77.7,25,56 : 44,"44,433",32%,8.9,"Architecture,Art, Performing Arts & Design,Law,Archaeology,Medicine & Dentistry,Other Health,Computer Science,Business & Management,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Economics & Econometrics,Languages, Literature & Linguistics,History, Philosophy & Theology,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Accounting & Finance,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Psychology,Politics & International Studies (incl Development Studies),Sociology,Education,Geography",/world-university-rankings/new-york-university
华盛顿大学,,United States,0,University of Washington,489,28,280,public,98.9,19,47.6,367,59.3,365,80.4,280,79.7,28,70.7,33,53 : 47,"45,476",16%,11.3,"Biological Sciences,Chemistry,Economics & Econometrics,Electrical & Electronic Engineering,Physics & Astronomy,History, Philosophy & Theology,General Engineering,Archaeology,Education,Accounting & Finance,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Architecture,Law,Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Business & Management,Other Health,Psychology,Sport Science,Computer Science,Agriculture & Forestry,Medicine & Dentistry,Chemical Engineering,Art, Performing Arts & Design,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-washington
爱丁堡大学,,United Kingdom,0,University of Edinburgh,500,29,290,master_account,96.8,40,38.2,709,93.3,45,79.8,290,73.7,37,69.2,37,60 : 40,"28,153",41%,12.7,"History, Philosophy & Theology,Education,Veterinary Science,Chemistry,Accounting & Finance,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemical Engineering,Sociology,Psychology,Geology, Environmental, Earth & Marine Sciences,Law,Business & Management,Architecture,Languages, Literature & Linguistics,Geography,Electrical & Electronic Engineering,Mathematics & Statistics,Sport Science,General Engineering,Communication & Media Studies,Art, Performing Arts & Design,Physics & Astronomy,Computer Science,Other Health,Economics & Econometrics,Mechanical & Aerospace Engineering,Biological Sciences,Medicine & Dentistry,Civil Engineering",/world-university-rankings/university-edinburgh
加州大学圣地亚哥分校,,United States,0,"University of California, San Diego",497,30,300,public,98.2,27,96.0,35,59.9,353,79.7,300,79.2,29,65.4,45,46 : 54,"31,687",20%,12.9,"Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Architecture,Geography,Mechanical & Aerospace Engineering,Business & Management,Archaeology,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemical Engineering,Economics & Econometrics,Other Health,Civil Engineering,General Engineering,Chemistry,Psychology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Computer Science,Languages, Literature & Linguistics,Biological Sciences,Education,Sociology",/world-university-rankings/university-california-san-diego
北京大学,,China,0,Peking University,514,31,310,master_account,76.7,273,48.3,353,57.5,393,79.3,310,80.4,27,88.8,10,48 : 52,"42,547",17%,8.9,"Languages, Literature & Linguistics,Law,Business & Management,Other Health,Economics & Econometrics,Computer Science,Mathematics & Statistics,General Engineering,Psychology,Agriculture & Forestry,Sport Science,Accounting & Finance,Veterinary Science,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Archaeology,Sociology,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Geography,Biological Sciences,Art, Performing Arts & Design,History, Philosophy & Theology,Education,Chemistry,Chemical Engineering,Medicine & Dentistry,Architecture,Physics & Astronomy",/world-university-rankings/peking-university
慕尼黑大学 Ludwig-Maximilians-Universität München,,Germany,6,LMU Munich,509,=32,320,master_account,90.2,116,100.0,6,65.6,285,78.3,320,76.1,34,69.9,35,61 : 39,"35,389",16%,36.0,"Languages, Literature & Linguistics,Education,Archaeology,Medicine & Dentistry,Computer Science,Other Health,Business & Management,Biological Sciences,Veterinary Science,Art, Performing Arts & Design,Law,History, Philosophy & Theology,Psychology,Mathematics & Statistics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Chemistry,Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/lmu-munich
墨尔本大学 UniMelb Australia,,Australia,11,University of Melbourne,501,=32,330,master_account,90.3,115,74.0,120,93.1,52,78.3,330,73.4,39,68.0,42,56 : 44,"45,030",42%,26.6,"Accounting & Finance,Electrical & Electronic Engineering,Medicine & Dentistry,Chemical Engineering,Computer Science,History, Philosophy & Theology,Law,Economics & Econometrics,Mechanical & Aerospace Engineering,Archaeology,Psychology,Other Health,Architecture,General Engineering,Art, Performing Arts & Design,Civil Engineering,Education,Biological Sciences,Veterinary Science,Business & Management,Mathematics & Statistics,Physics & Astronomy,Chemistry,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Sociology,Geography,Agriculture & Forestry,Languages, Literature & Linguistics",/world-university-rankings/university-melbourne
佐治亚理工学院,,United States,0,Georgia Institute of Technology,488,34,340,public,95.1,64,62.2,191,77.1,193,77.5,340,76.1,33,62.5,53,32 : 68,"21,903",27%,21.5,"Chemical Engineering,Sport Science,Civil Engineering,Chemistry,Communication & Media Studies,Psychology,Geography,Accounting & Finance,Mechanical & Aerospace Engineering,General Engineering,Languages, Literature & Linguistics,Architecture,Computer Science,Electrical & Electronic Engineering,Business & Management,Agriculture & Forestry,Mathematics & Statistics,Biological Sciences,Physics & Astronomy,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Sociology,Archaeology,Veterinary Science",/world-university-rankings/georgia-institute-technology
瑞士洛桑联邦理工学院,,Switzerland,0,École Polytechnique Fédérale de Lausanne,510,35,350,master_account,92.8,87,69.1,140,98.7,8,76.9,350,66.5,54,66.5,44,28 : 72,"10,343",57%,11.4,"Physics & Astronomy,Architecture,Computer Science,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering,Biological Sciences,Civil Engineering,Mathematics & Statistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies",/world-university-rankings/ecole-polytechnique-federale-de-lausanne
香港大学 HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,36,360,master_account,73.7,316,56.5,233,99.7,3,76.3,360,78.4,31,72.6,31,54 : 46,"18,122",43%,18.1,"Languages, Literature & Linguistics,Medicine & Dentistry,Psychology,History, Philosophy & Theology,Electrical & Electronic Engineering,General Engineering,Architecture,Other Health,Art, Performing Arts & Design,Education,Geography,Chemistry,Politics & International Studies (incl Development Studies),Business & Management,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Computer Science,Civil Engineering,Mechanical & Aerospace Engineering,Physics & Astronomy,Biological Sciences,Economics & Econometrics,Sociology,Law,Accounting & Finance",/world-university-rankings/university-hong-kong
不列颠哥伦比亚大学 ubc,,Canada,11,University of British Columbia,486,37,370,master_account,92.8,86,42.9,471,93.9,43,76.0,370,72.6,40,60.8,60,54 : 46,"53,566",30%,18.6,"Biological Sciences,Medicine & Dentistry,Agriculture & Forestry,Communication & Media Studies,Archaeology,Civil Engineering,Architecture,Chemical Engineering,Electrical & Electronic Engineering,Sociology,Geography,Law,General Engineering,Sport Science,Physics & Astronomy,Psychology,Other Health,Chemistry,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Economics & Econometrics,Computer Science,Languages, Literature & Linguistics,History, Philosophy & Theology,Education,Business & Management,Mechanical & Aerospace Engineering,Art, Performing Arts & Design",/world-university-rankings/university-british-columbia
伦敦国王学院,,United Kingdom,11,King’s College London,520,38,380,master_account,95.2,62,45.9,390,95.3,32,75.8,380,68.7,48,61.1,59,62 : 38,"24,293",42%,12.1,"Law,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Business & Management,Biological Sciences,Geography,Chemistry,Languages, Literature & Linguistics,Physics & Astronomy,Psychology,History, Philosophy & Theology,Sociology,Economics & Econometrics,General Engineering,Computer Science,Communication & Media Studies,Mathematics & Statistics,Electrical & Electronic Engineering,Other Health,Medicine & Dentistry",/world-university-rankings/kings-college-london
德克萨斯大学奥斯汀分校,,United States,0,University of Texas at Austin,493,39,390,public,94.8,66,48.7,346,38.0,728,75.4,390,74.2,36,68.8,40,51 : 49,"48,561",10%,17.1,"Computer Science,Other Health,Medicine & Dentistry,Languages, Literature & Linguistics,Archaeology,Chemistry,Physics & Astronomy,Mechanical & Aerospace Engineering,Sport Science,Biological Sciences,Mathematics & Statistics,Electrical & Electronic Engineering,Sociology,General Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Education,Accounting & Finance,Communication & Media Studies,Art, Performing Arts & Design,Law,History, Philosophy & Theology,Psychology,Architecture,Economics & Econometrics,Business & Management,Civil Engineering,Geography,Chemical Engineering",/world-university-rankings/university-texas-austin
卡罗林斯卡学院,,Sweden,0,Karolinska Institute,496,40,400,master_account,96.2,50,68.6,144,77.5,187,74.9,400,72.1,41,56.1,78,68 : 32,"7,898",19%,9.2,"Medicine & Dentistry,Business & Management,Other Health,Psychology,Biological Sciences",/world-university-rankings/karolinska-institute
香港科技大学 hkust,,Hong Kong,11,The Hong Kong University of Science and Technology,526,41,410,master_account,93.9,74,65.8,167,98.0,13,74.5,410,67.6,53,56.8,71,,"10,394",31%,23.6,"General Engineering,Physics & Astronomy,Chemistry,Languages, Literature & Linguistics,Business & Management,Economics & Econometrics,Education,Accounting & Finance,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Computer Science,Chemical Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/hong-kong-university-science-and-technology
Paris Sciences et Lettres – PSL Research University Paris,,France,0,Paris Sciences et Lettres – PSL Research University Paris,615804,41,420,master_account,82.2,205,49.8,317,78.3,182,74.4,420,67.8,52,74.3,30,44 : 56,"20,722",26%,11.3,"Computer Science,Geography,Archaeology,Physics & Astronomy,Biological Sciences,Art, Performing Arts & Design,Sociology,History, Philosophy & Theology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Communication & Media Studies,Chemistry,Mathematics & Statistics,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Law,Economics & Econometrics,Psychology,General Engineering,Business & Management,Accounting & Finance,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/paris-sciences-et-lettres-psl-research-university-paris
