aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
Cornell University,,United States,0,Cornell University,484,23,23,private,61.7,22,37.6,64,40.8,81,67.8,23,72.5,20,73.0,19,"Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology,Architecture,Languages, Literature & Linguistics",/world-university-rankings/cornell-university
Duke University,,United States,0,Duke University,487,24,24,private,68.4,9,-,80,57.1,46,66.6,24,65.5,26,68.7,25,,/world-university-rankings/duke-university
Heidelberg University,,Germany,0,Heidelberg University,537,25,25,master_account,40.1,93,38.2,53,62.0,36,64.0,25,69.4,25,70.4,23,"Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/heidelberg-university-0
SOAS University of London,,United Kingdom,6,SOAS University of London,970,26,26,master_account,48.9,69,37.6,69,84.5,6,63.9,26,62.8,30,68.8,24,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/soas-university-london
"Rutgers, the State University of New Jersey",,United States,0,"Rutgers, the State University of New Jersey",546,27,27,public,62.8,20,-,87,38.3,84,62.3,27,69.5,24,60.7,31,"Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Art, Performing Arts & Design",/world-university-rankings/rutgers-state-university-new-jersey-0
Leiden University,,Netherlands,6,Leiden University,543,28,28,master_account,43.2,84,41.1,27,57.0,47,61.6,28,65.5,27,67.3,26,"Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics,Architecture",/world-university-rankings/leiden-university
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,29,29,master_account,39.7,94,-,83,54.3,54,60.6,29,64.8,28,66.6,27,"Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology",/world-university-rankings/humboldt-university-berlin
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,30,30,master_account,49.7,65,45.8,19,60.9,40,59.1,30,58.1,33,64.3,28,"History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/durham-university
McGill University,,Canada,0,McGill University,492,31,31,master_account,53.8,50,-,85,75.1,14,58.6,31,54.7,40,62.0,30,"Art, Performing Arts & Design,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/mcgill-university
University of Texas at Austin,,United States,0,University of Texas at Austin,493,32,32,public,70.7,8,40.2,34,38.8,82,58.4,32,57.3,36,59.6,34,"Languages, Literature & Linguistics,Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology,Architecture",/world-university-rankings/university-texas-austin
University of Wisconsin-Madison,,United States,0,University of Wisconsin-Madison,491,33,33,public,64.5,16,42.2,24,41.2,80,58.1,33,64.7,29,53.3,43,"Architecture,Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-wisconsin-madison
University of British Columbia ubc,,Canada,11,University of British Columbia,486,34,34,master_account,55.8,41,38.9,46,62.0,37,56.7,34,59.8,32,54.0,41,"Archaeology,Architecture,Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design",/world-university-rankings/university-british-columbia
University of Vienna,,Austria,0,University of Vienna,603,35,35,master_account,45.2,79,-,98,69.6,21,55.7,35,53.3,42,60.2,32,"Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology",/world-university-rankings/university-vienna
KU Leuven,,Belgium,11,KU Leuven,531,36,36,master_account,48.3,72,96.3,1,54.1,55,55.5,36,57.7,34,53.6,42,"Architecture,Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology,Languages, Literature & Linguistics",/world-university-rankings/ku-leuven
University of St Andrews,,United Kingdom,0,University of St Andrews,549,37,37,master_account,42.3,88,38.1,55,79.4,10,54.8,37,50.7,44,60.1,33,"History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-st-andrews
University of Manchester,,United Kingdom,0,University of Manchester,512,38,38,master_account,64.2,17,37.9,57,67.0,25,54.6,38,54.5,41,49.6,50,"Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology,Architecture",/world-university-rankings/university-manchester
University of North Carolina at Chapel Hill,,United States,0,University of North Carolina at Chapel Hill,507,39,39,public,54.0,48,39.5,39,35.2,89,53.6,39,56.8,37,55.0,40,"Art, Performing Arts & Design,Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-north-carolina-chapel-hill
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,40,40,master_account,51.6,58,53.3,11,89.6,3,53.5,40,47.7,50,52.9,44,"Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Art, Performing Arts & Design",/world-university-rankings/university-hong-kong
University of Notre Dame,,United States,0,University of Notre Dame,553,41,41,private,51.0,60,-,95,28.6,98,53.4,42,56.6,38,57.2,36,"Art, Performing Arts & Design,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-notre-dame-0
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,41,41,master_account,48.8,70,44.7,20,52.0,60,53.4,41,61.8,31,47.7,53,"Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-amsterdam
Brown University,,United States,0,Brown University,513,43,43,private,42.3,87,-,77,38.3,83,53.1,43,55.2,39,59.0,35,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Archaeology",/world-university-rankings/brown-university
University of Warwick,,United Kingdom,0,University of Warwick,622,44,44,master_account,55.1,46,37.6,75,64.8,30,52.3,44,51.9,43,49.9,48,"Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design",/world-university-rankings/university-warwick
Monash University,,Australia,11,Monash University,581,45,45,master_account,38.1,95,60.9,6,74.0,15,51.9,46,47.6,51,56.7,37,"Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Archaeology",/world-university-rankings/monash-university
Lancaster University,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-49618222,United Kingdom,11,Lancaster University,595,45,45,master_account,71.4,6,37.8,58,64.7,31,51.9,45,42.7,64,51.8,45,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/lancaster-university
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,47,47,public,61.4,24,38.2,54,32.7,93,51.7,47,57.3,35,46.9,57,"History, Philosophy & Theology,Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/university-pittsburgh-pittsburgh-campus
University of Southern California,,United States,0,University of Southern California,519,48,48,private,58.2,29,-,97,36.3,87,51.6,48,48.1,49,56.0,39,"Archaeology,History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Architecture",/world-university-rankings/university-southern-california
National University of Singapore nus,,Singapore,6,National University of Singapore,504,49,49,master_account,46.0,76,43.5,22,86.9,4,51.4,49,48.6,46,49.7,49,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture",/world-university-rankings/national-university-singapore
University of Birmingham,,United Kingdom,11,University of Birmingham,612,50,50,master_account,57.6,34,50.0,14,57.0,48,51.1,50,47.6,52,50.7,46,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/university-birmingham
Georgetown University,,United States,0,Georgetown University,602,51,51,private,56.1,39,-,82,44.3,75,50.8,51,44.4,56,56.5,38,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/georgetown-university
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,52,52,public,64.8,15,37.8,59,43.6,77,50.4,52,48.6,47,48.6,52,"Art, Performing Arts & Design,Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture",/world-university-rankings/ohio-state-university-main-campus
University of Auckland UOA Auckland University,,New Zealand,11,University of Auckland,637,53,53,master_account,55.7,43,71.7,5,67.4,24,50.3,53,43.3,60,50.3,47,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Archaeology",/world-university-rankings/university-auckland
"Birkbeck, University of London",,United Kingdom,0,"Birkbeck, University of London",613,54,54,master_account,52.0,56,38.8,48,69.4,22,48.6,54,43.9,58,48.6,51,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/birkbeck-university-london
University of Massachusetts,,United States,0,University of Massachusetts,528,55,55,master_account,64.0,18,39.7,36,30.1,94,48.3,55,47.5,53,46.9,56,"Architecture,Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-massachusetts
University of Tübingen,,Germany,0,University of Tübingen,652,56,56,master_account,51.6,59,37.6,74,50.4,63,47.9,56,46.9,54,47.5,55,"Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design,Archaeology",/world-university-rankings/university-tubingen
University of Queensland UQ UOQ,,Australia,11,University of Queensland,538,57,57,master_account,52.8,55,40.2,32,71.7,17,46.9,57,44.0,57,42.9,63,"Art, Performing Arts & Design,Architecture,History, Philosophy & Theology,Archaeology,Languages, Literature & Linguistics",/world-university-rankings/university-queensland
London School of Economics and Political Science,,United Kingdom,0,London School of Economics and Political Science,511,58,58,master_account,85.2,1,-,84,23.0,100,46.5,58,48.7,45,36.6,75,"History, Philosophy & Theology",/world-university-rankings/london-school-economics-and-political-science
"University of California, Santa Barbara",,United States,0,"University of California, Santa Barbara",499,59,59,public,56.4,37,49.1,15,48.3,67,46.4,59,44.9,55,43.3,62,"Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-california-santa-barbara
University of Leeds,,United Kingdom,0,University of Leeds,597,60,60,master_account,62.1,21,39.1,44,53.1,58,46.2,60,48.5,48,36.6,76,"History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/university-leeds
Macquarie University,,Australia,6,Macquarie University,703,61,61,master_account,58.9,27,40.5,29,89.7,1,45.8,61,37.0,77,41.0,65,"Archaeology,Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/macquarie-university
University of Helsinki,,Finland,11,University of Helsinki,555,62,62,master_account,44.7,80,37.6,72,53.3,56,44.8,62,43.0,62,45.4,59,"Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-helsinki
École Normale Supérieure,,France,0,École Normale Supérieure,523,63,63,master_account,72.5,2,-,81,65.0,28,43.6,63,36.0,81,35.8,79,"Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/ecole-normale-superieure
Emory University,,United States,0,Emory University,539,64,64,private,57.9,30,37.6,65,36.5,86,43.1,64,34.4,83,47.6,54,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/emory-university
Chinese University of Hong Kong CUHK,,Hong Kong,11,Chinese University of Hong Kong,662356,65,65,master_account,41.2,89,40.7,28,53.0,59,42.9,65,39.8,66,44.8,60,"Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/chinese-university-hong-kong
University of Exeter,,United Kingdom,11,University of Exeter,620,65,65,master_account,57.9,33,38.6,50,62.5,34,42.9,66,37.5,73,38.6,73,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/university-exeter
Victoria University of Wellington,,New Zealand,0,Victoria University of Wellington,736,67,67,master_account,45.5,77,52.6,12,77.7,11,42.0,67,40.0,65,34.7,81,"Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Art, Performing Arts & Design",/world-university-rankings/victoria-university-wellington
University of Nottingham,,United Kingdom,0,University of Nottingham,604,68,68,master_account,40.7,92,40.3,31,68.0,23,41.8,68,38.0,70,41.0,67,"Art, Performing Arts & Design,Architecture,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-nottingham
Université Catholique de Louvain,,Belgium,0,Université Catholique de Louvain,633,69,69,master_account,36.7,97,47.3,18,55.0,51,41.7,69,43.2,61,39.1,71,"Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology,Architecture",/world-university-rankings/universite-catholique-de-louvain
University of Bristol,,United Kingdom,11,University of Bristol,530,70,70,master_account,71.9,4,38.9,45,53.2,57,41.6,70,34.5,82,34.3,83,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-bristol
University of Illinois at Urbana-Champaign,,United States,0,University of Illinois at Urbana-Champaign,495,71,71,public,61.1,25,-,93,34.3,91,41.5,72,34.1,84,42.6,64,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Architecture,Archaeology",/world-university-rankings/university-illinois-urbana-champaign
University of Glasgow,,United Kingdom,1,University of Glasgow,566,71,71,master_account,45.4,78,37.6,71,56.7,49,41.5,71,37.8,71,40.9,68,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/university-glasgow
Northwestern University,,United States,0,Northwestern University,490,73,73,private,61.4,23,37.6,68,29.3,97,41.3,73,37.1,76,40.1,69,"Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design,Architecture",/world-university-rankings/northwestern-university
Lund University,,Sweden,0,Lund University,544,74,74,master_account,50.8,61,38.0,56,64.7,32,41.2,74,42.8,63,31.4,93,"Art, Performing Arts & Design,Archaeology,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/lund-university
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,75,75,public,53.7,52,38.6,51,35.5,88,40.9,75,38.2,69,39.6,70,"History, Philosophy & Theology,Languages, Literature & Linguistics,Architecture,Archaeology,Art, Performing Arts & Design",/world-university-rankings/university-virginia-main-campus
Ghent University,,Belgium,0,Ghent University,570,76,76,master_account,65.2,14,85.0,3,48.5,65,40.2,76,36.9,78,28.8,97,"Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/ghent-university
University of Bologna,,Italy,0,University of Bologna,692,76,76,master_account,34.4,98,40.0,35,41.4,79,40.2,77,36.3,80,46.3,58,"Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics,Architecture,Archaeology",/world-university-rankings/university-bologna
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,78,78,master_account,44.6,81,37.8,61,60.7,41,39.8,79,37.5,74,36.2,78,"Art, Performing Arts & Design,Architecture,Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology",/world-university-rankings/university-sheffield
University of Cape Town UCT,,South Africa,6,University of Cape Town,567,78,78,master_account,41.0,90,88.4,2,61.8,38,39.8,78,39.1,68,32.5,89,"Architecture,History, Philosophy & Theology,Archaeology,Languages, Literature & Linguistics",/world-university-rankings/university-cape-town
Sapienza University of Rome,,Italy,0,Sapienza University of Rome,800,80,80,master_account,26.5,99,-,88,38.2,85,39.5,80,43.8,59,41.0,66,"Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics,Architecture,Archaeology",/world-university-rankings/sapienza-university-rome
Complutense University of Madrid,,Spain,0,Complutense University of Madrid,971,81,81,master_account,25.0,100,-,79,33.6,92,38.5,82,39.5,67,44.1,61,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/complutense-university-madrid
Boston University,,United States,0,Boston University,518,81,81,private,65.9,11,37.6,63,35.1,90,38.5,81,30.4,92,36.3,77,"Architecture,Languages, Literature & Linguistics,Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/boston-university
"University of Maryland, College Park",,United States,0,"University of Maryland, College Park",559,83,83,public,55.5,45,38.4,52,29.9,96,37.9,83,32.0,89,38.4,74,"Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design,Architecture",/world-university-rankings/university-maryland-college-park
University of Groningen,,Netherlands,11,University of Groningen,598,84,84,master_account,49.1,68,57.6,8,61.0,39,37.7,84,32.3,88,32.6,88,"Art, Performing Arts & Design,Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-groningen
UNSW Sydney unsw australia unsw,,Australia,6,UNSW Sydney,638,85,85,master_account,42.6,86,39.2,42,75.7,13,37.6,85,30.6,91,35.0,80,"Languages, Literature & Linguistics,Archaeology,History, Philosophy & Theology,Art, Performing Arts & Design,Architecture",/world-university-rankings/unsw-sydney
Hebrew University of Jerusalem,,Israel,0,Hebrew University of Jerusalem,585,86,86,master_account,42.6,85,37.6,66,45.1,74,37.4,86,37.5,72,33.7,85,"History, Philosophy & Theology,Archaeology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/hebrew-university-jerusalem
University of Reading,,United Kingdom,0,University of Reading,628,87,87,master_account,46.3,75,40.2,33,57.5,45,37.2,87,36.5,79,29.9,96,"History, Philosophy & Theology,Archaeology,Architecture,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/university-reading
University of Minnesota,,United States,0,University of Minnesota,506,88,88,public,50.4,63,-,94,30.0,95,36.9,88,37.4,75,32.7,87,"History, Philosophy & Theology,Languages, Literature & Linguistics,Architecture,Art, Performing Arts & Design",/world-university-rankings/university-minnesota
University of Leicester uk united kingdom leicester,,United Kingdom,0,University of Leicester,662,89,89,master_account,48.6,71,60.7,7,48.4,66,36.7,89,32.6,86,32.2,90,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/university-leicester
Autonomous University of Barcelona uab,,Spain,6,Autonomous University of Barcelona,666,90,90,master_account,49.6,66,44.0,21,46.7,68,36.5,90,31.3,90,33.9,84,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology",/world-university-rankings/autonomous-university-barcelona
University of York,,United Kingdom,0,University of York,586,90,90,master_account,58.5,28,37.6,76,62.4,35,36.5,91,24.5,97,34.4,82,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-york
University of Washington,,United States,0,University of Washington,489,92,92,public,55.8,42,-,99,46.0,71,36.2,92,23.8,98,38.8,72,"History, Philosophy & Theology,Archaeology,Languages, Literature & Linguistics,Architecture,Art, Performing Arts & Design",/world-university-rankings/university-washington
Stockholm University,,Sweden,0,Stockholm University,596,93,93,master_account,50.5,62,38.6,49,51.1,62,35.6,93,30.2,93,31.7,92,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/stockholm-university
University of Geneva,,Switzerland,0,University of Geneva,594,94,94,master_account,43.3,83,-,92,89.6,2,34.8,94,24.7,96,30.1,95,"Languages, Literature & Linguistics,Archaeology,History, Philosophy & Theology",/world-university-rankings/university-geneva
Aarhus University,,Denmark,0,Aarhus University,589,95,95,master_account,53.0,54,76.6,4,51.5,61,34.7,95,32.4,87,23.5,99,"Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology,History, Philosophy & Theology",/world-university-rankings/aarhus-university
University of Zurich,,Switzerland,0,University of Zurich,525,96,96,master_account,56.2,38,-,100,70.7,19,34.2,96,20.9,99,31.4,94,"Languages, Literature & Linguistics,Archaeology,History, Philosophy & Theology",/world-university-rankings/university-zurich
"University of California, Irvine",,United States,0,"University of California, Irvine",550,97,97,public,57.6,35,37.6,70,27.9,99,34.1,97,26.1,95,33.6,86,"Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Art, Performing Arts & Design",/world-university-rankings/university-california-irvine
Carnegie Mellon University,,United States,0,Carnegie Mellon University,485,98,98,private,72.0,3,39.5,37,45.2,72,34.0,98,27.5,94,22.6,100,"History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Architecture",/world-university-rankings/carnegie-mellon-university
University of Liverpool,,United Kingdom,0,University of Liverpool,646,99,99,master_account,41.0,91,37.7,62,54.8,52,33.7,99,32.9,85,27.1,98,"History, Philosophy & Theology,Archaeology,Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/university-liverpool
University of Aberdeen,,United Kingdom,0,University of Aberdeen,615,100,100,master_account,47.7,73,37.8,60,86.5,5,33.5,100,18.4,100,32.0,91,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology,Architecture",/world-university-rankings/university-aberdeen
