aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Melbourne UniMelb Australia,,Australia,11,University of Melbourne,501,24,24,master_account,87.1,51,89.4,7,77.4,21,68.9,24,55.4,34,55.3,33,"Mathematics & Statistics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Chemistry",/world-university-rankings/university-melbourne
Pierre and Marie Curie University,,France,0,Pierre and Marie Curie University,548,25,25,master_account,77.7,71,-,81,67.5,46,67.6,25,60.4,28,63.7,20,"Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics,Chemistry",/world-university-rankings/pierre-and-marie-curie-university
University of British Columbia ubc,,Canada,11,University of British Columbia,486,26,26,master_account,85.3,53,42.1,43,75.5,24,67.0,26,51.4,38,59.0,24,"Chemistry,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",/world-university-rankings/university-british-columbia
Northwestern University,,United States,0,Northwestern University,490,27,27,private,99.0,9,48.6,29,50.3,78,66.6,27,53.7,36,44.4,46,"Chemistry,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/northwestern-university
University of Wisconsin-Madison,,United States,0,University of Wisconsin-Madison,491,27,27,public,83.9,55,36.4,57,52.9,71,66.6,28,60.0,29,57.6,28,"Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/university-wisconsin-madison
École Normale Supérieure,,France,0,École Normale Supérieure,523,29,29,master_account,74.8,77,-,73,70.8,37,65.8,30,59.0,31,60.5,23,"Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/ecole-normale-superieure
Australian National University anu,,Australia,0,Australian National University,502,29,29,master_account,65.0,91,85.8,9,77.5,20,65.8,29,72.1,17,55.5,32,"Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemistry",/world-university-rankings/australian-national-university
University of Göttingen,,Germany,0,University of Göttingen,533,31,31,master_account,99.8,3,46.7,30,55.2,67,65.5,31,44.1,49,47.7,42,"Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Chemistry",/world-university-rankings/university-gottingen
Peking University,,China,0,Peking University,514,32,32,master_account,66.6,88,100.0,3,36.8,95,65.3,32,65.5,21,68.1,19,"Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemistry",/world-university-rankings/peking-university
University of Illinois at Urbana-Champaign,,United States,0,University of Illinois at Urbana-Champaign,495,33,33,public,83.9,54,-,93,48.3,82,65.0,33,61.3,27,51.3,36,"Chemistry,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/university-illinois-urbana-champaign
Rice University,,United States,0,Rice University,536,34,34,private,99.7,4,36.8,56,77.1,22,64.7,34,40.3,58,43.8,50,"Chemistry,Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/rice-university
Brown University,,United States,0,Brown University,513,35,35,private,99.6,7,-,67,53.5,68,64.6,35,40.5,55,48.5,41,"Physics & Astronomy,Chemistry,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/brown-university
Kyoto University,,Japan,0,Kyoto University,516,36,36,master_account,52.2,98,84.6,10,38.2,94,64.3,36,76.6,15,72.5,18,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Chemistry",/world-university-rankings/kyoto-university
University of Edinburgh,,United Kingdom,0,University of Edinburgh,500,37,37,master_account,87.8,47,64.4,18,80.6,17,61.6,37,40.1,59,44.3,47,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Chemistry,Mathematics & Statistics",/world-university-rankings/university-edinburgh
Penn State (Main campus)  ,,United States,0,Penn State (Main campus)  ,515,38,38,public,76.3,76,-,80,52.4,72,61.5,39,48.7,39,58.7,25,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/penn-state-main-campus
École Polytechnique,,France,6,École Polytechnique,527,38,38,master_account,77.7,69,-,74,67.4,47,61.5,38,38.5,64,62.5,21,"Physics & Astronomy,Chemistry,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/ecole-polytechnique
Carnegie Mellon University,,United States,0,Carnegie Mellon University,485,40,40,private,97.9,13,38.4,52,58.9,59,61.4,40,44.4,46,34.9,70,"Physics & Astronomy,Mathematics & Statistics,Chemistry",/world-university-rankings/carnegie-mellon-university
National University of Singapore nus,,Singapore,6,National University of Singapore,504,41,41,master_account,63.6,93,50.0,27,87.0,10,61.2,41,56.4,33,56.9,30,"Mathematics & Statistics,Chemistry,Physics & Astronomy",/world-university-rankings/national-university-singapore
Technical University of Munich,,Germany,0,Technical University of Munich,552,42,42,master_account,66.6,89,42.4,41,63.1,51,61.0,42,57.2,32,58.6,26,"Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Chemistry,Physics & Astronomy",/world-university-rankings/technical-university-munich
Heidelberg University,,Germany,0,Heidelberg University,537,43,43,master_account,77.6,72,40.3,48,59.6,58,60.5,43,44.8,44,56.4,31,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/heidelberg-university-0
University of Colorado Boulder,,United States,0,University of Colorado Boulder,541,44,44,public,94.3,26,-,91,48.6,81,59.9,44,46.6,40,34.3,72,"Chemistry,Mathematics & Statistics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-colorado-boulder
Boston University,,United States,0,Boston University,518,45,45,private,94.5,25,34.0,60,61.4,54,59.6,45,40.4,56,36.1,66,"Chemistry,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics",/world-university-rankings/boston-university
"University of California, San Diego",,United States,0,"University of California, San Diego",497,45,45,public,88.5,45,-,88,44.3,85,59.6,46,44.5,45,43.6,53,"Physics & Astronomy,Chemistry,Mathematics & Statistics",/world-university-rankings/university-california-san-diego
Georgia Institute of Technology,,United States,0,Georgia Institute of Technology,488,47,47,public,87.2,49,57.2,24,67.7,45,59.4,47,42.6,52,38.7,62,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/georgia-institute-technology
Stockholm University,,Sweden,0,Stockholm University,596,48,48,master_account,94.2,27,38.0,53,58.7,60,58.1,48,32.6,80,39.2,61,"Mathematics & Statistics,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/stockholm-university
University of Minnesota,,United States,0,University of Minnesota,506,49,49,public,86.3,52,-,94,43.7,86,58.0,49,44.4,47,41.2,58,"Chemistry,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/university-minnesota
University of Manchester,,United Kingdom,0,University of Manchester,512,50,50,master_account,80.7,65,44.6,40,73.8,28,57.9,50,41.4,53,42.3,55,"Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics,Chemistry",/world-university-rankings/university-manchester
UCL ucl UCL,,United Kingdom,0,UCL,481,51,51,master_account,73.7,78,46.3,32,87.3,9,57.6,51,43.7,50,43.9,48,"Mathematics & Statistics,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/ucl
"University of California, Santa Cruz",,United States,0,"University of California, Santa Cruz",574,52,52,public,99.7,5,-,89,40.3,92,57.4,53,40.6,54,28.0,87,"Mathematics & Statistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",/world-university-rankings/university-california-santa-cruz
University of Bristol,,United Kingdom,11,University of Bristol,530,52,52,master_account,78.3,68,44.6,39,68.7,42,57.4,52,44.2,48,42.0,57,"Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/university-bristol
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,54,54,public,87.2,50,31.1,65,60.4,57,56.5,54,37.5,69,37.8,64,"Mathematics & Statistics,Chemistry,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/ohio-state-university-main-campus
University of Bonn,,Germany,0,University of Bonn,868,55,55,master_account,81.9,59,-,86,56.2,65,56.4,55,37.8,68,43.6,52,"Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Chemistry,Physics & Astronomy",/world-university-rankings/university-bonn
Paris-Sud University,,France,6,Paris-Sud University,867,56,56,master_account,77.7,70,-,79,58.3,61,56.3,56,43.3,51,42.2,56,"Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/paris-sud-university
Lund University,,Sweden,0,Lund University,544,57,57,master_account,83.8,56,32.9,62,87.7,8,55.7,57,38.1,65,30.8,82,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/lund-university
Duke University,,United States,0,Duke University,487,58,58,private,96.2,22,-,72,41.3,88,55.6,58,32.2,83,32.9,76,"Mathematics & Statistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",/world-university-rankings/duke-university
University of Geneva,,Switzerland,0,University of Geneva,594,58,58,master_account,81.6,60,-,92,98.3,1,55.6,60,34.6,74,32.5,79,"Chemistry,Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-geneva
McGill University,,Canada,0,McGill University,492,58,58,master_account,65.4,90,-,76,84.5,13,55.6,59,45.6,42,45.9,44,"Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy,Chemistry",/world-university-rankings/mcgill-university
RWTH Aachen University,,Germany,0,RWTH Aachen University,632,61,61,master_account,91.5,35,61.0,21,51.0,75,55.3,61,32.4,81,32.9,77,"Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Chemistry,Physics & Astronomy",/world-university-rankings/rwth-aachen-university
University of Zurich,,Switzerland,0,University of Zurich,525,62,62,master_account,81.0,63,-,100,94.6,3,55.1,62,33.7,76,33.5,73,"Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Chemistry,Physics & Astronomy",/world-university-rankings/university-zurich
Lomonosov Moscow State University,,Russian Federation,0,Lomonosov Moscow State University,753,63,63,master_account,28.7,100,64.3,19,41.2,90,55.0,63,70.6,18,75.8,17,"Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/lomonosov-moscow-state-university
Moscow Institute of Physics and Technology,,Russian Federation,0,Moscow Institute of Physics and Technology,973,63,63,master_account,76.7,74,45.4,36,46.1,84,55.0,64,34.0,75,51.8,35,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/moscow-institute-physics-and-technology
University of Helsinki,,Finland,11,University of Helsinki,555,63,63,master_account,88.7,44,39.1,51,50.5,77,55.0,65,39.4,63,30.3,85,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/university-helsinki
University of Basel,,Switzerland,0,University of Basel,575,66,66,master_account,88.8,43,99.9,5,94.2,5,54.8,67,28.0,88,23.4,93,"Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Chemistry,Physics & Astronomy",/world-university-rankings/university-basel
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,66,66,master_account,89.8,41,45.1,37,63.0,52,54.8,66,33.2,79,30.3,83,"Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/durham-university
Paris Diderot University – Paris 7,,France,0,Paris Diderot University – Paris 7,635,68,68,master_account,91.8,34,-,78,73.1,31,54.3,68,25.9,91,31.5,81,,/world-university-rankings/paris-diderot-university-paris-7
"University of Maryland, College Park",,United States,0,"University of Maryland, College Park",559,69,69,public,82.3,57,30.6,66,52.1,73,54.0,69,39.6,62,35.1,69,"Physics & Astronomy,Chemistry,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-maryland-college-park
Tsinghua University Qinghua University Tsing hua University Qing hua University,,China,6,Tsinghua University,535,70,70,master_account,60.7,94,59.2,22,31.3,96,53.7,70,54.6,35,49.4,40,"Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy,Chemistry",/world-university-rankings/tsinghua-university
Leiden University,,Netherlands,6,Leiden University,543,71,71,master_account,80.7,64,42.1,42,62.1,53,53.5,71,36.0,71,35.2,68,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Chemistry",/world-university-rankings/leiden-university
New York University,,United States,0,New York University,508,72,72,private,81.2,61,-,77,49.0,80,53.0,72,36.0,72,36.0,67,"Chemistry,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/new-york-university
"Royal Holloway, University of London",,United Kingdom,11,"Royal Holloway, University of London",571,73,73,master_account,99.8,2,52.4,26,87.8,6,52.8,73,13.3,100,23.0,94,"Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",/world-university-rankings/royal-holloway-university-london
National Research Nuclear University MEPhI,,Russian Federation,6,National Research Nuclear University MEPhI,878,74,74,master_account,100.0,1,82.2,13,25.7,98,52.5,74,16.0,98,33.4,75,"Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemistry",/world-university-rankings/national-research-nuclear-university-mephi
Joseph Fourier University,,France,0,Joseph Fourier University,869,75,75,master_account,70.1,85,41.8,45,64.8,48,51.6,75,37.0,70,39.9,60,,/world-university-rankings/universite-joseph-fourier-grenoble
University of Sussex,,United Kingdom,11,University of Sussex,563,76,76,master_account,99.7,6,32.8,64,81.2,16,51.5,78,17.0,97,18.4,100,"Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemistry",/world-university-rankings/university-sussex
"University of California, Irvine",,United States,0,"University of California, Irvine",550,76,76,public,90.4,39,58.3,23,47.1,83,51.5,77,29.7,87,24.4,91,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/university-california-irvine
Colorado School of Mines,,United States,0,Colorado School of Mines,673,76,76,public,96.8,19,-,70,39.1,93,51.5,76,24.4,92,25.9,89,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Chemistry,Mathematics & Statistics",/world-university-rankings/colorado-school-mines
University of Groningen,,Netherlands,11,University of Groningen,598,79,79,master_account,73.4,80,85.9,8,56.2,66,51.4,79,38.0,66,32.4,80,"Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics,Chemistry",/world-university-rankings/university-groningen
University of Arizona,,United States,0,University of Arizona,561,80,80,public,71.5,82,-,85,49.8,79,51.3,80,39.7,61,38.2,63,"Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Chemistry,Physics & Astronomy",/world-university-rankings/university-arizona
Stony Brook University,,United States,0,Stony Brook University,578,81,81,public,73.6,79,39.5,50,82.1,15,50.9,81,35.2,73,30.3,84,"Chemistry,Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/stony-brook-university
Purdue University West Lafayette,,United States,0,Purdue University West Lafayette,562,82,82,public,78.8,67,-,82,41.0,91,50.7,82,26.4,89,42.8,54,"Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy,Chemistry",/world-university-rankings/purdue-university-west-lafayette
Tokyo Institute of Technology,,Japan,6,Tokyo Institute of Technology,572,83,83,master_account,55.3,97,56.4,25,19.3,100,50.6,84,59.6,30,43.6,51,"Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy,Chemistry",/world-university-rankings/tokyo-institute-technology
Radboud University Nijmegen,,Netherlands,6,Radboud University Nijmegen,624,83,83,master_account,91.4,38,40.6,47,63.4,50,50.6,83,26.2,90,20.5,97,"Chemistry,Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/radboud-university-nijmegen
"University of California, Riverside",,United States,0,"University of California, Riverside",607,85,85,public,91.5,36,32.8,63,74.4,26,50.5,85,21.1,94,22.9,95,"Chemistry,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/university-california-riverside
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,86,86,master_account,49.6,99,46.4,31,73.3,29,50.4,86,46.6,41,49.5,39,"Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/university-hong-kong
University of Strasbourg,,France,0,University of Strasbourg,684,87,87,master_account,71.7,81,34.2,59,73.0,32,50.1,89,33.3,78,34.6,71,"Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/university-strasbourg
University of Southampton,,United Kingdom,0,University of Southampton,593,87,87,master_account,77.1,73,40.3,49,78.8,18,50.1,88,33.5,77,25.6,90,"Chemistry,Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-southampton
Korea Advanced Institute of Science and Technology (KAIST),,South Korea,0,Korea Advanced Institute of Science and Technology (KAIST),558,87,87,master_account,64.0,92,100.0,2,24.5,99,50.1,87,40.3,57,44.6,45,"Chemistry,Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/korea-advanced-institute-science-and-technology-kaist
University of Victoria,,Canada,0,University of Victoria,641,90,90,master_account,95.6,24,-,98,69.4,39,49.8,90,18.2,96,19.3,99,"Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/university-victoria
"University of California, Davis",,United States,0,"University of California, Davis",503,91,91,public,80.0,66,42.1,44,69.1,40,49.7,93,32.4,82,23.8,92,"Chemistry,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics",/world-university-rankings/university-california-davis
Carleton University,,Canada,0,Carleton University,694,91,91,master_account,97.0,18,-,69,68.3,43,49.7,91,14.6,99,20.7,96,"Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy",/world-university-rankings/carleton-university
University of Notre Dame,,United States,0,University of Notre Dame,553,91,91,private,91.5,37,-,95,72.9,33,49.7,94,21.1,95,19.3,98,"Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Chemistry",/world-university-rankings/university-notre-dame-0
Texas A&M University,,United States,11,Texas A&M University,629,91,91,public,59.9,96,48.7,28,61.3,55,49.7,92,45.4,43,37.8,65,"Chemistry,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics",/world-university-rankings/texas-am-university
"Rutgers, the State University of New Jersey",,United States,0,"Rutgers, the State University of New Jersey",546,95,95,public,81.2,62,-,83,41.3,89,49.5,96,30.2,86,32.5,78,"Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics,Chemistry",/world-university-rankings/rutgers-state-university-new-jersey-0
Eindhoven University of Technology,,Netherlands,6,Eindhoven University of Technology,579,95,95,master_account,60.4,95,100.0,1,76.1,23,49.5,95,39.8,60,33.4,74,"Mathematics & Statistics,Physics & Astronomy,Chemistry",/world-university-rankings/eindhoven-university-technology
University of Queensland UQ UOQ,,Australia,11,University of Queensland,538,95,95,master_account,69.8,86,44.9,38,75.4,25,49.5,97,37.9,67,28.5,86,"Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/university-queensland
University of Pennsylvania,,United States,0,University of Pennsylvania,480,98,98,private,93.8,30,-,96,30.2,97,49.1,99,22.3,93,26.1,88,"Chemistry,Mathematics & Statistics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-pennsylvania
University of Massachusetts,,United States,0,University of Massachusetts,528,98,98,master_account,70.8,84,45.7,35,43.5,87,49.1,98,31.8,84,40.5,59,"Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemistry,Mathematics & Statistics",/world-university-rankings/university-massachusetts
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,100,100,master_account,66.6,87,-,75,53.1,70,49.0,100,31.1,85,43.8,49,"Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemistry",/world-university-rankings/humboldt-university-berlin
