aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Peking University,,China,0,Peking University,514,=35,360,master_account,67.9,244,100.0,9,92.8,13,71.3,360,66.4,44,71.3,26,48 : 52,"42,977",15%,8.8,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/peking-university
National University of Singapore nus,,Singapore,6,National University of Singapore,504,37,370,master_account,66.0,261,34.1,434,83.7,44,71.2,370,78.6,25,67.6,31,50 : 50,"31,111",32%,16.7,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/national-university-singapore
ETH Zurich,,Switzerland,0,ETH Zurich,479,38,380,master_account,99.4,4,72.8,60,99.0,3,70.9,380,67.7,43,45.4,85,31 : 69,"18,616",37%,14.9,Politics & International Studies (incl Development Studies),/world-university-rankings/eth-zurich
University of Minnesota,,United States,0,University of Minnesota,506,=39,390,public,85.7,90,88.9,41,29.5,484,70.2,390,71.8,38,64.5,42,52 : 48,"46,625",13%,17.5,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-minnesota
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,=39,400,public,89.0,61,34.3,418,39.8,381,70.2,400,71.5,39,64.1,43,49 : 51,"52,497",12%,12.8,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography,Sociology",/world-university-rankings/ohio-state-university-main-campus
Free University of Berlin,,Germany,0,Free University of Berlin,617,41,410,master_account,91.5,47,39.3,278,60.7,171,70.1,410,72.0,37,56.1,52,58 : 42,"32,909",21%,53.9,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/free-university-berlin
Johns Hopkins University,,United States,0,Johns Hopkins University,478,42,420,private,79.6,134,99.9,17,60.7,172,69.8,420,76.4,31,55.2,53,51 : 49,"15,303",24%,3.5,"Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/johns-hopkins-university
University of Edinburgh,,United Kingdom,0,University of Edinburgh,500,43,430,master_account,78.2,146,32.9,544,80.3,60,69.1,430,65.3,47,65.9,36,59 : 41,"25,279",37%,12.6,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-edinburgh
KU Leuven,,Belgium,11,KU Leuven,531,44,440,master_account,78.5,142,100.0,7,64.5,142,67.7,440,73.1,35,52.0,62,49 : 51,"46,381",16%,41.9,"Communication & Media Studies,Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/ku-leuven
Vanderbilt University,,United States,0,Vanderbilt University,534,45,450,private,92.1,41,50.0,148,23.3,551,67.6,450,64.1,50,63.7,44,52 : 48,"12,161",9%,3.1,"Communication & Media Studies,Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/vanderbilt-university
Penn State (Main campus)  ,,United States,0,Penn State (Main campus)  ,515,46,460,public,83.5,107,44.8,198,29.5,485,67.1,460,66.3,46,65.5,39,46 : 54,"45,359",13%,12.3,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/penn-state-main-campus
Carnegie Mellon University,,United States,0,Carnegie Mellon University,485,47,470,private,99.3,5,33.2,504,62.5,153,66.9,470,63.7,51,48.6,74,38 : 62,"12,311",38%,13.2,Politics & International Studies (incl Development Studies),/world-university-rankings/carnegie-mellon-university
Georgetown University,,United States,0,Georgetown University,602,48,480,private,81.4,120,100.0,5,42.1,348,66.2,480,52.9,74,70.5,28,54 : 46,"15,726",15%,8.6,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/georgetown-university
University of Southern California,,United States,0,University of Southern California,519,49,490,private,88.4,66,38.4,289,34.4,438,65.8,490,64.7,49,58.7,47,52 : 48,"38,466",23%,13.6,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-southern-california
Utrecht University utrecht  utrecht university,,Netherlands,6,Utrecht University,532,50,500,master_account,86.7,80,70.4,66,50.7,260,65.6,500,66.4,45,51.6,65,59 : 41,"31,142",7%,15.6,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/utrecht-university
University of Manchester,,United Kingdom,0,University of Manchester,512,51,510,master_account,80.9,124,33.7,463,70.0,113,65.0,510,60.6,54,58.3,48,52 : 48,"34,015",36%,14.4,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-manchester
Washington University in St Louis,,United States,11,Washington University in St Louis,505,52,520,private,86.3,86,37.6,303,37.3,407,64.0,520,58.4,61,60.2,46,,"12,528",17%,5.7,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/washington-university-st-louis
"University of California, Santa Barbara",,United States,0,"University of California, Santa Barbara",499,53,530,public,96.3,20,99.9,16,38.1,398,63.4,530,57.6,63,46.7,83,51 : 49,"22,267",12%,27.4,"Communication & Media Studies,Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-california-santa-barbara
University of Sussex,,United Kingdom,11,University of Sussex,563,54,540,master_account,95.0,26,33.8,458,77.5,77,63.0,540,52.1,77,48.2,76,55 : 45,"12,293",35%,15.8,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/university-sussex
University of Mannheim,,Germany,0,University of Mannheim,131813,55,550,master_account,86.6,83,93.4,36,49.9,269,62.9,550,64.7,48,43.4,95,55 : 45,"10,808",14%,84.0,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/university-mannheim
University of Sydney UniSyd,,Australia,11,University of Sydney,522,56,560,master_account,70.7,217,55.6,117,70.3,112,62.5,560,60.4,55,56.8,49,57 : 43,"42,678",29%,19.0,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography,Sociology",/world-university-rankings/university-sydney
Indiana University,,United States,0,Indiana University,587,57,570,public,72.5,198,23.6,643,34.6,435,62.4,570,59.0,58,67.2,33,52 : 48,"66,057",14%,14.2,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies,Geography",/world-university-rankings/indiana-university
"University of Maryland, College Park",,United States,0,"University of Maryland, College Park",559,58,580,public,94.5,28,40.0,262,25.7,523,61.9,580,59.2,57,49.4,68,48 : 52,"31,353",9%,16.8,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/university-maryland-college-park
Arizona State University (Tempe)  ,,United States,0,Arizona State University (Tempe)  ,591,59,590,public,94.4,29,46.7,177,26.8,510,61.3,590,57.9,62,48.2,75,44 : 56,"43,082",16%,20.1,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/arizona-state-university-tempe
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,60,600,master_account,92.0,42,42.6,221,71.4,108,61.2,600,53.1,73,44.5,89,54 : 46,"15,705",26%,15.3,"Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/durham-university
The University of Tokyo,,Japan,0,The University of Tokyo,494,61,610,master_account,45.0,423,70.2,69,37.5,404,61.0,610,71.5,40,67.2,34,,"26,080",10%,7.0,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-tokyo
Brown University,,United States,0,Brown University,513,62,620,private,78.3,145,33.9,445,51.1,253,60.4,620,46.2,103,64.7,41,,"8,694",20%,10.2,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/brown-university
"University of California, Irvine",,United States,0,"University of California, Irvine",550,63,630,public,97.9,10,34.1,431,37.0,412,60.3,630,54.1,70,44.7,87,53 : 47,"29,304",18%,17.2,"Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-california-irvine
"University of California, Davis",,United States,0,"University of California, Davis",503,64,640,public,89.2,59,41.4,238,52.5,236,60.1,640,56.8,65,44.0,93,55 : 45,"36,060",15%,13.7,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-california-davis
Maastricht University,,Netherlands,6,Maastricht University,663,65,650,master_account,84.7,97,62.0,89,97.4,7,60.0,650,45.1,107,46.9,81,58 : 42,"16,030",47%,18.3,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/maastricht-university
UNSW Sydney unsw australia unsw,,Australia,6,UNSW Sydney,638,66,660,master_account,68.4,240,70.0,72,79.7,63,59.8,660,62.8,53,44.6,88,46 : 54,"39,121",32%,26.3,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/unsw-sydney
University of Queensland UQ UOQ,,Australia,11,University of Queensland,538,67,670,master_account,80.5,127,43.3,210,78.1,75,59.5,670,58.7,59,41.0,114,55 : 45,"38,892",25%,35.4,"Communication & Media Studies,Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-queensland
University of Bristol,,United Kingdom,11,University of Bristol,530,68,680,master_account,81.0,123,37.1,317,74.8,87,59.3,680,50.6,83,49.1,72,52 : 48,"18,544",25%,13.6,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography,Sociology",/world-university-rankings/university-bristol
University of Copenhagen,,Denmark,0,University of Copenhagen,599,=69,690,master_account,82.9,109,51.6,141,71.5,106,59.0,690,48.3,92,48.9,73,62 : 38,"29,796",17%,4.2,"Politics & International Studies (incl Development Studies),Sociology,Geography,Communication & Media Studies",/world-university-rankings/university-copenhagen
University of Groningen,,Netherlands,11,University of Groningen,598,=69,700,master_account,79.6,133,84.7,45,73.1,96,59.0,700,56.9,64,39.8,124,52 : 48,"25,281",13%,24.4,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/university-groningen
LMU Munich Ludwig-Maximilians-Universität München,,Germany,6,LMU Munich,509,=71,710,master_account,73.2,187,51.1,145,58.8,184,58.8,710,59.3,56,47.7,77,61 : 39,"36,180",14%,15.7,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography,Sociology",/world-university-rankings/lmu-munich
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,=71,720,master_account,74.5,179,33.2,514,64.8,140,58.8,720,58.5,60,47.5,79,50 : 50,"23,961",33%,15.3,"Sociology,Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-sheffield
Tsinghua University Qinghua University Tsing hua University Qing hua University,,China,6,Tsinghua University,535,=71,730,master_account,60.4,299,100.0,11,64.5,145,58.8,730,54.9,68,56.8,50,32 : 68,"41,537",10%,14.1,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/tsinghua-university
Heidelberg University,,Germany,0,Heidelberg University,537,=74,740,master_account,60.2,301,53.2,126,51.9,243,58.7,740,63.1,52,54.9,55,55 : 45,"29,527",17%,24.9,"Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/heidelberg-university-0
University of Warwick,,United Kingdom,0,University of Warwick,622,=74,750,master_account,80.7,126,32.8,567,74.7,89,58.7,750,54.3,69,44.2,92,47 : 53,"18,558",38%,14.6,"Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-warwick
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,76,760,public,88.2,70,43.1,213,30.2,478,58.4,760,49.4,88,51.9,63,53 : 47,"23,797",12%,10.0,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/university-virginia-main-campus
University of York,,United Kingdom,0,University of York,586,77,770,master_account,87.5,76,34.0,444,75.4,85,58.1,770,46.0,104,45.3,86,55 : 45,"14,676",26%,15.3,"Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-york
University of Twente,,Netherlands,6,University of Twente,664,78,780,master_account,95.3,23,100.0,12,88.2,26,57.6,780,42.2,116,33.3,168,36 : 64,"6,583",28%,12.5,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/university-twente
Aarhus University,,Denmark,0,Aarhus University,589,79,790,master_account,89.4,56,70.3,67,77.3,78,57.4,790,53.8,71,30.6,192,55 : 45,"24,633",14%,13.9,"Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/aarhus-university
The Hong Kong University of Science and Technology hkust,,Hong Kong,11,The Hong Kong University of Science and Technology,526,80,800,master_account,88.2,69,40.8,248,97.8,6,57.3,800,48.5,91,34.1,158,,"11,960",38%,27.3,Sociology,/world-university-rankings/hong-kong-university-science-and-technology
University of Rochester,,United States,0,University of Rochester,545,81,810,private,91.9,43,33.1,526,43.5,332,57.2,810,51.8,78,40.6,118,51 : 49,"9,628",28%,4.5,"Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-rochester
"Nanyang Technological University, Singapore NTU Nan yang",,Singapore,6,"Nanyang Technological University, Singapore",634,82,820,master_account,72.5,200,47.8,166,84.2,41,56.4,820,51.4,80,43.0,97,49 : 51,"25,278",32%,16.1,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/nanyang-technological-university-singapore
University of Essex,,United Kingdom,0,University of Essex,674,83,830,master_account,73.7,183,33.4,486,92.5,15,56.0,830,49.3,89,42.2,103,54 : 46,"10,154",44%,18.3,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-essex
University of Konstanz,,Germany,0,University of Konstanz,658,84,840,master_account,87.0,78,97.9,29,53.5,220,55.9,840,44.2,109,40.8,116,54 : 46,"11,335",12%,50.4,"Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-konstanz
University of Exeter,,United Kingdom,11,University of Exeter,620,=85,850,master_account,97.1,15,35.0,387,81.6,50,55.8,850,38.4,132,36.9,137,55 : 45,"18,233",27%,17.5,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/university-exeter
Leiden University,,Netherlands,6,Leiden University,543,=85,860,master_account,72.9,192,49.2,155,54.0,214,55.8,860,56.4,66,42.9,98,59 : 41,"23,597",11%,17.8,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/leiden-university
Erasmus University Rotterdam,,Netherlands,6,Erasmus University Rotterdam,621,=87,870,master_account,85.3,92,91.4,37,69.1,119,55.5,870,49.2,90,32.9,171,49 : 51,"21,854",19%,20.6,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/erasmus-university-rotterdam
University of St Andrews,,United Kingdom,0,University of St Andrews,549,=87,880,master_account,85.4,91,32.9,553,90.3,21,55.5,880,39.6,129,41.8,107,57 : 43,"8,453",46%,12.2,"Sociology,Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-st-andrews
Stockholm University,,Sweden,0,Stockholm University,596,=87,890,master_account,87.7,75,36.5,335,65.4,137,55.5,890,46.6,100,38.6,128,62 : 38,"31,272",8%,23.5,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/stockholm-university
Purdue University West Lafayette,,United States,0,Purdue University West Lafayette,562,90,900,public,79.1,140,58.7,100,58.6,187,55.2,900,50.1,84,40.7,117,42 : 58,"38,788",22%,17.7,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/purdue-university-west-lafayette
Dartmouth College,,United States,0,Dartmouth College,554,=91,910,private,93.1,37,39.1,281,28.2,495,55.1,910,33.4,163,54.9,54,47 : 53,"6,109",15%,6.7,"Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/dartmouth-college
Lancaster University,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-49618222,United Kingdom,11,Lancaster University,595,=91,920,master_account,88.0,73,37.4,307,72.5,98,55.1,920,47.5,97,34.4,152,52 : 48,"11,673",35%,13.6,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/lancaster-university
Georgia Institute of Technology,,United States,0,Georgia Institute of Technology,488,=93,930,public,94.4,30,39.7,268,47.0,291,55.0,930,46.5,102,36.1,138,31 : 69,"19,847",26%,19.8,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/georgia-institute-technology
Lund University,,Sweden,0,Lund University,544,=93,940,master_account,82.4,113,56.8,111,63.7,147,55.0,940,44.2,110,42.6,100,53 : 47,"28,852",15%,12.0,"Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/lund-university
University of Oslo,,Norway,0,University of Oslo,647,95,950,master_account,74.9,177,44.8,197,57.4,193,54.4,950,51.0,81,41.9,105,54 : 46,"27,215",18%,18.7,"Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/university-oslo
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,=96,960,public,86.7,79,45.8,186,25.9,520,54.3,960,47.6,95,43.1,96,51 : 49,"26,501",10%,5.9,"Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies,Sociology",/world-university-rankings/university-pittsburgh-pittsburgh-campus
