aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Rochester,,United States,0,University of Rochester,545,81,81,private,94.5,31,36.4,206,45.7,224,56.8,82,33.5,183,47.0,102,"Archaeology,Other Health,Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics,General Engineering,History, Philosophy & Theology,Psychology,Medicine & Dentistry,Biological Sciences,Mechanical & Aerospace Engineering,Chemistry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemical Engineering,Accounting & Finance,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Education,Business & Management,Physics & Astronomy,Communication & Media Studies,Mathematics & Statistics",/world-university-rankings/university-rochester
"Rutgers, the State University of New Jersey",,United States,0,"Rutgers, the State University of New Jersey",546,81,81,public,69.0,135,-,386,25.3,341,56.8,81,60.0,55,51.6,80,"Geography,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Physics & Astronomy,Sport Science,History, Philosophy & Theology,Mathematics & Statistics,Medicine & Dentistry,Agriculture & Forestry,Mechanical & Aerospace Engineering,Chemistry,Languages, Literature & Linguistics,Psychology,Sociology,Biological Sciences,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,General Engineering,Architecture,Accounting & Finance,Chemical Engineering,Communication & Media Studies,Other Health,Art, Performing Arts & Design,Computer Science,Education,Economics & Econometrics",/world-university-rankings/rutgers-state-university-new-jersey-0
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,83,83,master_account,96.2,26,30.5,288,75.8,76,56.4,83,37.9,145,32.5,209,"Other Health,Sport Science,Sociology,Computer Science,Languages, Literature & Linguistics,Physics & Astronomy,Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Chemistry,Accounting & Finance,Art, Performing Arts & Design,General Engineering,Geography,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Business & Management,Education,Psychology,Mathematics & Statistics",/world-university-rankings/durham-university
Pierre and Marie Curie University,,France,0,Pierre and Marie Curie University,548,84,84,master_account,81.1,83,26.2,346,66.7,120,56.0,84,30.5,201,56.3,64,"Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Physics & Astronomy,Civil Engineering,Mathematics & Statistics,Chemistry,Veterinary Science,Biological Sciences,Electrical & Electronic Engineering,Other Health,Computer Science,General Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Medicine & Dentistry",/world-university-rankings/pierre-and-marie-curie-university
University of St Andrews,,United Kingdom,0,University of St Andrews,549,85,85,master_account,83.0,80,34.1,238,89.1,23,55.7,85,40.2,131,37.1,169,"General Engineering,History, Philosophy & Theology,Psychology,Chemistry,Sociology,Business & Management,Agriculture & Forestry,Geography,Economics & Econometrics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Physics & Astronomy,Computer Science,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Mathematics & Statistics",/world-university-rankings/university-st-andrews
"University of California, Irvine",,United States,0,"University of California, Irvine",550,86,86,public,93.5,37,45.6,126,36.3,266,55.4,86,42.3,117,36.2,179,"Business & Management,Sociology,Law,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Computer Science,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Chemical Engineering,Biological Sciences,Civil Engineering,History, Philosophy & Theology,Architecture,Economics & Econometrics,Mechanical & Aerospace Engineering,Other Health,Chemistry,Art, Performing Arts & Design,Accounting & Finance,Mathematics & Statistics,General Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Psychology",/world-university-rankings/university-california-irvine
Uppsala University,,Sweden,0,Uppsala University,551,87,87,master_account,53.3,213,43.4,137,59.1,152,55.2,87,65.1,48,47.2,100,"Other Health,Geography,History, Philosophy & Theology,Law,Communication & Media Studies,Business & Management,Chemical Engineering,Medicine & Dentistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Civil Engineering,Economics & Econometrics,Physics & Astronomy,Mathematics & Statistics,Architecture,Computer Science,Accounting & Finance,Archaeology,Politics & International Studies (incl Development Studies),Education,Chemistry,Sociology,General Engineering,Languages, Literature & Linguistics,Biological Sciences,Electrical & Electronic Engineering",/world-university-rankings/uppsala-university
Technical University of Munich,,Germany,0,Technical University of Munich,552,88,88,master_account,76.3,103,47.2,122,65.2,125,55.1,88,37.1,151,50.0,87,"Biological Sciences,Computer Science,Mechanical & Aerospace Engineering,Education,Sport Science,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,General Engineering,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies),Physics & Astronomy,Other Health,Business & Management,Architecture,Agriculture & Forestry",/world-university-rankings/technical-university-munich
University of Notre Dame,,United States,0,University of Notre Dame,553,89,89,private,94.1,33,27.3,330,33.1,286,55.0,89,36.2,157,42.6,130,"Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Psychology,General Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law,Biological Sciences,Architecture,Business & Management,Accounting & Finance,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Economics & Econometrics,Civil Engineering,Geography,Art, Performing Arts & Design,Education,Electrical & Electronic Engineering,Chemistry",/world-university-rankings/university-notre-dame-0
Dartmouth College,,United States,0,Dartmouth College,554,90,90,private,89.9,50,-,375,30.6,299,54.9,90,38.7,142,44.8,113,"Economics & Econometrics,Biological Sciences,Other Health,Archaeology,General Engineering,Business & Management,Geography,Geology, Environmental, Earth & Marine Sciences,Computer Science,Art, Performing Arts & Design,History, Philosophy & Theology,Electrical & Electronic Engineering,Physics & Astronomy,Chemical Engineering,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Chemistry,Medicine & Dentistry,Mathematics & Statistics,Accounting & Finance,Psychology,Sociology",/world-university-rankings/dartmouth-college
University of Helsinki,,Finland,11,University of Helsinki,555,91,91,master_account,75.1,109,28.9,308,46.8,220,54.8,91,54.2,75,39.3,152,"Agriculture & Forestry,Sociology,Education,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Geography,Medicine & Dentistry,Psychology,Languages, Literature & Linguistics,Business & Management,Archaeology,Chemistry,Computer Science,Mathematics & Statistics,History, Philosophy & Theology,Economics & Econometrics,Physics & Astronomy,Law,Veterinary Science,Politics & International Studies (incl Development Studies),Other Health,Communication & Media Studies",/world-university-rankings/university-helsinki
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,92,92,master_account,68.3,137,42.5,144,56.4,168,54.7,92,54.7,70,41.7,135,"Sociology,Mathematics & Statistics,Accounting & Finance,Economics & Econometrics,Biological Sciences,Computer Science,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Education,Physics & Astronomy,Chemistry,Psychology,Art, Performing Arts & Design,Law,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics,Medicine & Dentistry,Other Health,Politics & International Studies (incl Development Studies),Geography,Business & Management",/world-university-rankings/university-amsterdam
Case Western Reserve University,,United States,0,Case Western Reserve University,557,93,93,private,78.4,93,-,371,29.9,305,54.6,93,40.2,129,54.2,70,"Biological Sciences,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),General Engineering,Languages, Literature & Linguistics,Law,Civil Engineering,Other Health,Business & Management,Medicine & Dentistry,Mathematics & Statistics,Chemical Engineering,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,Economics & Econometrics,Computer Science,Art, Performing Arts & Design,Psychology,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Sociology,Chemistry",/world-university-rankings/case-western-reserve-university
Korea Advanced Institute of Science and Technology (KAIST),,South Korea,0,Korea Advanced Institute of Science and Technology (KAIST),558,94,94,master_account,47.1,252,100.0,5,29.3,310,54.5,94,54.6,71,64.2,43,"Languages, Literature & Linguistics,General Engineering,Civil Engineering,Electrical & Electronic Engineering,Computer Science,Chemical Engineering,Chemistry,Other Health,Mechanical & Aerospace Engineering,Accounting & Finance,Architecture,Economics & Econometrics,Business & Management,Physics & Astronomy,Archaeology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Biological Sciences,Medicine & Dentistry,Art, Performing Arts & Design",/world-university-rankings/korea-advanced-institute-science-and-technology-kaist
"University of Maryland, College Park",,United States,0,"University of Maryland, College Park",559,94,94,public,85.8,66,28.5,313,35.3,273,54.5,95,43.6,113,41.1,139,"Archaeology,Physics & Astronomy,Economics & Econometrics,Architecture,Chemical Engineering,Business & Management,Education,Chemistry,General Engineering,Biological Sciences,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Geography,Computer Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Sociology,Veterinary Science,Communication & Media Studies,Civil Engineering,Agriculture & Forestry,Accounting & Finance,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Other Health,Sport Science",/world-university-rankings/university-maryland-college-park
Michigan State University,,United States,0,Michigan State University,560,96,96,public,73.6,112,28.0,318,34.0,279,54.4,96,49.6,88,47.4,98,"Languages, Literature & Linguistics,Geography,Sociology,Architecture,Chemical Engineering,Communication & Media Studies,Other Health,Chemistry,Politics & International Studies (incl Development Studies),Sport Science,Agriculture & Forestry,Accounting & Finance,Economics & Econometrics,Medicine & Dentistry,Biological Sciences,Mathematics & Statistics,History, Philosophy & Theology,Veterinary Science,Law,Mechanical & Aerospace Engineering,Physics & Astronomy,Computer Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Business & Management,General Engineering,Education,Art, Performing Arts & Design,Civil Engineering,Electrical & Electronic Engineering",/world-university-rankings/michigan-state-university
University of Arizona,,United States,0,University of Arizona,561,97,97,public,78.3,95,86.0,37,28.4,314,54.2,97,43.0,114,45.1,112,"Computer Science,Chemical Engineering,General Engineering,Veterinary Science,Psychology,Agriculture & Forestry,Communication & Media Studies,Biological Sciences,Education,Medicine & Dentistry,Accounting & Finance,Business & Management,Geology, Environmental, Earth & Marine Sciences,Sociology,Geography,Law,Civil Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Economics & Econometrics,Chemistry,Architecture,Physics & Astronomy,Archaeology,Art, Performing Arts & Design,Other Health",/world-university-rankings/university-arizona
Purdue University West Lafayette,,United States,0,Purdue University West Lafayette,562,98,98,public,57.8,184,-,385,52.6,186,54.0,98,49.4,89,56.6,62,"Architecture,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Veterinary Science,Education,Other Health,Sport Science,Psychology,Medicine & Dentistry,Mathematics & Statistics,Business & Management,Art, Performing Arts & Design,Communication & Media Studies,Civil Engineering,Computer Science,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Sociology,Electrical & Electronic Engineering,Chemistry,Economics & Econometrics,General Engineering,Chemical Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Agriculture & Forestry,Law",/world-university-rankings/purdue-university-west-lafayette
University of Sussex,,United Kingdom,11,University of Sussex,563,99,99,master_account,92.0,42,28.1,317,79.8,61,53.9,99,34.8,169,30.6,226,"Politics & International Studies (incl Development Studies),Geography,Mechanical & Aerospace Engineering,Accounting & Finance,Computer Science,Art, Performing Arts & Design,Business & Management,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law,History, Philosophy & Theology,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Sociology,Biological Sciences,Education,Languages, Literature & Linguistics,Chemistry,Communication & Media Studies",/world-university-rankings/university-sussex
University of Alberta,,Canada,0,University of Alberta,564,100,100,master_account,51.7,223,53.7,100,71.9,93,53.7,100,54.4,73,50.6,84,"Medicine & Dentistry,Other Health,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Law,Mathematics & Statistics,Communication & Media Studies,Civil Engineering,Chemistry,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Agriculture & Forestry,Accounting & Finance,Computer Science,Education,Politics & International Studies (incl Development Studies),Geography,Psychology,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Sport Science,Art, Performing Arts & Design,Archaeology",/world-university-rankings/university-alberta
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,101,101,master_account,67.5,142,40.2,173,68.2,111,53.6,101,46.0,102,44.6,115,"Economics & Econometrics,Sociology,Computer Science,Geography,Communication & Media Studies,Chemistry,General Engineering,Education,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,Languages, Literature & Linguistics,Psychology,Business & Management,Biological Sciences,Art, Performing Arts & Design,Law,Architecture,Civil Engineering,Medicine & Dentistry,Other Health,Mathematics & Statistics,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Accounting & Finance,Archaeology,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-sheffield
University of Glasgow,,United Kingdom,1,University of Glasgow,566,102,102,master_account,77.5,99,61.4,85,68.1,112,53.4,102,41.0,123,37.5,165,"Psychology,Electrical & Electronic Engineering,Veterinary Science,Medicine & Dentistry,Accounting & Finance,Mathematics & Statistics,Business & Management,Sociology,General Engineering,Politics & International Studies (incl Development Studies),Archaeology,Chemistry,Biological Sciences,Civil Engineering,Economics & Econometrics,Agriculture & Forestry,Law,Communication & Media Studies,History, Philosophy & Theology,Education,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Other Health,Physics & Astronomy,Geography,Art, Performing Arts & Design,Mechanical & Aerospace Engineering",/world-university-rankings/university-glasgow
University of Cape Town UCT,,South Africa,6,University of Cape Town,567,103,103,master_account,75.3,106,97.5,24,73.9,82,53.2,103,41.1,122,34.3,194,"Medicine & Dentistry,Mathematics & Statistics,Communication & Media Studies,Physics & Astronomy,Chemical Engineering,Art, Performing Arts & Design,Sociology,Business & Management,History, Philosophy & Theology,Sport Science,Architecture,Psychology,Computer Science,Civil Engineering,Accounting & Finance,Other Health,Languages, Literature & Linguistics,Chemistry,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Education,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Archaeology,Geography,Economics & Econometrics,Mechanical & Aerospace Engineering,Law",/world-university-rankings/university-cape-town
Delft University of Technology,,Netherlands,0,Delft University of Technology,568,104,104,master_account,31.2,338,100.0,1,71.3,95,53.1,104,66.1,44,53.5,72,"Electrical & Electronic Engineering,Computer Science,Physics & Astronomy,Sport Science,Biological Sciences,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Mechanical & Aerospace Engineering,Architecture,Civil Engineering,Education,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Mathematics & Statistics,General Engineering,Business & Management",/world-university-rankings/delft-university-technology
University of Montreal,,Canada,11,University of Montreal,569,104,104,master_account,48.7,243,81.3,42,79.5,62,53.1,105,47.0,100,54.5,68,"Art, Performing Arts & Design,Sport Science,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Chemistry,Accounting & Finance,Chemical Engineering,Archaeology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Other Health,Education,Communication & Media Studies,History, Philosophy & Theology,General Engineering,Geography,Civil Engineering,Business & Management,Economics & Econometrics,Architecture,Politics & International Studies (incl Development Studies),Veterinary Science,Biological Sciences,Psychology,Physics & Astronomy,Languages, Literature & Linguistics,Computer Science,Sociology,Mathematics & Statistics",/world-university-rankings/university-montreal
Ghent University,,Belgium,0,Ghent University,570,106,106,master_account,63.4,158,97.8,22,47.3,214,53.0,106,52.2,81,41.1,138,"Business & Management,Art, Performing Arts & Design,Biological Sciences,Sociology,Other Health,Economics & Econometrics,Physics & Astronomy,Electrical & Electronic Engineering,Accounting & Finance,Chemistry,Education,Chemical Engineering,Languages, Literature & Linguistics,General Engineering,History, Philosophy & Theology,Geography,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Veterinary Science,Archaeology,Geology, Environmental, Earth & Marine Sciences,Psychology,Communication & Media Studies,Mathematics & Statistics,Law,Sport Science,Mechanical & Aerospace Engineering,Computer Science,Civil Engineering",/world-university-rankings/ghent-university
"Royal Holloway, University of London",,United Kingdom,11,"Royal Holloway, University of London",571,107,107,master_account,98.2,12,25.9,348,93.3,6,52.9,107,24.1,250,28.6,250,"History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Biological Sciences,Geography,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Physics & Astronomy,Economics & Econometrics,Psychology,Computer Science,Other Health,Languages, Literature & Linguistics,Accounting & Finance,Art, Performing Arts & Design,Law,Business & Management,Archaeology",/world-university-rankings/royal-holloway-university-london
Tokyo Institute of Technology,,Japan,6,Tokyo Institute of Technology,572,108,108,master_account,49.5,239,66.3,68,24.9,346,52.8,108,58.9,58,56.0,65,"Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,General Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Computer Science,Civil Engineering,Sport Science,Physics & Astronomy,Architecture,Chemical Engineering,Chemistry,Business & Management,Communication & Media Studies",/world-university-rankings/tokyo-institute-technology
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,109,109,master_account,50.1,236,-,379,64.5,133,52.6,109,54.5,72,51.3,82,"Mathematics & Statistics,Agriculture & Forestry,Sociology,History, Philosophy & Theology,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Art, Performing Arts & Design,Languages, Literature & Linguistics,Accounting & Finance,Psychology,Geography,Chemistry,Education,Archaeology,Medicine & Dentistry,Sport Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Other Health,Computer Science,Business & Management,Law,Communication & Media Studies",/world-university-rankings/humboldt-university-berlin
"University of California, Santa Cruz",,United States,0,"University of California, Santa Cruz",574,110,110,public,99.9,6,29.5,299,29.8,307,52.5,110,36.6,155,28.5,252,"Economics & Econometrics,Mechanical & Aerospace Engineering,Sociology,Psychology,Mathematics & Statistics,Computer Science,Chemical Engineering,Education,Other Health,History, Philosophy & Theology,Biological Sciences,Accounting & Finance,Art, Performing Arts & Design,Chemistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Electrical & Electronic Engineering,Physics & Astronomy,Communication & Media Studies,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Agriculture & Forestry",/world-university-rankings/university-california-santa-cruz
University of Basel,,Switzerland,0,University of Basel,575,111,111,master_account,86.0,65,48.6,119,92.4,10,52.2,111,21.9,272,38.9,153,"Mathematics & Statistics,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Psychology,Sociology,Art, Performing Arts & Design,Education,Economics & Econometrics,Law,Accounting & Finance,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sport Science,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Other Health,Geography,Chemistry,Archaeology,Biological Sciences,Physics & Astronomy,Computer Science",/world-university-rankings/university-basel
University of Bern,,Switzerland,0,University of Bern,576,112,112,master_account,73.5,115,38.2,187,77.6,68,52.1,112,34.6,171,43.0,125,"Veterinary Science,Art, Performing Arts & Design,Education,Law,Geography,Sociology,Languages, Literature & Linguistics,Economics & Econometrics,Medicine & Dentistry,Mathematics & Statistics,Sport Science,Communication & Media Studies,Other Health,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Archaeology,Biological Sciences,Business & Management,Chemistry,Politics & International Studies (incl Development Studies),Accounting & Finance,Psychology",/world-university-rankings/university-bern
University of Utah,,United States,0,University of Utah,577,113,113,public,82.3,81,-,398,23.3,358,51.9,113,41.0,124,42.1,133,"Civil Engineering,Chemistry,Economics & Econometrics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Psychology,History, Philosophy & Theology,Agriculture & Forestry,Sociology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Architecture,Sport Science,Mathematics & Statistics,Archaeology,Physics & Astronomy,Politics & International Studies (incl Development Studies),Veterinary Science,Business & Management,General Engineering,Biological Sciences,Languages, Literature & Linguistics,Geography,Accounting & Finance,Electrical & Electronic Engineering,Education,Law,Medicine & Dentistry,Other Health,Chemical Engineering",/world-university-rankings/university-utah
Stony Brook University,,United States,0,Stony Brook University,578,114,114,public,88.3,58,29.2,302,56.5,167,51.4,114,28.7,216,37.7,163,"Chemical Engineering,Chemistry,Education,Mechanical & Aerospace Engineering,Computer Science,Archaeology,Biological Sciences,Geography,General Engineering,Politics & International Studies (incl Development Studies),Sociology,Medicine & Dentistry,Economics & Econometrics,Physics & Astronomy,Accounting & Finance,Art, Performing Arts & Design,Psychology,Civil Engineering,Mathematics & Statistics,Communication & Media Studies,History, Philosophy & Theology,Business & Management,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Other Health,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/stony-brook-university
Eindhoven University of Technology,,Netherlands,6,Eindhoven University of Technology,579,115,115,master_account,62.1,167,100.0,3,67.3,116,51.3,115,48.0,95,35.6,184,"Mathematics & Statistics,Civil Engineering,Physics & Astronomy,Chemical Engineering,Biological Sciences,Education,Psychology,Computer Science,Chemistry,Architecture,Mechanical & Aerospace Engineering,Communication & Media Studies,Business & Management,Electrical & Electronic Engineering",/world-university-rankings/eindhoven-university-technology
University of Lausanne,,Switzerland,0,University of Lausanne,580,116,116,master_account,77.8,97,40.3,172,86.7,32,51.2,116,40.4,127,27.5,266,"Communication & Media Studies,History, Philosophy & Theology,Education,Geology, Environmental, Earth & Marine Sciences,Archaeology,Psychology,Accounting & Finance,Sociology,Sport Science,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Business & Management,Medicine & Dentistry,Geography,Biological Sciences,Law,Economics & Econometrics,Computer Science",/world-university-rankings/university-lausanne
Monash University,,Australia,0,Monash University,581,117,117,master_account,57.1,190,62.2,80,75.8,77,51.1,117,48.5,94,40.5,143,"Archaeology,Accounting & Finance,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Communication & Media Studies,Biological Sciences,Architecture,Computer Science,Physics & Astronomy,Law,Mechanical & Aerospace Engineering,Education,Other Health,Civil Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Business & Management,Mathematics & Statistics,History, Philosophy & Theology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Geography,Psychology,Art, Performing Arts & Design,Chemistry,Sociology,Chemical Engineering,General Engineering",/world-university-rankings/monash-university
Trinity College Dublin,,Ireland,0,Trinity College Dublin,582,117,117,master_account,91.7,44,29.7,295,89.4,22,51.1,118,23.5,256,30.3,230,"Mathematics & Statistics,Civil Engineering,Politics & International Studies (incl Development Studies),Physics & Astronomy,Geography,Business & Management,Education,Other Health,Biological Sciences,Accounting & Finance,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,Medicine & Dentistry,Psychology,Sociology,Geology, Environmental, Earth & Marine Sciences,Law,History, Philosophy & Theology,Computer Science,Art, Performing Arts & Design",/world-university-rankings/trinity-college-dublin
Osaka University,,Japan,0,Osaka University,583,119,119,master_account,40.0,291,75.0,55,21.1,370,51.0,119,56.5,65,61.8,51,"Archaeology,Communication & Media Studies,Economics & Econometrics,Business & Management,Psychology,Sport Science,Mechanical & Aerospace Engineering,Architecture,Geography,Computer Science,Chemistry,Mathematics & Statistics,Electrical & Electronic Engineering,Other Health,Sociology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Law,Accounting & Finance,Education,Civil Engineering,General Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Medicine & Dentistry,Physics & Astronomy,Chemical Engineering",/world-university-rankings/osaka-university
Tohoku University,,Japan,6,Tohoku University,584,120,120,master_account,42.9,278,78.9,47,25.6,338,50.8,120,55.7,68,57.7,58,"Other Health,Physics & Astronomy,Computer Science,Archaeology,Sociology,Accounting & Finance,Chemical Engineering,Mathematics & Statistics,History, Philosophy & Theology,Business & Management,Electrical & Electronic Engineering,Medicine & Dentistry,Chemistry,Economics & Econometrics,Mechanical & Aerospace Engineering,Architecture,Languages, Literature & Linguistics,Agriculture & Forestry,Law,Civil Engineering,Politics & International Studies (incl Development Studies),Communication & Media Studies,Psychology,Geology, Environmental, Earth & Marine Sciences,Education,Biological Sciences,General Engineering",/world-university-rankings/tohoku-university
Hebrew University of Jerusalem,,Israel,0,Hebrew University of Jerusalem,585,121,121,master_account,48.4,245,25.0,360,53.0,183,50.4,121,56.4,66,47.7,95,"History, Philosophy & Theology,Electrical & Electronic Engineering,Economics & Econometrics,Psychology,Geography,Archaeology,General Engineering,Communication & Media Studies,Accounting & Finance,Computer Science,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Biological Sciences,Law,Languages, Literature & Linguistics,Other Health,Chemistry,Education,Sociology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Art, Performing Arts & Design,Mathematics & Statistics,Veterinary Science,Business & Management,Agriculture & Forestry",/world-university-rankings/hebrew-university-jerusalem
University of York,,United Kingdom,0,University of York,586,121,121,master_account,71.6,125,33.9,239,72.7,88,50.4,122,38.8,141,36.7,175,"Languages, Literature & Linguistics,Education,Biological Sciences,Business & Management,Computer Science,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Psychology,Other Health,General Engineering,History, Philosophy & Theology,Sociology,Mathematics & Statistics,Law,Chemistry,Economics & Econometrics,Art, Performing Arts & Design,Accounting & Finance,Geography,Electrical & Electronic Engineering,Archaeology,Physics & Astronomy",/world-university-rankings/university-york
Indiana University,,United States,0,Indiana University,587,123,123,public,73.7,111,-,380,37.7,260,50.2,123,34.5,172,46.8,103,"Mathematics & Statistics,Economics & Econometrics,Business & Management,Accounting & Finance,Psychology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),General Engineering,Chemistry,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,History, Philosophy & Theology,Medicine & Dentistry,Physics & Astronomy,Architecture,Art, Performing Arts & Design,Other Health,Sociology,Sport Science,Law,Communication & Media Studies,Geography,Education,Biological Sciences",/world-university-rankings/indiana-university
Seoul National University,,South Korea,0,Seoul National University,588,124,124,master_account,44.0,268,42.6,143,16.3,393,50.1,124,50.8,85,64.6,42,"History, Philosophy & Theology,Physics & Astronomy,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Other Health,Geography,General Engineering,Agriculture & Forestry,Mathematics & Statistics,Civil Engineering,Communication & Media Studies,Chemical Engineering,Law,Archaeology,Sociology,Electrical & Electronic Engineering,Biological Sciences,Accounting & Finance,Languages, Literature & Linguistics,Veterinary Science,Chemistry,Computer Science,Business & Management,Psychology,Architecture,Education,Mechanical & Aerospace Engineering,Medicine & Dentistry,Economics & Econometrics,Sport Science,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/seoul-national-university
