aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
University of Alabama,,United States,0,University of Alabama,591764,401–500,4030,public,77.4,263,35.3,1112,28.9,1011,38.8–42.3,4030,22.4,547,26.9,563,56 : 44,"35,120",4%,22.5,"Geography,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Civil Engineering,Electrical & Electronic Engineering,Accounting & Finance,General Engineering,Physics & Astronomy,Law,Education,Psychology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Chemical Engineering,Business & Management,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Computer Science,Sport Science,Mathematics & Statistics,Biological Sciences,Chemistry,Languages, Literature & Linguistics,Sociology,Other Health",/world-university-rankings/university-alabama
American University,,United States,0,American University,131636,401–500,4040,private,65.7,431,39.1,715,32.3,933,38.8–42.3,4040,19.5,636,40.9,205,65 : 35,"11,750",12%,11.0,"Languages, Literature & Linguistics,Biological Sciences,Physics & Astronomy,Economics & Econometrics,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Computer Science,Psychology,Chemistry,Art, Performing Arts & Design,Sport Science,Geology, Environmental, Earth & Marine Sciences,Education,Communication & Media Studies,Mathematics & Statistics,Sociology,Law,Accounting & Finance,Business & Management,Other Health",/world-university-rankings/american-university
Aswan University,,Egypt,0,Aswan University,644084,401–500,4050,master_account,100.0,1,34.4,1333,44.6,660,38.8–42.3,4050,8.7,1286,11.9,1394,59 : 41,"22,393",0%,40.8,"Languages, Literature & Linguistics,Veterinary Science,Agriculture & Forestry,Electrical & Electronic Engineering,Business & Management,Geography,Medicine & Dentistry,Architecture,Computer Science,Physics & Astronomy,Education,Law,History, Philosophy & Theology,Other Health,Archaeology,Mathematics & Statistics,Psychology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Economics & Econometrics,Chemistry,General Engineering,Accounting & Finance,Sociology,Civil Engineering,Sport Science",/world-university-rankings/aswan-university
Bangor University,,United Kingdom,0,Bangor University,715,401–500,4060,master_account,66.3,423,35.7,1048,81.8,160,38.8–42.3,4060,20.7,605,22.4,778,58 : 42,"9,590",23%,16.3,"Sport Science,Business & Management,Geography,Languages, Literature & Linguistics,Other Health,Art, Performing Arts & Design,Communication & Media Studies,Biological Sciences,Computer Science,Geology, Environmental, Earth & Marine Sciences,Education,Law,Psychology,Sociology,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,History, Philosophy & Theology,Economics & Econometrics",/world-university-rankings/bangor-university
University of Bari Aldo Moro,,Italy,0,University of Bari Aldo Moro,818,401–500,4070,master_account,87.3,153,36.2,985,32.2,936,38.8–42.3,4070,17.1,737,16.7,1189,61 : 39,"29,564",1%,20.5,"History, Philosophy & Theology,Agriculture & Forestry,Medicine & Dentistry,Communication & Media Studies,Education,Economics & Econometrics,Chemistry,Business & Management,Politics & International Studies (incl Development Studies),Psychology,Accounting & Finance,Archaeology,Physics & Astronomy,Computer Science,Sociology,Law,Sport Science,Biological Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Veterinary Science,Other Health,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-bari-aldo-moro
Bond University,,Australia,0,Bond University,131609,401–500,4080,master_account,64.6,442,35.9,1016,89.2,96,38.8–42.3,4080,19.6,633,21.1,851,54 : 46,"3,341",43%,10.3,"Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Law,Sport Science,Mathematics & Statistics,General Engineering,Sociology,Architecture,Politics & International Studies (incl Development Studies),Business & Management,Civil Engineering,Art, Performing Arts & Design,Communication & Media Studies,Medicine & Dentistry,Accounting & Finance,Economics & Econometrics,Psychology,History, Philosophy & Theology,Biological Sciences",/world-university-rankings/bond-university
University of Bordeaux,,France,6,University of Bordeaux,131635,401–500,4090,master_account,66.8,415,36.4,963,58.4,409,38.8–42.3,4090,22.7,535,30.0,452,58 : 42,"54,965",13%,21.6,"Computer Science,Medicine & Dentistry,Biological Sciences,Sport Science,Business & Management,Chemistry,General Engineering,Archaeology,Chemical Engineering,Electrical & Electronic Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Law,Other Health,Economics & Econometrics,Civil Engineering,Agriculture & Forestry,Psychology,Geography,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Education,Sociology",/world-university-rankings/university-bordeaux
Bournemouth University,,United Kingdom,0,Bournemouth University,131397,401–500,4100,master_account,55.5,560,34.8,1211,79.8,184,38.8–42.3,4100,18.7,669,33.2,356,55 : 45,"13,692",18%,17.1,"Psychology,History, Philosophy & Theology,Law,Chemistry,Accounting & Finance,Economics & Econometrics,Business & Management,Computer Science,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Biological Sciences,Sociology,Archaeology,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Sport Science,Communication & Media Studies,Other Health,Languages, Literature & Linguistics,Art, Performing Arts & Design,General Engineering",/world-university-rankings/bournemouth-university
Universiti Brunei Darussalam,,Brunei Darussalam,0,Universiti Brunei Darussalam,625257,401–500,4110,master_account,74.4,311,34.8,1212,85.8,126,38.8–42.3,4110,19.3,646,23.0,747,67 : 33,"3,830",15%,10.9,"Sociology,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Chemistry,Education,Accounting & Finance,Chemical Engineering,Languages, Literature & Linguistics,History, Philosophy & Theology,Communication & Media Studies,Other Health,Art, Performing Arts & Design,General Engineering,Business & Management,Politics & International Studies (incl Development Studies),Physics & Astronomy,Economics & Econometrics,Geography,Medicine & Dentistry,Computer Science",/world-university-rankings/universiti-brunei-darussalam
Cankaya University,,Turkey,0,Cankaya University,624792,401–500,4120,master_account,99.7,12,34.9,1193,43.2,692,38.8–42.3,4120,11.4,1060,14.9,1323,45 : 55,"9,164",2%,28.4,"General Engineering,Business & Management,Law,Communication & Media Studies,Electrical & Electronic Engineering,Civil Engineering,Architecture,Economics & Econometrics,Mechanical & Aerospace Engineering,Computer Science,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Mathematics & Statistics,Psychology",/world-university-rankings/cankaya-university
Centrale Nantes,,France,0,Centrale Nantes,638882,401–500,4130,master_account,48.6,650,83.2,93,84.1,135,38.8–42.3,4130,29.6,362,30.4,434,26 : 74,"1,706",45%,16.1,"Mechanical & Aerospace Engineering,Computer Science,Civil Engineering,Mathematics & Statistics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences",/world-university-rankings/centrale-nantes
Central South University CSU,,China,11,Central South University,589367,401–500,4140,master_account,56.0,554,84.1,90,26.0,1072,38.8–42.3,4140,33.9,287,32.0,387,,"51,546",2%,18.4,"Other Health,Communication & Media Studies,Law,Chemical Engineering,Languages, Literature & Linguistics,Accounting & Finance,General Engineering,Art, Performing Arts & Design,Business & Management,Chemistry,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Civil Engineering,Physics & Astronomy,Sociology,Psychology,Biological Sciences,History, Philosophy & Theology,Geography,Economics & Econometrics,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Mechanical & Aerospace Engineering,Architecture",/world-university-rankings/central-south-university
Charles University in Prague,,Czech Republic,0,Charles University in Prague,799,401–500,4150,master_account,53.0,592,34.8,1215,58.7,403,38.8–42.3,4150,25.9,440,32.9,366,62 : 38,"48,623",18%,12.7,"Mathematics & Statistics,Chemistry,Medicine & Dentistry,Economics & Econometrics,Education,Sport Science,Law,Geology, Environmental, Earth & Marine Sciences,Other Health,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Sociology,History, Philosophy & Theology,Psychology,Biological Sciences,Archaeology,Geography,Physics & Astronomy,Computer Science,Communication & Media Studies,Languages, Literature & Linguistics",/world-university-rankings/charles-university-prague
"City, University of London",,United Kingdom,0,"City, University of London",912,401–500,4160,master_account,57.7,532,35.5,1080,94.9,38,38.8–42.3,4160,27.8,411,26.1,591,56 : 44,"14,362",51%,18.5,"Psychology,General Engineering,Sociology,Electrical & Electronic Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Other Health,Languages, Literature & Linguistics,Art, Performing Arts & Design,Law,Business & Management,Economics & Econometrics,Communication & Media Studies,Accounting & Finance,Mathematics & Statistics,Computer Science,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/city-university-london
"Colorado State University, Fort Collins",,United States,0,"Colorado State University, Fort Collins",696,401–500,4170,public,64.1,450,38.4,766,38.4,805,38.8–42.3,4170,25.3,458,27.8,521,53 : 47,"26,014",6%,16.3,"General Engineering,Accounting & Finance,Communication & Media Studies,Art, Performing Arts & Design,Chemistry,Mechanical & Aerospace Engineering,Chemical Engineering,Physics & Astronomy,Biological Sciences,Archaeology,Agriculture & Forestry,Civil Engineering,Education,Other Health,Psychology,Architecture,Languages, Literature & Linguistics,Computer Science,Business & Management,Economics & Econometrics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Veterinary Science,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Geography,Electrical & Electronic Engineering,Sociology",/world-university-rankings/colorado-state-university-fort-collins-0
University of Côte d’Azur,,France,0,University of Côte d’Azur,625956,401–500,4180,master_account,68.5,390,40.4,631,83.2,144,38.8–42.3,4180,18.3,681,30.0,453,55 : 45,"36,706",23%,23.0,"Sociology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Other Health,Law,Psychology,Archaeology,Agriculture & Forestry,Mathematics & Statistics,Geography,Medicine & Dentistry,Physics & Astronomy,Art, Performing Arts & Design,Biological Sciences,Communication & Media Studies,Computer Science,Politics & International Studies (incl Development Studies),Business & Management,Electrical & Electronic Engineering,Economics & Econometrics,Education,Sport Science,History, Philosophy & Theology,Chemistry,General Engineering",/world-university-rankings/university-cote-dazur
Covenant University CU,,Nigeria,11,Covenant University,614223,401–500,4190,master_account,78.4,249,43.8,485,26.2,1068,38.8–42.3,4190,14.7,831,27.2,545,43 : 57,"8,768",0%,15.7,"Accounting & Finance,Physics & Astronomy,Architecture,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Business & Management,Chemical Engineering,Economics & Econometrics,Politics & International Studies (incl Development Studies),Sociology,Biological Sciences,Electrical & Electronic Engineering,Psychology,General Engineering,Civil Engineering,Mathematics & Statistics,Computer Science,Chemistry,Communication & Media Studies",/world-university-rankings/covenant-university
University of Cyprus,,Cyprus,0,University of Cyprus,131501,401–500,4200,master_account,62.3,471,47.7,377,81.0,173,38.8–42.3,4200,24.6,478,24.0,684,66 : 34,"6,635",11%,22.0,"Electrical & Electronic Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Computer Science,Languages, Literature & Linguistics,Mathematics & Statistics,Sociology,Accounting & Finance,Law,Politics & International Studies (incl Development Studies),Medicine & Dentistry,History, Philosophy & Theology,Biological Sciences,Communication & Media Studies,Chemistry,Civil Engineering,Archaeology,Geology, Environmental, Earth & Marine Sciences,Psychology,Business & Management,Physics & Astronomy,Education,Architecture",/world-university-rankings/university-cyprus
University of Desarrollo Universidad del Desarrollo UDD Desarrollo University,,Chile,11,University of Desarrollo,584745,401–500,4210,master_account,99.1,18,36.8,925,48.1,585,38.8–42.3,4210,8.8,1278,13.5,1375,56 : 44,"15,384",4%,19.0,"Education,Civil Engineering,Architecture,Economics & Econometrics,Communication & Media Studies,Psychology,Other Health,General Engineering,Business & Management,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Law,Art, Performing Arts & Design",/world-university-rankings/university-desarrollo
Diego Portales University,,Chile,0,Diego Portales University,131418,401–500,4220,master_account,95.3,69,34.4,1347,50.4,543,38.8–42.3,4220,10.5,1126,14.7,1336,49 : 51,"17,287",2%,14.9,"Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics,Accounting & Finance,Economics & Econometrics,Communication & Media Studies,Architecture,Mechanical & Aerospace Engineering,Education,Psychology,Other Health,General Engineering,Geography,Medicine & Dentistry,Business & Management,Law,Physics & Astronomy,Politics & International Studies (incl Development Studies)",/world-university-rankings/diego-portales-university
Drexel University,,United States,0,Drexel University,699,401–500,4230,private,64.7,438,41.5,575,50.3,545,38.8–42.3,4230,20.4,608,35.8,295,50 : 50,"19,801",17%,11.1,"Education,Biological Sciences,Architecture,Agriculture & Forestry,Archaeology,Medicine & Dentistry,Sociology,History, Philosophy & Theology,Computer Science,Physics & Astronomy,General Engineering,Geography,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Chemical Engineering,Veterinary Science,Other Health,Art, Performing Arts & Design,Sport Science,Chemistry,Psychology,Communication & Media Studies,Economics & Econometrics,Civil Engineering,Mathematics & Statistics,Accounting & Finance,Law,Mechanical & Aerospace Engineering,Business & Management",/world-university-rankings/drexel-university
University of Eastern Finland,,Finland,11,University of Eastern Finland,776,401–500,4240,master_account,70.7,364,39.2,711,50.2,549,38.8–42.3,4240,27.9,406,24.7,647,64 : 36,"11,630",6%,18.5,"Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Sociology,Computer Science,Education,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology,History, Philosophy & Theology,Chemistry,Agriculture & Forestry,Medicine & Dentistry,Geography,Law,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,Business & Management,Accounting & Finance",/world-university-rankings/university-eastern-finland
École des Mines de Saint-Étienne,,France,0,École des Mines de Saint-Étienne,624531,401–500,4250,master_account,64.3,447,47.8,376,68.5,287,38.8–42.3,4250,11.7,1037,35.5,304,28 : 72,973,25%,8.1,"Physics & Astronomy,General Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Art, Performing Arts & Design,Chemistry,Mechanical & Aerospace Engineering,Geography,Other Health,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Business & Management,Civil Engineering,Computer Science",/world-university-rankings/ecole-des-mines-de-saint-etienne
Edith Cowan University ecu,,Australia,6,Edith Cowan University,922,401–500,4260,master_account,67.8,397,39.1,717,82.9,148,38.8–42.3,4260,21.9,564,18.7,1021,60 : 40,"17,560",26%,31.3,"Other Health,Accounting & Finance,Biological Sciences,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Sport Science,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Mathematics & Statistics,Civil Engineering,Art, Performing Arts & Design,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Psychology,Law,Sociology,Education,Physics & Astronomy,General Engineering,Languages, Literature & Linguistics,Architecture,Electrical & Electronic Engineering,Chemical Engineering,Business & Management,Computer Science,Chemistry",/world-university-rankings/edith-cowan-university
Federal University of Toulouse Midi-Pyrénées,,France,0,Federal University of Toulouse Midi-Pyrénées,587913,401–500,4270,master_account,60.6,497,37.0,900,63.0,344,38.8–42.3,4270,25.9,442,28.5,497,54 : 46,"103,857",14%,19.2,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Archaeology,Other Health,Art, Performing Arts & Design,History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics,Veterinary Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Computer Science,Agriculture & Forestry,Communication & Media Studies,Biological Sciences,Sociology,Civil Engineering,Business & Management,General Engineering,Chemistry,Education",/world-university-rankings/federal-university-toulouse-midi-pyrenees
University of Ferrara,,Italy,0,University of Ferrara,777,401–500,4280,master_account,75.0,304,40.3,639,45.5,647,38.8–42.3,4280,20.2,616,21.0,864,56 : 44,"14,644",7%,25.2,"Other Health,Electrical & Electronic Engineering,Architecture,Languages, Literature & Linguistics,Archaeology,Sport Science,Chemistry,Economics & Econometrics,Mathematics & Statistics,Medicine & Dentistry,Civil Engineering,Communication & Media Studies,Computer Science,Mechanical & Aerospace Engineering,Law,Physics & Astronomy,Biological Sciences,Business & Management,Geology, Environmental, Earth & Marine Sciences,Education",/world-university-rankings/university-ferrara
Free University of Bozen-Bolzano,,Italy,0,Free University of Bozen-Bolzano,589127,401–500,4290,master_account,77.9,258,35.4,1094,76.4,216,38.8–42.3,4290,13.1,938,20.6,893,67 : 33,"3,891",13%,12.0,"Communication & Media Studies,Agriculture & Forestry,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Economics & Econometrics,Art, Performing Arts & Design,Computer Science,Accounting & Finance,Education,Business & Management",/world-university-rankings/free-university-bozen-bolzano
Fujita Health University Fujita Gakuen Fujita Medical  Fujita Academy,,Japan,11,Fujita Health University,609558,401–500,4300,master_account,91.1,116,36.8,926,18.6,1283,38.8–42.3,4300,9.7,1207,24.5,656,55 : 45,"2,942",0%,3.2,"Other Health,Biological Sciences,Medicine & Dentistry",/world-university-rankings/fujita-health-university
University of Genoa,,Italy,0,University of Genoa,131638,401–500,4310,master_account,63.8,454,42.9,512,43.9,675,38.8–42.3,4310,23.1,522,32.1,383,55 : 45,"23,977",9%,19.5,"Archaeology,Sport Science,Biological Sciences,Communication & Media Studies,Law,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Physics & Astronomy,Psychology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Computer Science,Civil Engineering,Politics & International Studies (incl Development Studies),Other Health,Accounting & Finance,Geography,Chemical Engineering,History, Philosophy & Theology,Mathematics & Statistics,Chemistry,Art, Performing Arts & Design,Business & Management,General Engineering,Economics & Econometrics,Architecture,Medicine & Dentistry,Education",/world-university-rankings/university-genoa
University of Georgia,,United States,0,University of Georgia,675,401–500,4320,public,55.8,556,37.2,876,46.0,632,38.8–42.3,4320,35.8,256,34.9,318,57 : 43,"35,164",7%,16.3,"Sport Science,Business & Management,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Mathematics & Statistics,Civil Engineering,Law,Physics & Astronomy,General Engineering,Education,Chemistry,Languages, Literature & Linguistics,Biological Sciences,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemical Engineering,Economics & Econometrics,Accounting & Finance,Communication & Media Studies,Archaeology,Computer Science,Veterinary Science,Agriculture & Forestry,Geography,Other Health,Sociology,Psychology",/world-university-rankings/university-georgia
Georgia State University,,United States,0,Georgia State University,824,401–500,4330,public,62.9,464,35.4,1095,41.9,723,38.8–42.3,4330,27.2,417,33.9,338,61 : 39,"29,290",6%,14.4,"Architecture,Computer Science,Sociology,Economics & Econometrics,Communication & Media Studies,History, Philosophy & Theology,Mathematics & Statistics,Art, Performing Arts & Design,Business & Management,Languages, Literature & Linguistics,Physics & Astronomy,Psychology,Biological Sciences,Sport Science,Law,Chemistry,Other Health,Education,Archaeology,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Geography,Accounting & Finance",/world-university-rankings/georgia-state-university
Gwangju Institute of Science and Technology,,South Korea,0,Gwangju Institute of Science and Technology,1034,401–500,4340,master_account,39.3,793,57.0,258,33.9,905,38.8–42.3,4340,39.3,218,40.0,220,25 : 75,"2,098",6%,12.1,"Physics & Astronomy,Computer Science,Chemical Engineering,Biological Sciences,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering,Chemistry",/world-university-rankings/gwangju-institute-science-and-technology
Harbin Institute of Technology,,China,0,Harbin Institute of Technology,827,401–500,4350,master_account,44.0,717,99.3,24,36.7,848,38.8–42.3,4350,36.8,244,39.5,226,32 : 68,"29,603",12%,9.9,"Civil Engineering,Law,Economics & Econometrics,Agriculture & Forestry,General Engineering,Mechanical & Aerospace Engineering,Sociology,Chemical Engineering,Chemistry,Physics & Astronomy,History, Philosophy & Theology,Biological Sciences,Business & Management,Electrical & Electronic Engineering,Architecture,Geology, Environmental, Earth & Marine Sciences,Computer Science,Politics & International Studies (incl Development Studies),Mathematics & Statistics",/world-university-rankings/harbin-institute-technology
Hokkaido University,,Japan,0,Hokkaido University,747,401–500,4360,master_account,30.0,932,58.7,244,39.2,789,38.8–42.3,4360,40.1,206,45.7,138,31 : 69,"18,225",11%,8.1,"Chemistry,Archaeology,Medicine & Dentistry,General Engineering,Sociology,Economics & Econometrics,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Architecture,Mathematics & Statistics,Veterinary Science,Sport Science,History, Philosophy & Theology,Psychology,Art, Performing Arts & Design,Chemical Engineering,Electrical & Electronic Engineering,Geography,Computer Science,Other Health,Biological Sciences,Business & Management,Physics & Astronomy,Civil Engineering,Education,Politics & International Studies (incl Development Studies),Accounting & Finance,Agriculture & Forestry,Mechanical & Aerospace Engineering,Law",/world-university-rankings/hokkaido-university
Hong Kong Baptist University hkbu,,Hong Kong,11,Hong Kong Baptist University,748,401–500,4370,master_account,58.1,525,38.4,767,97.6,15,38.8–42.3,4370,22.0,560,27.9,519,65 : 35,"8,759",45%,11.6,"Medicine & Dentistry,Accounting & Finance,Politics & International Studies (incl Development Studies),Sport Science,Chemistry,Psychology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Sociology,Mathematics & Statistics,Agriculture & Forestry,Communication & Media Studies,History, Philosophy & Theology,Law,Geography,Computer Science,Education,Other Health,Physics & Astronomy,Art, Performing Arts & Design,Biological Sciences,Economics & Econometrics,Chemical Engineering",/world-university-rankings/hong-kong-baptist-university
University of Houston,,United States,0,University of Houston,780,401–500,4380,public,58.0,529,36.8,927,42.5,710,38.8–42.3,4380,25.9,443,33.6,349,50 : 50,"44,128",9%,25.7,"Computer Science,Medicine & Dentistry,General Engineering,Business & Management,Chemical Engineering,Accounting & Finance,Languages, Literature & Linguistics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Geography,Law,Psychology,Sociology,Chemistry,Civil Engineering,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Art, Performing Arts & Design,Physics & Astronomy,Politics & International Studies (incl Development Studies),Other Health,Electrical & Electronic Engineering,Mathematics & Statistics,Architecture,Education,Communication & Media Studies,Mechanical & Aerospace Engineering",/world-university-rankings/university-houston
Hunan University,,China,0,Hunan University,981,401–500,4390,master_account,74.9,306,52.6,307,22.4,1174,38.8–42.3,4390,24.1,492,23.6,712,46 : 54,"40,715",2%,20.4,"Chemical Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Business & Management,Civil Engineering,Chemistry,Communication & Media Studies,Electrical & Electronic Engineering,Education,Computer Science,Art, Performing Arts & Design,Economics & Econometrics,Architecture,Mathematics & Statistics,Accounting & Finance,Biological Sciences,Law,General Engineering,Languages, Literature & Linguistics",/world-university-rankings/hunan-university
Indian Institute of Technology Bombay,,India,0,Indian Institute of Technology Bombay,782,401–500,4400,master_account,34.9,857,80.3,104,21.0,1212,38.8–42.3,4400,39.6,214,44.7,150,19 : 81,"10,267",1%,16.1,"Chemistry,Mathematics & Statistics,Politics & International Studies (incl Development Studies),General Engineering,Chemical Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Geography,Physics & Astronomy,Computer Science,Education,Art, Performing Arts & Design,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics",/world-university-rankings/indian-institute-technology-bombay
Indian Institute of Technology Delhi,,India,0,Indian Institute of Technology Delhi,965,401–500,4410,master_account,49.0,640,73.9,132,17.6,1307,38.8–42.3,4410,27.9,407,48.5,114,20 : 80,"7,284",1%,14.8,"Chemical Engineering,Languages, Literature & Linguistics,Communication & Media Studies,Computer Science,Business & Management,Physics & Astronomy,Electrical & Electronic Engineering,General Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Chemistry,Mathematics & Statistics",/world-university-rankings/indian-institute-technology-delhi
Indian Institute of Technology Kharagpur,,India,0,Indian Institute of Technology Kharagpur,874,401–500,4420,master_account,39.0,799,91.9,48,18.8,1276,38.8–42.3,4420,38.9,225,41.3,194,18 : 82,"9,167",0%,12.3,"General Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Law,Computer Science,Electrical & Electronic Engineering,Architecture,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Chemistry,Civil Engineering,Physics & Astronomy,Business & Management,Chemical Engineering",/world-university-rankings/indian-institute-technology-kharagpur
University of Innsbruck,,Austria,0,University of Innsbruck,677,401–500,4430,master_account,62.0,481,43.1,508,97.4,17,38.8–42.3,4430,21.8,566,27.6,530,53 : 47,"14,128",40%,12.6,"Chemistry,Physics & Astronomy,Architecture,Sport Science,Geography,General Engineering,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Archaeology,Civil Engineering,Computer Science,Mathematics & Statistics,Sociology,Communication & Media Studies,Business & Management,Economics & Econometrics,Languages, Literature & Linguistics,Chemical Engineering,History, Philosophy & Theology,Other Health,Accounting & Finance,Psychology,Law,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Education",/world-university-rankings/university-innsbruck
ITMO University,,Russian Federation,0,ITMO University,131805,401–500,4440,master_account,49.8,628,84.6,86,62.1,358,38.8–42.3,4440,28.0,402,30.6,422,37 : 63,"10,206",16%,13.1,"Art, Performing Arts & Design,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Education,General Engineering,Economics & Econometrics,Computer Science,Law,Business & Management,Accounting & Finance,Chemical Engineering,Physics & Astronomy,Biological Sciences,Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Mechanical & Aerospace Engineering,Civil Engineering,Communication & Media Studies",/world-university-rankings/itmo-university
University of Kansas,,United States,0,University of Kansas,751,401–500,4450,public,68.3,391,43.5,494,35.4,874,38.8–42.3,4450,22.6,544,36.9,272,52 : 48,"24,526",9%,9.9,"Mathematics & Statistics,Archaeology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Civil Engineering,Accounting & Finance,Computer Science,Mechanical & Aerospace Engineering,Chemistry,Architecture,Communication & Media Studies,Biological Sciences,General Engineering,Chemical Engineering,Geography,Other Health,Politics & International Studies (incl Development Studies),Psychology,Medicine & Dentistry,Business & Management,Education,Physics & Astronomy,Sociology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Sport Science,History, Philosophy & Theology,Law,Economics & Econometrics",/world-university-rankings/university-kansas
University of Kentucky,,United States,0,University of Kentucky,752,401–500,4460,public,55.5,561,38.4,768,38.0,813,38.8–42.3,4460,24.9,471,37.0,270,55 : 45,"27,078",4%,12.4,"Chemistry,Archaeology,Physics & Astronomy,Communication & Media Studies,Economics & Econometrics,Veterinary Science,Computer Science,Other Health,History, Philosophy & Theology,Sport Science,Accounting & Finance,Civil Engineering,General Engineering,Law,Languages, Literature & Linguistics,Education,Medicine & Dentistry,Electrical & Electronic Engineering,Sociology,Architecture,Chemical Engineering,Art, Performing Arts & Design,Business & Management,Psychology,Mechanical & Aerospace Engineering,Agriculture & Forestry,Biological Sciences,Mathematics & Statistics,Geography,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-kentucky
