aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
ETH Zurich,,Switzerland,0,ETH Zurich,479,11,110,master_account,93.8,76,56.1,234,98.2,11,89.3,110,91.4,11,83.3,17,31 : 69,"18,171",39%,12.3,"Physics & Astronomy,Electrical & Electronic Engineering,Economics & Econometrics,Accounting & Finance,Mechanical & Aerospace Engineering,Agriculture & Forestry,Biological Sciences,Education,Computer Science,Business & Management,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),General Engineering,Architecture,Chemistry,Other Health,Chemical Engineering",/world-university-rankings/eth-zurich
Johns Hopkins University,,United States,0,Johns Hopkins University,478,=12,120,private,98.5,23,95.5,38,71.9,231,89.0,120,90.5,12,81.9,19,52 : 48,"16,146",25%,4.6,"Biological Sciences,Mechanical & Aerospace Engineering,Other Health,Medicine & Dentistry,Languages, Literature & Linguistics,Education,Sociology,Psychology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Computer Science,Business & Management,Chemical Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Civil Engineering,Art, Performing Arts & Design,Electrical & Electronic Engineering,History, Philosophy & Theology",/world-university-rankings/johns-hopkins-university
University of Pennsylvania,,United States,0,University of Pennsylvania,480,=12,130,private,98.4,25,70.3,131,63.6,307,89.0,130,89.2,15,87.4,12,52 : 48,"20,443",20%,6.4,"Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),Law,Mechanical & Aerospace Engineering,Chemistry,Computer Science,Mathematics & Statistics,Architecture,Chemical Engineering,Communication & Media Studies,General Engineering,Physics & Astronomy,Art, Performing Arts & Design,Accounting & Finance,Psychology,Other Health,Education,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Veterinary Science,Business & Management,History, Philosophy & Theology,Economics & Econometrics,Sociology",/world-university-rankings/university-pennsylvania
UCL ucl UCL,,United Kingdom,0,UCL,481,14,140,master_account,95.9,57,42.4,487,95.8,27,87.8,140,90.1,14,79.1,22,57 : 43,"31,696",51%,10.6,"Other Health,Psychology,Chemical Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Archaeology,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Civil Engineering,Biological Sciences,Languages, Literature & Linguistics,Geography,Computer Science,Art, Performing Arts & Design,Economics & Econometrics,Architecture,Politics & International Studies (incl Development Studies),Law,Physics & Astronomy,Chemistry,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,General Engineering,Sociology,Education,Communication & Media Studies",/world-university-rankings/ucl
"University of California, Berkeley",,United States,0,"University of California, Berkeley",474,15,150,public,99.7,7,49.3,329,69.8,255,87.7,150,92.3,10,78.7,23,51 : 49,"36,468",17%,13.2,"Education,Computer Science,Psychology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Art, Performing Arts & Design,Biological Sciences,Agriculture & Forestry,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Chemical Engineering,Mechanical & Aerospace Engineering,Architecture,Law,General Engineering,Physics & Astronomy,Business & Management,Chemistry,Civil Engineering,History, Philosophy & Theology,Geography,Mathematics & Statistics,Other Health,Electrical & Electronic Engineering,Languages, Literature & Linguistics",/world-university-rankings/university-california-berkeley
Columbia University,,United States,0,Columbia University,476,16,160,private,98.8,21,44.8,412,79.0,174,87.2,160,83.1,24,85.4,14,,"26,586",37%,6.0,"Law,Sociology,Languages, Literature & Linguistics,Civil Engineering,Politics & International Studies (incl Development Studies),Computer Science,Communication & Media Studies,Other Health,Sport Science,Psychology,Business & Management,Art, Performing Arts & Design,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Architecture,General Engineering,Accounting & Finance,Chemical Engineering,Archaeology,Chemistry,Mathematics & Statistics,Physics & Astronomy,Biological Sciences,Economics & Econometrics",/world-university-rankings/columbia-university
"University of California, Los Angeles",,United States,0,"University of California, Los Angeles",477,17,170,public,97.8,30,49.4,323,62.1,329,86.4,170,87.9,17,82.6,18,53 : 47,"39,464",17%,9.2,"Other Health,Chemical Engineering,Geography,Civil Engineering,Education,Psychology,Electrical & Electronic Engineering,Architecture,Art, Performing Arts & Design,Agriculture & Forestry,Veterinary Science,Sport Science,Sociology,Archaeology,Politics & International Studies (incl Development Studies),General Engineering,Chemistry,Accounting & Finance,Communication & Media Studies,Business & Management,Languages, Literature & Linguistics,Physics & Astronomy,Medicine & Dentistry,Mechanical & Aerospace Engineering,Biological Sciences,History, Philosophy & Theology,Mathematics & Statistics,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Law",/world-university-rankings/university-california-los-angeles
Duke University,,United States,0,Duke University,487,18,180,private,98.2,28,100.0,2,61.0,336,85.4,180,78.8,30,84.1,15,48 : 52,"15,037",18%,4.4,"Mathematics & Statistics,Business & Management,Law,Psychology,Art, Performing Arts & Design,Accounting & Finance,General Engineering,Chemistry,Computer Science,Mechanical & Aerospace Engineering,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Other Health,Sociology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Communication & Media Studies,Civil Engineering,Biological Sciences,Agriculture & Forestry,Electrical & Electronic Engineering,Architecture,History, Philosophy & Theology,Medicine & Dentistry,Education,Archaeology",/world-university-rankings/duke-university
Cornell University,,United States,0,Cornell University,484,19,190,private,97.4,35,36.9,804,71.8,233,85.1,190,85.4,22,79.7,21,49 : 51,"21,904",25%,9.8,"General Engineering,History, Philosophy & Theology,Architecture,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Psychology,Biological Sciences,Physics & Astronomy,Agriculture & Forestry,Chemistry,Archaeology,Communication & Media Studies,Electrical & Electronic Engineering,Veterinary Science,Mechanical & Aerospace Engineering,Computer Science,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Civil Engineering,Languages, Literature & Linguistics,Other Health,Sociology,Art, Performing Arts & Design",/world-university-rankings/cornell-university
University of Michigan-Ann Arbor,,United States,0,University of Michigan-Ann Arbor,482,20,200,public,96.0,53,45.9,389,58.0,385,84.1,200,85.9,21,80.0,20,48 : 52,"41,831",17%,8.3,"Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Sociology,Psychology,Communication & Media Studies,Physics & Astronomy,Politics & International Studies (incl Development Studies),Civil Engineering,Languages, Literature & Linguistics,Sport Science,Other Health,Computer Science,Architecture,Business & Management,Medicine & Dentistry,History, Philosophy & Theology,Art, Performing Arts & Design,General Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Economics & Econometrics,Archaeology,Accounting & Finance,Chemistry,Law,Education",/world-university-rankings/university-michigan-ann-arbor
University of Toronto,,Canada,0,University of Toronto,483,21,210,master_account,92.8,88,50.3,306,82.8,134,84.0,210,86.3,20,75.8,28,,"72,202",19%,19.0,"Other Health,Sport Science,Architecture,Economics & Econometrics,Accounting & Finance,Physics & Astronomy,Chemical Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Geography,Computer Science,Sociology,Medicine & Dentistry,Business & Management,Languages, Literature & Linguistics,General Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Chemistry,Biological Sciences,Archaeology,Civil Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Law,Education,Agriculture & Forestry,Communication & Media Studies,Psychology,Electrical & Electronic Engineering",/world-university-rankings/university-toronto
Tsinghua University Qinghua University Tsing hua University Qing hua University,,China,6,Tsinghua University,535,22,220,master_account,74.8,304,99.8,15,45.8,572,82.9,220,94.1,6,87.7,11,34 : 66,"36,912",11%,11.9,"Medicine & Dentistry,Geography,Chemical Engineering,Mechanical & Aerospace Engineering,Computer Science,Accounting & Finance,General Engineering,Sociology,Communication & Media Studies,Civil Engineering,Business & Management,Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Psychology,Architecture,Education,Geology, Environmental, Earth & Marine Sciences,Other Health,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Law,Languages, Literature & Linguistics,Physics & Astronomy,Sport Science,Politics & International Studies (incl Development Studies),Chemistry,Electrical & Electronic Engineering",/world-university-rankings/tsinghua-university
National University of Singapore nus,,Singapore,6,National University of Singapore,504,23,230,master_account,78.9,246,67.6,152,95.5,29,82.4,230,88.8,16,77.3,26,50 : 50,"30,727",28%,17.4,"Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Mathematics & Statistics,Law,History, Philosophy & Theology,Chemistry,Other Health,Sport Science,Accounting & Finance,Mechanical & Aerospace Engineering,Communication & Media Studies,Computer Science,Civil Engineering,Sociology,Architecture,Chemical Engineering,Geography,Art, Performing Arts & Design,Agriculture & Forestry,Business & Management,Languages, Literature & Linguistics,Biological Sciences,Psychology,General Engineering,Physics & Astronomy,Economics & Econometrics",/world-university-rankings/national-university-singapore
Carnegie Mellon University,,United States,0,Carnegie Mellon University,485,24,240,private,99.3,11,48.1,356,79.4,168,82.0,240,81.2,26,69.0,38,40 : 60,"13,033",47%,13.3,"Languages, Literature & Linguistics,Architecture,Business & Management,Physics & Astronomy,Mechanical & Aerospace Engineering,Psychology,Biological Sciences,Civil Engineering,History, Philosophy & Theology,Economics & Econometrics,Electrical & Electronic Engineering,Computer Science,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Chemistry,Art, Performing Arts & Design,General Engineering,Chemical Engineering",/world-university-rankings/carnegie-mellon-university
Northwestern University,,United States,0,Northwestern University,490,25,250,private,97.8,32,75.8,109,63.0,312,81.7,250,83.6,23,69.0,39,48 : 52,"17,600",19%,13.0,"Architecture,History, Philosophy & Theology,Chemistry,Psychology,Chemical Engineering,Politics & International Studies (incl Development Studies),Law,General Engineering,Physics & Astronomy,Art, Performing Arts & Design,Biological Sciences,Sociology,Education,Computer Science,Geography,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Sport Science,Business & Management,Other Health,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Archaeology,Civil Engineering,Medicine & Dentistry,Mathematics & Statistics,Accounting & Finance",/world-university-rankings/northwestern-university
London School of Economics and Political Science,,United Kingdom,0,London School of Economics and Political Science,511,26,260,master_account,91.0,105,34.8,1042,92.5,61,81.3,260,83.1,25,71.0,32,52 : 48,"10,028",70%,11.8,"Geography,Business & Management,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Psychology,Law,Mathematics & Statistics,Accounting & Finance,Economics & Econometrics,Sociology,History, Philosophy & Theology",/world-university-rankings/london-school-economics-and-political-science
New York University,,United States,0,New York University,508,27,270,private,96.6,43,38.9,661,65.0,288,81.0,270,76.1,35,77.7,25,56 : 44,"44,433",32%,8.9,"Politics & International Studies (incl Development Studies),Education,Civil Engineering,Other Health,Accounting & Finance,Archaeology,Chemistry,Physics & Astronomy,Sociology,History, Philosophy & Theology,Electrical & Electronic Engineering,Business & Management,Computer Science,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Art, Performing Arts & Design,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Biological Sciences,Economics & Econometrics,Psychology,Chemical Engineering,Law,Architecture,Mathematics & Statistics,General Engineering",/world-university-rankings/new-york-university
University of Washington,,United States,0,University of Washington,489,28,280,public,98.9,19,47.6,365,59.3,363,80.4,280,79.7,28,70.7,33,53 : 47,"45,476",16%,11.3,"Art, Performing Arts & Design,Sociology,Physics & Astronomy,Geography,Accounting & Finance,Architecture,History, Philosophy & Theology,Mathematics & Statistics,Computer Science,Other Health,Chemistry,Business & Management,Chemical Engineering,Sport Science,Languages, Literature & Linguistics,Communication & Media Studies,Law,General Engineering,Mechanical & Aerospace Engineering,Psychology,Geology, Environmental, Earth & Marine Sciences,Archaeology,Politics & International Studies (incl Development Studies),Education,Electrical & Electronic Engineering,Biological Sciences,Medicine & Dentistry,Economics & Econometrics,Civil Engineering,Agriculture & Forestry",/world-university-rankings/university-washington
University of Edinburgh,,United Kingdom,0,University of Edinburgh,500,29,290,master_account,96.8,40,38.2,707,93.3,45,79.8,290,73.7,37,69.2,37,60 : 40,"28,153",41%,12.7,"Psychology,General Engineering,Education,Physics & Astronomy,Sociology,Agriculture & Forestry,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Languages, Literature & Linguistics,Medicine & Dentistry,Civil Engineering,Chemistry,Archaeology,Chemical Engineering,Computer Science,Law,Sport Science,Economics & Econometrics,Architecture,Veterinary Science,History, Philosophy & Theology,Accounting & Finance,Geography,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Biological Sciences,Mechanical & Aerospace Engineering,Other Health,Communication & Media Studies,Business & Management",/world-university-rankings/university-edinburgh
"University of California, San Diego",,United States,0,"University of California, San Diego",497,30,300,public,98.2,27,96.0,35,59.9,351,79.7,300,79.2,29,65.4,45,46 : 54,"31,687",20%,12.9,"Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics,Communication & Media Studies,Architecture,Chemical Engineering,Languages, Literature & Linguistics,Accounting & Finance,General Engineering,Biological Sciences,Art, Performing Arts & Design,Sociology,Psychology,Education,Electrical & Electronic Engineering,Business & Management,Physics & Astronomy,Medicine & Dentistry,Chemistry,Mathematics & Statistics,Other Health,History, Philosophy & Theology,Mechanical & Aerospace Engineering",/world-university-rankings/university-california-san-diego
Peking University,,China,0,Peking University,514,31,310,master_account,76.7,271,48.3,351,57.5,391,79.3,310,80.4,27,88.8,10,48 : 52,"42,547",17%,8.9,"Other Health,Law,Economics & Econometrics,Archaeology,Psychology,History, Philosophy & Theology,Biological Sciences,Sociology,Computer Science,Electrical & Electronic Engineering,Accounting & Finance,Architecture,Mathematics & Statistics,Geography,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Physics & Astronomy,Business & Management,Art, Performing Arts & Design,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Chemical Engineering,Communication & Media Studies,General Engineering,Chemistry",/world-university-rankings/peking-university
LMU Munich Ludwig-Maximilians-Universität München,,Germany,6,LMU Munich,509,=32,320,master_account,90.2,114,100.0,6,65.6,283,78.3,320,76.1,34,69.9,35,61 : 39,"35,389",16%,36.0,"History, Philosophy & Theology,Chemistry,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Psychology,Physics & Astronomy,Communication & Media Studies,Other Health,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Business & Management,Economics & Econometrics,Education,Geography,Biological Sciences,Sociology,Medicine & Dentistry,Archaeology,Computer Science,Law,Accounting & Finance,Mathematics & Statistics",/world-university-rankings/lmu-munich
University of Melbourne UniMelb Australia,,Australia,11,University of Melbourne,501,=32,330,master_account,90.3,113,74.0,120,93.1,52,78.3,330,73.4,39,68.0,42,56 : 44,"45,030",42%,26.6,"Economics & Econometrics,General Engineering,Geography,Mathematics & Statistics,Sport Science,Communication & Media Studies,Agriculture & Forestry,Languages, Literature & Linguistics,Art, Performing Arts & Design,Chemical Engineering,Biological Sciences,Law,Physics & Astronomy,History, Philosophy & Theology,Sociology,Business & Management,Medicine & Dentistry,Accounting & Finance,Other Health,Architecture,Electrical & Electronic Engineering,Psychology,Politics & International Studies (incl Development Studies),Archaeology,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Civil Engineering,Chemistry,Education,Computer Science",/world-university-rankings/university-melbourne
Georgia Institute of Technology,,United States,0,Georgia Institute of Technology,488,34,340,public,95.1,64,62.2,190,77.1,193,77.5,340,76.1,33,62.5,53,32 : 68,"21,903",27%,21.5,"Architecture,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Economics & Econometrics,Chemistry,Psychology,Biological Sciences,Accounting & Finance,Languages, Literature & Linguistics,Civil Engineering,Geography,Art, Performing Arts & Design,Veterinary Science,Communication & Media Studies,Computer Science,Sport Science,Archaeology,Chemical Engineering,Sociology,Mathematics & Statistics,Mechanical & Aerospace Engineering,General Engineering,Business & Management,Politics & International Studies (incl Development Studies),Physics & Astronomy",/world-university-rankings/georgia-institute-technology
École Polytechnique Fédérale de Lausanne,,Switzerland,0,École Polytechnique Fédérale de Lausanne,510,35,350,master_account,92.8,86,69.1,139,98.7,8,76.9,350,66.5,54,66.5,44,28 : 72,"10,343",57%,11.4,"Mathematics & Statistics,Mechanical & Aerospace Engineering,Biological Sciences,Architecture,Chemistry,Physics & Astronomy,Civil Engineering,Electrical & Electronic Engineering,Computer Science,General Engineering,Chemical Engineering",/world-university-rankings/ecole-polytechnique-federale-de-lausanne
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,36,360,master_account,73.7,314,56.5,232,99.7,3,76.3,360,78.4,31,72.6,31,54 : 46,"18,122",43%,18.1,"Business & Management,Art, Performing Arts & Design,Accounting & Finance,History, Philosophy & Theology,Communication & Media Studies,Computer Science,Education,Politics & International Studies (incl Development Studies),Architecture,Psychology,Chemistry,Geography,General Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Other Health,Sociology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Civil Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Physics & Astronomy,Law",/world-university-rankings/university-hong-kong
University of British Columbia ubc,,Canada,11,University of British Columbia,486,37,370,master_account,92.8,85,42.9,469,93.9,43,76.0,370,72.6,40,60.8,60,54 : 46,"53,566",30%,18.6,"Accounting & Finance,Computer Science,Chemistry,Law,Politics & International Studies (incl Development Studies),Sociology,Business & Management,Agriculture & Forestry,General Engineering,Geography,Mathematics & Statistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Architecture,Psychology,Communication & Media Studies,Languages, Literature & Linguistics,History, Philosophy & Theology,Sport Science,Biological Sciences,Art, Performing Arts & Design,Economics & Econometrics,Other Health,Geology, Environmental, Earth & Marine Sciences,Education,Physics & Astronomy,Archaeology,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/university-british-columbia
King’s College London,,United Kingdom,11,King’s College London,520,38,380,master_account,95.2,62,45.9,388,95.3,32,75.8,380,68.7,48,61.1,59,62 : 38,"24,293",42%,12.1,"Electrical & Electronic Engineering,Geography,Languages, Literature & Linguistics,Psychology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Art, Performing Arts & Design,Archaeology,Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,General Engineering,Computer Science,History, Philosophy & Theology,Law,Other Health,Economics & Econometrics,Biological Sciences,Business & Management,Medicine & Dentistry,Chemistry",/world-university-rankings/kings-college-london
University of Texas at Austin,,United States,0,University of Texas at Austin,493,39,390,public,94.8,66,48.7,344,38.0,725,75.4,390,74.2,36,68.8,40,51 : 49,"48,561",10%,17.1,"Medicine & Dentistry,Accounting & Finance,Business & Management,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Archaeology,Education,Psychology,Mathematics & Statistics,Physics & Astronomy,Law,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Civil Engineering,Chemistry,General Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Sport Science,Computer Science,Sociology,Chemical Engineering,Other Health,Architecture,Biological Sciences,Geography",/world-university-rankings/university-texas-austin
Karolinska Institute,,Sweden,0,Karolinska Institute,496,40,400,master_account,96.2,50,68.6,143,77.5,187,74.9,400,72.1,41,56.1,78,68 : 32,"7,898",19%,9.2,"Psychology,Biological Sciences,Languages, Literature & Linguistics,Other Health,Medicine & Dentistry,Education,Geology, Environmental, Earth & Marine Sciences,Sociology,Business & Management,Mathematics & Statistics,Chemical Engineering",/world-university-rankings/karolinska-institute
The Hong Kong University of Science and Technology hkust,,Hong Kong,11,The Hong Kong University of Science and Technology,526,41,410,master_account,93.9,74,65.8,166,98.0,13,74.5,410,67.6,53,56.8,71,,"10,394",31%,23.6,"Languages, Literature & Linguistics,Biological Sciences,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Sociology,Mechanical & Aerospace Engineering,Chemical Engineering,Physics & Astronomy,Computer Science,Chemistry,Civil Engineering,Accounting & Finance,Education,Other Health,Business & Management,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/hong-kong-university-science-and-technology
