aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,stats_female_male_ratio,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,subjects_offered,url
Yale University,,United States,0,Yale University,475,11,11,private,70.4,28,40.8,57,54.4,61,82.4,11,91.0,12,86.8,7,50 : 50,"11,751",20%,4.4,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology,Architecture,Archaeology",/world-university-rankings/yale-university
"University of California, Los Angeles",,United States,0,"University of California, Los Angeles",477,12,12,public,75.1,18,40.8,56,40.7,80,80.5,12,90.7,14,82.8,12,52 : 48,"38,206",15%,10.3,"Architecture,Art, Performing Arts & Design,Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-california-los-angeles
University of Pennsylvania,,United States,0,University of Pennsylvania,480,13,13,private,85.1,5,39.4,74,55.2,58,80.3,13,86.9,18,79.1,16,51 : 49,"20,376",20%,6.5,"Archaeology,Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-pennsylvania
University of Toronto,,Canada,0,University of Toronto,483,14,14,master_account,69.0,35,38.6,99,63.6,37,79.0,14,90.3,15,77.2,20,,"66,198",15%,19.5,"Architecture,Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design,Archaeology",/world-university-rankings/university-toronto
King’s College London,,United Kingdom,11,King’s College London,520,15,15,master_account,76.4,16,38.9,81,86.8,9,78.6,15,83.3,22,75.4,23,61 : 39,"21,394",37%,11.4,"Languages, Literature & Linguistics,Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology",/world-university-rankings/kings-college-london
University of Edinburgh,,United Kingdom,0,University of Edinburgh,500,16,16,master_account,55.6,69,38.6,97,78.7,14,77.7,16,88.1,16,78.4,17,58 : 42,"25,774",36%,14.1,"Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology,Architecture,History, Philosophy & Theology",/world-university-rankings/university-edinburgh
Leiden University,,Netherlands,6,Leiden University,543,17,17,master_account,59.2,58,40.2,62,68.6,30,77.4,17,87.7,17,78.2,18,59 : 41,"21,222",9%,17.1,"Languages, Literature & Linguistics,Art, Performing Arts & Design,Architecture,History, Philosophy & Theology,Archaeology",/world-university-rankings/leiden-university
Free University of Berlin,,Germany,0,Free University of Berlin,617,18,18,master_account,39.4,92,39.5,68,60.6,48,76.8,18,91.9,9,82.1,13,58 : 42,"33,062",20%,39.3,"Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology,Languages, Literature & Linguistics",/world-university-rankings/free-university-berlin
University of Michigan-Ann Arbor,,United States,0,University of Michigan-Ann Arbor,482,19,19,public,80.3,9,40.6,59,41.3,79,76.0,19,84.5,20,74.8,24,48 : 52,"41,786",16%,9.0,"Languages, Literature & Linguistics,Architecture,History, Philosophy & Theology,Art, Performing Arts & Design,Archaeology",/world-university-rankings/university-michigan-ann-arbor
New York University,,United States,0,New York University,508,20,20,private,69.2,34,39.5,69,34.3,89,74.2,20,84.2,21,76.3,22,55 : 45,"42,056",19%,6.8,"Archaeology,History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Architecture",/world-university-rankings/new-york-university
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,21,21,master_account,39.1,93,47.7,31,34.0,91,73.9,21,91.4,10,79.7,14,,"29,987",16%,52.5,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/humboldt-university-berlin
Duke University,,United States,0,Duke University,487,22,22,private,81.0,8,100.0,1,61.2,43,73.5,22,83.0,23,61.1,43,49 : 51,"15,172",17%,4.8,"Art, Performing Arts & Design,Languages, Literature & Linguistics,Architecture,History, Philosophy & Theology,Archaeology",/world-university-rankings/duke-university
LMU Munich Ludwig-Maximilians-Universität München,,Germany,6,LMU Munich,509,23,23,master_account,49.0,82,64.7,15,68.8,29,73.3,23,84.5,19,73.0,27,62 : 38,"35,691",13%,15.5,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/lmu-munich
Heidelberg University,,Germany,0,Heidelberg University,537,24,24,master_account,49.5,81,38.9,80,71.4,24,72.6,24,79.5,27,77.1,21,55 : 45,"28,881",17%,24.5,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology",/world-university-rankings/heidelberg-university-0
Cornell University,,United States,0,Cornell University,484,=25,25,private,76.6,15,42.3,50,49.8,70,72.5,25,75.5,31,74.1,25,48 : 52,"21,424",19%,10.2,"History, Philosophy & Theology,Architecture,Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/cornell-university
University of York,,United Kingdom,0,University of York,586,=25,26,master_account,71.7,24,38.9,84,69.7,26,72.5,26,77.4,30,70.3,29,55 : 45,"14,543",26%,15.8,"Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design,Archaeology",/world-university-rankings/university-york
KU Leuven,,Belgium,11,KU Leuven,531,27,27,master_account,50.2,80,99.1,3,67.8,34,71.0,27,82.5,24,66.1,35,54 : 46,"42,503",18%,41.9,"Architecture,Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/ku-leuven
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,28,28,master_account,70.6,27,45.7,38,68.5,32,69.8,28,71.7,33,69.2,30,54 : 46,"15,489",24%,15.7,"Languages, Literature & Linguistics,Archaeology,History, Philosophy & Theology,Art, Performing Arts & Design",/world-university-rankings/durham-university
University of Sydney UniSyd,,Australia,11,University of Sydney,522,29,29,master_account,54.2,73,48.9,27,60.7,47,69.0,29,78.2,28,68.5,31,57 : 43,"41,868",28%,20.2,"Archaeology,Art, Performing Arts & Design,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-sydney
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,=30,30,master_account,60.0,57,38.9,82,62.7,39,68.7,30,81.6,26,62.1,40,53 : 47,"24,570",11%,14.4,"Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-amsterdam
University of Warwick,,United Kingdom,0,University of Warwick,622,=30,31,master_account,58.6,59,38.6,100,58.7,53,68.7,31,77.5,29,67.6,32,48 : 52,"18,529",37%,16.6,"Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-warwick
Brown University,,United States,0,Brown University,513,32,32,private,57.4,65,39.6,66,40.3,82,68.3,32,70.2,36,78.1,19,,"8,653",19%,10.1,"History, Philosophy & Theology,Archaeology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Architecture",/world-university-rankings/brown-university
Panthéon-Sorbonne University – Paris 1,,France,0,Panthéon-Sorbonne University – Paris 1,928,33,33,master_account,17.8,99,38.7,88,34.3,90,66.8,33,82.1,25,79.3,15,59 : 41,"42,215",20%,34.3,"Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/pantheon-sorbonne-university-paris-1
McGill University,,Canada,0,McGill University,492,34,34,master_account,62.2,51,46.0,37,90.1,5,66.5,34,67.1,39,64.0,36,56 : 44,"31,326",23%,13.7,"Art, Performing Arts & Design,Architecture,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/mcgill-university
Johns Hopkins University,,United States,0,Johns Hopkins University,478,35,35,private,77.1,14,42.7,49,54.9,59,65.2,35,70.8,35,58.0,45,50 : 50,"15,128",23%,3.6,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/johns-hopkins-university
University of Wisconsin-Madison,,United States,0,University of Wisconsin-Madison,491,36,36,public,67.1,41,44.1,46,33.9,92,63.8,36,66.4,41,66.7,33,51 : 49,"39,655",11%,10.8,"Languages, Literature & Linguistics,Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/university-wisconsin-madison
Utrecht University utrecht  utrecht university,,Netherlands,6,Utrecht University,532,37,37,master_account,60.4,55,79.8,7,54.0,62,63.2,37,64.3,44,63.6,37,59 : 41,"30,779",7%,15.4,"History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/utrecht-university
University of Melbourne UniMelb Australia,,Australia,11,University of Melbourne,501,38,38,master_account,72.0,23,56.5,19,81.8,12,62.6,38,65.2,42,52.5,61,55 : 45,"40,128",35%,23.7,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology,Architecture,Archaeology",/world-university-rankings/university-melbourne
University of British Columbia ubc,,Canada,11,University of British Columbia,486,39,39,master_account,68.2,38,46.4,36,88.8,6,62.2,39,59.9,50,57.7,46,54 : 46,"50,152",25%,17.6,"Architecture,Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design,Archaeology",/world-university-rankings/university-british-columbia
University of Manchester,,United Kingdom,0,University of Manchester,512,40,40,master_account,64.3,47,38.7,90,63.3,38,61.4,40,67.1,40,55.4,51,52 : 48,"34,938",34%,15.3,"Art, Performing Arts & Design,Architecture,Languages, Literature & Linguistics,Archaeology,History, Philosophy & Theology",/world-university-rankings/university-manchester
University of Texas at Austin,,United States,0,University of Texas at Austin,493,41,41,public,54.3,72,39.2,78,23.1,99,61.2,41,71.5,34,62.4,39,51 : 49,"49,427",9%,17.4,"Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics,Architecture",/world-university-rankings/university-texas-austin
Sapienza University of Rome,,Italy,0,Sapienza University of Rome,800,42,42,master_account,51.1,78,46.7,35,34.5,88,60.7,42,69.9,38,61.2,42,59 : 41,"120,986",7%,32.3,"Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design,Architecture",/world-university-rankings/sapienza-university-rome
Australian National University anu,,Australia,0,Australian National University,502,43,43,master_account,65.2,45,45.0,41,74.9,18,60.6,43,69.9,37,47.2,79,52 : 48,"14,604",35%,19.2,"History, Philosophy & Theology,Archaeology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/australian-national-university
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,=44,44,master_account,56.4,68,43.2,48,97.0,2,60.3,44,58.1,54,57.5,47,53 : 47,"19,835",38%,17.6,"Art, Performing Arts & Design,History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics",/world-university-rankings/university-hong-kong
The University of Tokyo,,Japan,0,The University of Tokyo,494,=44,45,master_account,54.2,74,44.9,42,59.7,50,60.3,45,61.4,47,62.6,38,,"26,199",10%,5.7,"Languages, Literature & Linguistics,Architecture,Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology",/world-university-rankings/university-tokyo
École Normale Supérieure,,France,0,École Normale Supérieure,523,46,46,master_account,47.4,83,42.3,51,58.2,55,60.1,46,53.5,62,73.2,26,46 : 54,"2,400",20%,7.9,"Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/ecole-normale-superieure
University of Vienna,,Austria,0,University of Vienna,603,47,47,master_account,36.1,95,39.8,65,86.0,10,60.0,47,71.8,32,53.7,56,67 : 33,"34,651",25%,20.5,"Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-vienna
Northwestern University,,United States,0,Northwestern University,490,=48,48,private,78.3,10,68.1,13,37.7,84,59.3,48,57.5,55,56.9,49,48 : 52,"18,334",15%,13.8,"Architecture,History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/northwestern-university
University of Tübingen,,Germany,0,University of Tübingen,652,=48,49,master_account,63.2,49,51.2,23,59.6,51,59.3,49,64.5,43,52.6,60,58 : 42,"28,327",12%,38.9,"History, Philosophy & Theology,Archaeology,Languages, Literature & Linguistics",/world-university-rankings/university-tubingen
"University of California, Santa Barbara",,United States,0,"University of California, Santa Barbara",499,=50,50,public,68.8,36,62.4,16,46.2,73,59.0,50,56.0,60,60.1,44,52 : 48,"22,020",11%,27.3,"Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology,Architecture",/world-university-rankings/university-california-santa-barbara
University of St Andrews,,United Kingdom,0,University of St Andrews,549,=50,51,master_account,45.3,88,38.6,98,74.2,21,59.0,51,59.7,51,61.9,41,56 : 44,"8,338",47%,12.7,"History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-st-andrews
"Birkbeck, University of London",,United Kingdom,0,"Birkbeck, University of London",613,52,52,master_account,57.0,66,38.6,92,74.2,20,58.2,52,58.7,53,55.9,50,55 : 45,"9,454",38%,17.2,"Archaeology,History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/birkbeck-university-london
Queen Mary University of London,,United Kingdom,0,Queen Mary University of London,131678,53,53,master_account,60.2,56,41.0,55,60.9,46,57.3,53,63.6,46,49.9,69,52 : 48,"14,260",40%,14.0,"Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/queen-mary-university-london
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,=54,54,public,69.3,32,55.8,20,40.4,81,55.4,54,57.4,56,50.5,65,49 : 51,"51,462",12%,13.4,"History, Philosophy & Theology,Architecture,Archaeology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/ohio-state-university-main-campus
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,=54,55,master_account,69.3,33,38.9,83,67.9,33,55.4,55,52.1,65,51.5,64,50 : 50,"23,311",31%,15.5,"Languages, Literature & Linguistics,Art, Performing Arts & Design,Architecture,History, Philosophy & Theology,Archaeology",/world-university-rankings/university-sheffield
University of Freiburg,,Germany,0,University of Freiburg,653,=56,56,master_account,54.7,71,100.0,2,65.9,36,55.1,56,53.0,63,51.8,63,52 : 48,"26,467",16%,31.2,"Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-freiburg
University of Helsinki,,Finland,11,University of Helsinki,555,=56,57,master_account,53.9,75,39.6,67,50.5,69,55.1,57,59.1,52,53.1,59,66 : 34,"23,505",6%,15.1,"Languages, Literature & Linguistics,Archaeology,History, Philosophy & Theology",/world-university-rankings/university-helsinki
University of Glasgow,,United Kingdom,1,University of Glasgow,566,58,58,master_account,77.6,12,38.8,87,59.8,49,54.7,58,49.9,68,50.1,67,57 : 43,"22,616",29%,16.0,"Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/university-glasgow
"Royal Holloway, University of London",,United Kingdom,11,"Royal Holloway, University of London",571,59,59,master_account,73.3,20,38.8,86,69.4,27,54.3,59,44.9,85,54.0,55,57 : 43,"8,747",37%,15.9,"History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Archaeology",/world-university-rankings/royal-holloway-university-london
Scuola Normale Superiore di Pisa,,Italy,0,Scuola Normale Superiore di Pisa,1019,60,60,master_account,10.5,100,60.3,17,21.8,100,53.7,60,63.8,45,66.4,34,28 : 72,462,5%,16.5,"Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design,History, Philosophy & Theology",/world-university-rankings/scuola-normale-superiore-di-pisa
ETH Zurich,,Switzerland,0,ETH Zurich,479,61,61,master_account,95.6,1,93.5,6,97.0,1,53.6,61,41.6,95,37.0,97,31 : 69,"18,178",37%,14.7,Architecture,/world-university-rankings/eth-zurich
Autonomous University of Barcelona uab,,Spain,6,Autonomous University of Barcelona,666,62,62,master_account,45.9,85,47.4,33,48.6,71,53.5,62,57.2,57,54.0,54,59 : 41,"30,538",10%,12.3,"Archaeology,History, Philosophy & Theology,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/autonomous-university-barcelona
Lancaster University,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-49618222,United Kingdom,11,Lancaster University,595,63,63,master_account,58.1,63,38.8,85,61.2,44,53.1,63,56.0,59,47.2,80,52 : 48,"11,512",33%,14.9,"Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design",/world-university-rankings/lancaster-university
University of Zurich,,Switzerland,0,University of Zurich,525,64,64,master_account,73.3,21,48.5,29,83.6,11,53.0,64,43.1,91,48.8,76,57 : 43,"26,583",19%,6.5,"Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics",/world-university-rankings/university-zurich
Aarhus University,,Denmark,0,Aarhus University,589,65,65,master_account,71.0,25,38.6,91,70.2,25,52.9,65,46.4,77,49.3,72,54 : 46,"23,895",14%,13.6,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/aarhus-university
University of Cologne,,Germany,0,University of Cologne,961,66,66,master_account,62.1,52,57.5,18,51.7,67,52.8,66,49.2,69,52.3,62,60 : 40,"43,280",11%,43.4,"Languages, Literature & Linguistics,Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology",/world-university-rankings/university-cologne-0
Carnegie Mellon University,,United States,0,Carnegie Mellon University,485,67,67,private,67.6,40,39.8,64,43.9,76,52.1,67,56.5,58,43.7,83,39 : 61,"11,885",35%,13.1,"Languages, Literature & Linguistics,Architecture,History, Philosophy & Theology,Art, Performing Arts & Design",/world-university-rankings/carnegie-mellon-university
University of Bristol,,United Kingdom,11,University of Bristol,530,68,68,master_account,73.2,22,38.6,96,62.5,40,51.6,68,43.5,89,49.2,73,53 : 47,"17,906",25%,14.0,"Archaeology,Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-bristol
University of Copenhagen,,Denmark,0,University of Copenhagen,599,69,69,master_account,65.3,43,50.8,24,62.4,41,51.5,69,45.1,84,50.0,68,67 : 33,"27,545",19%,4.1,"Languages, Literature & Linguistics,Archaeology,History, Philosophy & Theology",/world-university-rankings/university-copenhagen
National University of Singapore nus,,Singapore,6,National University of Singapore,504,70,70,master_account,44.2,91,45.6,39,87.9,8,51.4,70,45.5,83,53.1,58,49 : 51,"31,592",34%,15.5,"History, Philosophy & Theology,Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/national-university-singapore
University of Exeter,,United Kingdom,11,University of Exeter,620,71,71,master_account,62.7,50,38.7,89,72.0,23,51.2,71,43.8,88,50.3,66,54 : 46,"17,755",28%,18.8,"History, Philosophy & Theology,Art, Performing Arts & Design,Archaeology,Languages, Literature & Linguistics",/world-university-rankings/university-exeter
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,72,72,public,65.3,44,44.5,44,36.6,85,50.3,72,48.6,70,48.8,75,52 : 48,"23,845",12%,10.2,"Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-virginia-main-campus
Hebrew University of Jerusalem,,Israel,0,Hebrew University of Jerusalem,585,73,73,master_account,45.3,87,40.3,61,51.1,68,49.9,73,60.6,49,41.1,93,55 : 45,"17,612",5%,10.7,"History, Philosophy & Theology,Archaeology,Languages, Literature & Linguistics,Art, Performing Arts & Design",/world-university-rankings/hebrew-university-jerusalem
Trinity College Dublin,,Ireland,0,Trinity College Dublin,582,74,74,master_account,46.4,84,38.6,95,75.7,17,49.8,74,46.5,76,49.7,70,57 : 43,"15,520",25%,22.3,"Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design",/world-university-rankings/trinity-college-dublin
"University of California, Santa Cruz",,United States,0,"University of California, Santa Cruz",574,75,75,public,92.4,3,40.7,58,25.3,97,49.7,75,39.5,97,48.0,77,53 : 47,"17,404",1%,22.7,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/university-california-santa-cruz
Indiana University,,United States,0,Indiana University,587,76,76,public,58.5,60,38.6,94,33.7,93,49.1,76,44.7,86,53.3,57,53 : 47,"62,468",13%,13.6,"Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Art, Performing Arts & Design",/world-university-rankings/indiana-university
National Autonomous University of Mexico,,Mexico,0,National Autonomous University of Mexico,897,77,77,master_account,20.0,96,76.8,9,38.1,83,49.0,77,60.7,48,49.0,74,51 : 49,"137,378",5%,11.6,"Architecture,Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/national-autonomous-university-mexico
Goethe University Frankfurt,,Germany,0,Goethe University Frankfurt,645,78,78,master_account,55.4,70,40.4,60,53.3,63,48.6,78,50.6,66,43.2,85,60 : 40,"31,861",15%,9.3,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/goethe-university-frankfurt
University of Erlangen-Nuremberg,,Germany,0,University of Erlangen-Nuremberg,870,79,79,master_account,44.4,90,74.0,11,52.0,66,48.5,79,25.5,100,70.3,28,49 : 51,"36,146",9%,53.9,"Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology,Art, Performing Arts & Design",/world-university-rankings/university-erlangen-nuremberg
University of Barcelona,,Spain,6,University of Barcelona,667,80,80,master_account,50.7,79,39.9,63,47.5,72,48.4,80,46.9,74,49.4,71,62 : 38,"47,491",10%,12.2,"Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology,Art, Performing Arts & Design",/world-university-rankings/university-barcelona
Penn State (Main campus)  ,,United States,0,Penn State (Main campus)  ,515,81,81,public,63.7,48,49.2,25,32.8,95,48.3,81,50.0,67,43.2,86,46 : 54,"44,501",12%,12.4,"Languages, Literature & Linguistics,Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology,Architecture",/world-university-rankings/penn-state-main-campus
University of Bologna,,Italy,1,University of Bologna,692,=82,82,master_account,37.6,94,39.4,73,35.9,86,48.2,83,46.4,78,57.3,48,56 : 44,"85,532",7%,22.9,"Archaeology,History, Philosophy & Theology,Art, Performing Arts & Design,Architecture,Languages, Literature & Linguistics",/world-university-rankings/university-bologna
Stockholm University,,Sweden,0,Stockholm University,596,=82,83,master_account,58.2,62,39.4,72,41.6,78,48.2,82,52.7,64,41.2,92,62 : 38,"31,715",8%,23.7,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology",/world-university-rankings/stockholm-university
Lomonosov Moscow State University,,Russian Federation,0,Lomonosov Moscow State University,753,=84,84,master_account,19.2,97,51.2,22,88.5,7,48.0,84,43.9,87,55.1,52,43 : 57,"30,822",20%,7.7,"Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology,Architecture,Art, Performing Arts & Design",/world-university-rankings/lomonosov-moscow-state-university
Peking University,,China,0,Peking University,514,=84,85,master_account,69.9,30,77.5,8,78.5,15,48.0,85,36.2,98,42.7,87,,"40,148",14%,8.3,"Archaeology,History, Philosophy & Theology,Architecture,Art, Performing Arts & Design,Languages, Literature & Linguistics",/world-university-rankings/peking-university
University of Southern California,,United States,0,University of Southern California,519,86,86,private,70.9,26,42.2,52,42.1,77,47.9,86,46.7,75,41.3,91,52 : 48,"36,534",20%,12.9,"History, Philosophy & Theology,Architecture,Art, Performing Arts & Design,Archaeology,Languages, Literature & Linguistics",/world-university-rankings/university-southern-california
University of Illinois at Urbana-Champaign,,United States,0,University of Illinois at Urbana-Champaign,495,87,87,public,60.5,54,46.9,34,33.2,94,47.8,87,46.0,80,47.3,78,47 : 53,"42,727",20%,18.7,"Languages, Literature & Linguistics,Architecture,Art, Performing Arts & Design,History, Philosophy & Theology,Archaeology",/world-university-rankings/university-illinois-urbana-champaign
University of Birmingham,,United Kingdom,11,University of Birmingham,612,=88,88,master_account,51.7,77,39.2,77,61.4,42,47.3,89,47.7,73,42.5,90,54 : 46,"25,295",23%,16.4,"Art, Performing Arts & Design,History, Philosophy & Theology,Languages, Literature & Linguistics",/world-university-rankings/university-birmingham
