aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Minnesota,,United States,0,University of Minnesota,506,49,49,public,69.3,59,-,96,41.1,83,60.0,49,60.2,37,58.4,42,"Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering,General Engineering",/world-university-rankings/university-minnesota
"University of California, San Diego",,United States,0,"University of California, San Diego",497,50,50,public,90.4,16,-,93,43.7,80,59.5,50,50.0,55,46.9,65,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,General Engineering",/world-university-rankings/university-california-san-diego
McGill University,,Canada,0,McGill University,492,51,51,master_account,50.1,95,-,86,71.8,34,59.4,51,60.9,36,64.6,33,"General Engineering,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/mcgill-university
"University of California, Davis",,United States,0,"University of California, Davis",503,52,52,public,83.3,27,63.6,47,61.9,50,59.2,52,50.9,54,44.0,76,"Chemical Engineering,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/university-california-davis
UCL ucl UCL,,United Kingdom,0,UCL,481,53,53,master_account,69.9,56,36.7,72,91.3,7,59.1,53,53.0,50,50.8,56,"General Engineering,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/ucl
RWTH Aachen University,,Germany,0,RWTH Aachen University,632,54,54,master_account,54.7,85,94.1,20,48.4,74,58.0,54,56.3,44,59.1,41,"Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,General Engineering,Chemical Engineering",/world-university-rankings/rwth-aachen-university
University of Edinburgh,,United Kingdom,0,University of Edinburgh,500,55,55,master_account,68.8,61,53.0,55,91.5,6,57.6,55,46.8,64,50.4,59,"Chemical Engineering,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/university-edinburgh
Karlsruhe Institute of Technology,,Germany,0,Karlsruhe Institute of Technology,660,56,56,master_account,57.2,81,84.0,26,52.2,69,57.4,56,55.2,46,56.6,45,"General Engineering,Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering",/world-university-rankings/karlsruhe-institute-technology
Penn State (Main campus)  ,,United States,0,Penn State (Main campus)  ,515,57,57,public,57.7,78,-,87,52.5,68,56.8,57,53.6,49,61.1,36,"Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,General Engineering,Electrical & Electronic Engineering",/world-university-rankings/penn-state-main-campus
University of Pennsylvania,,United States,0,University of Pennsylvania,480,58,58,private,95.6,11,-,97,39.9,85,56.4,58,39.2,75,43.9,77,"General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",/world-university-rankings/university-pennsylvania
Tokyo Institute of Technology,,Japan,6,Tokyo Institute of Technology,572,59,59,master_account,28.6,102,64.5,45,33.6,94,56.0,59,68.0,29,73.1,23,"General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/tokyo-institute-technology
